Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f			
1972	6	10	42.50	20.44	24.20	10.53	11.30	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	11	30.57	19.79	23.23	10.71	10.20	-9999	11.20	-9999	-9999	-9999	-9999			
1972	6	12	24.46	19.1	21.53	12.68	7.44	-9999	17.70	-9999	-9999	-9999	-9999			
1972	6	13	32.56	15.33	17.69	9.12	5.85	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	14	28.06	17.48	20.43	9.72	7.93	-9999	4.10	-9999	-9999	-9999	-9999			
1972	6	15	36.72	17.39	20.26	9.81	7.73	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	16	38.81	18.68	21.86	10.29	9.01	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	17	33.78	18.65	21.26	11.77	7.68	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	18	39.76	18.26	21.63	9.36	9.21	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	19	39.90	20.4	23.93	11.10	10.75	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	20	37.11	21.14	24.32	12.76	10.34	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	21	40.46	22.76	26.52	12.83	12.87	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	22	37.76	23.91	27.31	14.94	12.69	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	23	27.81	23.75	27.07	15.01	12.33	-9999	6.80	-9999	-9999	-9999	-9999			
1972	6	24	28.69	22.16	25.57	13.17	11.55	-9999	3.70	-9999	-9999	-9999	-9999			
1972	6	25	32.84	18.92	21.54	12.00	7.83	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	26	37.49	20.8	24.04	12.26	10.30	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	27	27.07	22.31	25.44	14.07	10.89	-9999	3.60	-9999	-9999	-9999	-9999			
1972	6	28	34.77	22.25	25.20	14.49	10.35	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	29	36.25	21.97	25.06	13.81	10.59	-9999	0.00	-9999	-9999	-9999	-9999			
1972	6	30	36.01	22.69	25.78	14.54	11.01	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	1	32.41	21.46	24.10	14.51	9.06	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	2	26.66	20.02	22.96	12.26	9.14	-9999	7.50	-9999	-9999	-9999	-9999			
1972	7	3	38.08	19.58	22.82	11.03	9.62	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	4	37.90	20.71	23.96	12.13	10.28	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	5	38.81	23.05	26.54	13.84	12.35	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	6	34.64	23.45	26.40	15.66	11.07	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	7	38.17	24.27	27.74	15.14	13.13	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	8	38.58	25.04	28.62	15.60	14.03	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	9	38.23	27.99	31.71	18.18	16.90	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	10	35.85	29.58	33.03	20.47	17.34	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	11	26.93	24.7	27.87	16.34	12.53	-9999	4.80	-9999	-9999	-9999	-9999			
1972	7	12	26.13	18.55	21.38	11.10	8.15	-9999	21.90	-9999	-9999	-9999	-9999			
1972	7	13	12.39	14.17	15.32	11.13	2.92	-9999	2.00	-9999	-9999	-9999	-9999			
1972	7	14	14.64	15.66	17.04	12.04	3.73	-9999	2.20	-9999	-9999	-9999	-9999			
1972	7	15	18.81	17.06	18.87	12.30	5.15	-9999	7.00	-9999	-9999	-9999	-9999			
1972	7	16	23.88	18.28	19.99	13.78	5.25	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	17	32.28	21.35	23.87	14.71	8.67	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	18	37.06	23.03	26.17	14.75	11.36	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	19	33.22	22.99	25.65	15.98	9.92	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	20	22.05	21.95	24.17	16.09	8.07	-9999	6.20	-9999	-9999	-9999	-9999			
1972	7	21	24.40	21.89	24.39	15.30	8.88	-9999	2.50	-9999	-9999	-9999	-9999			
1972	7	22	31.34	22.96	25.36	16.64	9.09	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	23	33.57	24.64	27.33	17.56	10.93	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	24	38.23	25.34	28.70	16.48	13.58	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	25	26.64	24.36	27.29	16.65	11.54	-9999	4.40	-9999	-9999	-9999	-9999			
1972	7	26	27.48	23.91	26.97	15.86	11.66	-9999	10.50	-9999	-9999	-9999	-9999			
1972	7	27	25.44	23.21	25.89	16.14	10.10	-9999	7.40	-9999	-9999	-9999	-9999			
1972	7	28	26.50	21.65	24.44	14.30	9.58	-9999	2.20	-9999	-9999	-9999	-9999			
1972	7	29	36.89	22.59	25.64	14.54	10.84	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	30	39.35	22.23	25.66	13.17	11.66	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	31	36.80	22.45	25.52	14.34	10.82	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	1	35.24	21.55	24.39	14.07	9.66	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	2	23.81	21.4	23.82	15.02	8.41	-9999	12.40	-9999	-9999	-9999	-9999			
1972	8	3	35.73	20.46	23.31	12.94	9.13	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	4	39.48	20.01	23.40	11.06	10.21	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	5	39.45	21.91	25.44	12.62	11.69	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	6	40.04	22.73	26.47	12.88	12.78	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	7	39.19	23.92	27.59	14.26	13.44	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	8	38.87	24.79	28.47	15.08	14.14	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	9	37.44	24.91	28.35	15.84	13.51	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	10	38.06	26.73	30.48	16.86	15.90	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	11	37.41	26.91	30.58	17.22	15.81	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	12	36.58	28	31.70	18.26	16.83	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	13	34.58	28.6	32.06	19.49	16.50	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	14	34.64	28.99	32.57	19.56	17.29	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	15	36.01	28.09	31.94	17.94	17.44	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	16	36.31	24.42	28.13	14.65	13.93	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	17	25.63	22.39	25.62	13.88	11.21	-9999	4.20	-9999	-9999	-9999	-9999			
1972	8	18	24.63	22.35	25.42	14.27	10.74	-9999	16.80	-9999	-9999	-9999	-9999			
1972	8	19	23.97	18.17	21.01	10.68	8.01	-9999	14.40	-9999	-9999	-9999	-9999			
1972	8	20	14.28	11.95	13.41	8.11	3.17	-9999	0.50	-9999	-9999	-9999	-9999			
1972	8	21	31.01	15.37	18.07	8.26	6.54	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	22	27.03	20.27	23.86	10.80	10.82	-9999	0.20	-9999	-9999	-9999	-9999			
1972	8	23	25.37	19.23	22.43	10.78	9.35	-9999	23.60	-9999	-9999	-9999	-9999			
1972	8	24	29.66	17.97	20.62	10.97	7.49	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	25	32.12	17.75	20.74	9.87	8.14	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	26	33.70	19.52	22.85	10.74	9.79	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	27	34.37	22.32	25.95	12.76	12.22	-9999	0.00	-9999	-9999	-9999	-9999			
