Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI 	ET	LITTERFALL
2001	4	22	8.710762	6.065710	10.300000	2.132920	1.149546	-9999	9.701660	-9999	-9999	-9999	-9999
2001	4	23	8.960112	5.467480	9.344480	1.257740	1.340401	-9999	3.255840	-9999	-9999	-9999	-9999
2001	4	24	19.435162	6.069160	12.582100	1.762140	2.172047	-9999	0.001370	-9999	-9999	-9999	-9999
2001	4	25	7.010073	2.884780	5.639960	1.088550	0.246120	-9999	17.765300	-9999	-9999	-9999	-9999
2001	4	26	9.990086	4.524450	8.411780	0.973715	1.127070	-9999	1.623160	-9999	-9999	-9999	-9999
2001	4	27	20.295532	8.173530	14.621800	1.964990	2.025227	-9999	0.000764	-9999	-9999	-9999	-9999
2001	4	28	10.146470	5.977790	12.329100	1.340200	1.384129	-9999	2.209470	-9999	-9999	-9999	-9999
2001	4	29	20.690726	7.165110	13.050700	1.486100	2.329711	-9999	0.000000	-9999	-9999	-9999	-9999
2001	4	30	18.868032	9.805220	15.461600	3.106190	2.463706	-9999	1.708200	-9999	-9999	-9999	-9999
2001	5	1	13.473994	9.950500	15.270700	4.763400	1.874063	-9999	0.042857	-9999	-9999	-9999	-9999
2001	5	2	10.611734	8.758720	13.830700	4.215740	1.326486	-9999	3.157020	-9999	-9999	-9999	-9999
2001	5	3	11.396765	6.094050	11.169100	1.431620	1.274921	-9999	8.980190	-9999	-9999	-9999	-9999
2001	5	4	9.843120	4.303220	8.787940	1.220590	0.731168	-9999	7.108800	-9999	-9999	-9999	-9999
2001	5	5	10.261037	2.445950	5.056310	0.202125	1.542859	-9999	1.865870	-9999	-9999	-9999	-9999
2001	5	6	9.345456	0.925898	3.923200	-1.679220	1.119804	-9999	3.087130	-9999	-9999	-9999	-9999
2001	5	7	8.492481	0.173640	2.931130	-2.262050	0.899558	-9999	3.442640	-9999	-9999	-9999	-9999
2001	5	8	10.033286	1.336790	4.214520	-2.127950	0.812595	-9999	2.518770	-9999	-9999	-9999	-9999
2001	5	9	13.741402	3.309260	7.835700	0.083229	1.320234	-9999	0.355460	-9999	-9999	-9999	-9999
2001	5	10	16.323638	6.875510	13.219400	0.291633	1.843352	-9999	0.030587	-9999	-9999	-9999	-9999
2001	5	11	21.996663	10.719700	18.168700	3.191440	2.945861	-9999	0.018427	-9999	-9999	-9999	-9999
2001	5	12	20.377008	12.138700	19.116000	5.539740	3.146043	-9999	0.277246	-9999	-9999	-9999	-9999
2001	5	13	19.970410	11.610200	17.942100	6.159250	2.743383	-9999	0.047286	-9999	-9999	-9999	-9999
2001	5	14	16.792617	11.069800	16.360600	4.912020	2.486383	-9999	0.737428	-9999	-9999	-9999	-9999
2001	5	15	6.686824	6.175170	10.218800	2.132510	0.803193	-9999	14.753600	-9999	-9999	-9999	-9999
2001	5	16	7.850935	3.253320	5.998640	1.048650	0.465809	-9999	17.481400	-9999	-9999	-9999	-9999
2001	5	17	0.967663	3.802760	6.365550	1.358160	0.058680	-9999	12.907400	-9999	-9999	-9999	-9999
2001	5	18	3.784381	7.592710	10.650500	4.058630	0.701412	-9999	20.368900	-9999	-9999	-9999	-9999
2001	5	19	5.773498	6.384640	10.531300	1.433360	0.951056	-9999	17.825000	-9999	-9999	-9999	-9999
2001	5	20	3.953284	7.737330	11.049100	2.194370	0.628256	-9999	6.410370	-9999	-9999	-9999	-9999
2001	5	21	1.335234	9.697020	11.632700	7.268960	0.133740	-9999	23.120800	-9999	-9999	-9999	-9999
2001	5	22	2.155749	9.818540	12.685900	8.016060	0.462025	-9999	11.797300	-9999	-9999	-9999	-9999
2001	5	23	16.648244	8.990170	15.156400	1.618050	1.672946	-9999	11.128000	-9999	-9999	-9999	-9999
2001	5	24	6.613738	2.630700	5.867750	0.521125	0.742934	-9999	8.970670	-9999	-9999	-9999	-9999
2001	5	25	7.018626	2.648370	4.913860	0.907264	0.141697	-9999	17.824700	-9999	-9999	-9999	-9999
2001	5	26	10.361174	5.973260	9.839820	1.332220	0.820871	-9999	5.193560	-9999	-9999	-9999	-9999
2001	5	27	23.173343	11.424200	17.775900	3.430950	2.565482	-9999	0.000000	-9999	-9999	-9999	-9999
2001	5	28	21.059913	13.375100	19.731800	6.930120	3.127011	-9999	0.110298	-9999	-9999	-9999	-9999
2001	5	29	17.045165	13.400600	18.929000	8.053750	2.312593	-9999	1.214820	-9999	-9999	-9999	-9999
2001	5	30	17.675280	13.908800	18.709700	6.486760	2.279625	-9999	1.031150	-9999	-9999	-9999	-9999
2001	5	31	13.674787	14.082300	18.924800	9.591470	1.909752	-9999	8.536790	-9999	-9999	-9999	-9999
2001	6	1	13.629082	12.605500	17.133600	7.930000	1.790024	-9999	3.686570	-9999	-9999	-9999	-9999
2001	6	2	13.301194	12.327400	17.682100	8.844670	1.825815	-9999	8.199260	-9999	-9999	-9999	-9999
2001	6	3	7.002625	9.742900	13.511600	6.459630	0.930667	-9999	0.239107	-9999	-9999	-9999	-9999
2001	6	4	6.458383	9.155580	11.384000	6.295290	0.723474	-9999	10.211700	-9999	-9999	-9999	-9999
2001	6	5	10.376899	12.078400	16.267700	7.283050	1.528872	-9999	0.239987	-9999	-9999	-9999	-9999
2001	6	6	11.830925	11.100300	15.691700	7.161500	1.616575	-9999	7.788150	-9999	-9999	-9999	-9999
2001	6	7	16.567027	12.045300	16.096200	6.638700	2.090923	-9999	0.218083	-9999	-9999	-9999	-9999
2001	6	8	4.425123	9.596110	12.242900	7.252440	0.864950	-9999	11.849500	-9999	-9999	-9999	-9999
2001	6	9	16.306272	9.540290	13.480900	5.518220	2.280130	-9999	0.001671	-9999	-9999	-9999	-9999
2001	6	10	24.411802	10.616200	15.688900	5.251960	2.608510	-9999	0.000000	-9999	-9999	-9999	-9999
2001	6	11	23.917852	11.878300	17.159200	6.273810	3.187552	-9999	0.000000	-9999	-9999	-9999	-9999
2001	6	12	21.168260	12.320100	17.138100	7.248450	2.786099	-9999	0.799549	-9999	-9999	-9999	-9999
2001	6	13	18.856713	12.555100	18.003000	7.066530	1.926122	-9999	14.286900	-9999	-9999	-9999	-9999
2001	6	14	4.078417	7.969790	11.135800	5.464750	0.867767	-9999	24.776000	-9999	-9999	-9999	-9999
2001	6	15	16.518384	9.880350	15.657600	5.228880	2.088410	-9999	5.224370	-9999	-9999	-9999	-9999
2001	6	16	20.299680	10.462300	15.887800	4.703950	2.157978	-9999	0.192234	-9999	-9999	-9999	-9999
2001	6	17	16.723066	10.792900	15.741700	6.433140	1.947548	-9999	0.000528	-9999	-9999	-9999	-9999
2001	6	18	24.193988	14.249400	20.277400	6.175660	3.101897	-9999	0.000000	-9999	-9999	-9999	-9999
2001	6	19	21.882874	17.377300	23.649400	10.651400	4.242756	-9999	0.353654	-9999	-9999	-9999	-9999
2001	6	20	23.110877	19.575500	26.576000	12.717000	4.755030	-9999	0.000000	-9999	-9999	-9999	-9999
2001	6	21	19.119542	18.289500	24.165200	14.202200	3.543923	-9999	0.536598	-9999	-9999	-9999	-9999
2001	6	22	3.422062	12.586100	16.444200	10.073100	1.458083	-9999	12.715500	-9999	-9999	-9999	-9999
2001	6	23	14.105578	12.471000	16.741100	8.711920	1.748727	-9999	0.000474	-9999	-9999	-9999	-9999
2001	6	24	7.705221	12.542000	15.891100	10.040900	1.413335	-9999	1.357010	-9999	-9999	-9999	-9999
2001	6	25	21.019652	13.167800	18.255300	9.517000	2.592901	-9999	0.000000	-9999	-9999	-9999	-9999
2001	6	26	24.498635	16.135200	22.281800	8.818910	4.944231	-9999	0.022063	-9999	-9999	-9999	-9999
2001	6	27	16.504301	16.476700	21.655900	12.536700	2.751909	-9999	0.927061	-9999	-9999	-9999	-9999
2001	6	28	13.669430	17.039000	20.586100	12.433900	2.492161	-9999	11.060200	-9999	-9999	-9999	-9999
2001	6	29	4.259347	14.580300	17.555000	11.408100	1.018483	-9999	27.417700	-9999	-9999	-9999	-9999
2001	6	30	5.531069	12.104100	14.279300	10.217000	1.735111	-9999	13.355200	-9999	-9999	-9999	-9999
2001	7	1	9.516182	14.889600	18.386200	11.524500	1.640720	-9999	14.349800	-9999	-9999	-9999	-9999
2001	7	2	2.958768	11.325100	14.322100	8.246920	1.078569	-9999	24.707400	-9999	-9999	-9999	-9999
2001	7	3	3.240622	10.310700	12.346800	8.009220	0.571367	-9999	71.616600	-9999	-9999	-9999	-9999
2001	7	4	2.162074	11.613800	13.516500	9.122770	0.378082	-9999	30.064100	-9999	-9999	-9999	-9999
2001	7	5	1.267013	13.614500	15.453000	10.731300	0.218646	-9999	20.475200	-9999	-9999	-9999	-9999
2001	7	6	9.984470	14.979100	18.520000	10.958200	2.050986	-9999	0.000004	-9999	-9999	-9999	-9999
2001	7	7	20.817389	16.250600	22.356700	10.271100	2.735474	-9999	1.518180	-9999	-9999	-9999	-9999
2001	7	8	16.352756	16.332800	22.102200	11.243900	2.900559	-9999	1.227530	-9999	-9999	-9999	-9999
2001	7	9	18.224956	16.511700	21.076500	10.850800	3.123547	-9999	2.005430	-9999	-9999	-9999	-9999
2001	7	10	8.916653	16.075500	19.440800	12.289000	2.077298	-9999	5.394590	-9999	-9999	-9999	-9999
2001	7	11	13.579142	15.948100	20.606500	11.898600	2.421585	-9999	0.000000	-9999	-9999	-9999	-9999
2001	7	12	22.510657	15.945300	21.172800	11.544500	3.236730	-9999	0.000000	-9999	-9999	-9999	-9999
2001	7	13	21.482064	16.625300	23.109900	10.035100	3.731388	-9999	0.024704	-9999	-9999	-9999	-9999
2001	7	14	20.078756	16.160100	22.125800	10.607900	3.228984	-9999	1.095580	-9999	-9999	-9999	-9999
2001	7	15	21.175776	17.211000	24.286000	11.070300	3.930438	-9999	0.181264	-9999	-9999	-9999	-9999
2001	7	16	12.361507	17.084900	21.698300	11.534200	2.289489	-9999	1.695660	-9999	-9999	-9999	-9999
2001	7	17	13.352948	17.485900	21.712400	13.977300	1.997340	-9999	4.747940	-9999	-9999	-9999	-9999
2001	7	18	16.055798	19.277400	24.349900	13.418900	3.400753	-9999	2.027400	-9999	-9999	-9999	-9999
2001	7	19	21.124800	20.618600	26.616600	15.075500	3.859676	-9999	0.000000	-9999	-9999	-9999	-9999
2001	7	20	13.717556	19.120100	26.532900	14.769700	2.215350	-9999	15.532700	-9999	-9999	-9999	-9999
2001	7	21	3.936203	14.734500	17.993500	12.898700	0.775631	-9999	28.698400	-9999	-9999	-9999	-9999
2001	7	22	3.228897	14.170500	16.602800	11.585100	1.010162	-9999	0.055029	-9999	-9999	-9999	-9999
2001	7	23	3.087677	12.152100	15.350900	8.199460	1.048785	-9999	5.716760	-9999	-9999	-9999	-9999
2001	7	24	16.780954	11.819700	17.615100	8.114140	2.044014	-9999	0.000000	-9999	-9999	-9999	-9999
2001	7	25	21.117802	13.437100	19.255500	7.813780	2.756535	-9999	0.000000	-9999	-9999	-9999	-9999
2001	7	26	22.491042	16.409500	23.786300	9.129820	3.505361	-9999	0.000000	-9999	-9999	-9999	-9999
2001	7	27	19.058630	18.289100	25.096400	11.032400	3.784143	-9999	1.226870	-9999	-9999	-9999	-9999
2001	7	28	8.522366	16.161000	22.285400	11.890100	2.588721	-9999	17.763900	-9999	-9999	-9999	-9999
2001	7	29	2.902038	11.771200	14.487000	8.014440	0.925460	-9999	8.126890	-9999	-9999	-9999	-9999
2001	7	30	15.821482	13.108000	17.974200	8.229310	2.103723	-9999	10.483200	-9999	-9999	-9999	-9999
2001	7	31	2.477874	11.159100	13.924700	8.225160	1.066890	-9999	33.240900	-9999	-9999	-9999	-9999
2001	8	1	13.418179	10.660400	14.568400	7.223310	2.281244	-9999	11.842100	-9999	-9999	-9999	-9999
2001	8	2	5.543821	8.711340	10.793400	6.225170	1.428678	-9999	22.526100	-9999	-9999	-9999	-9999
2001	8	3	13.002422	10.587400	14.153100	6.240040	2.264358	-9999	2.223270	-9999	-9999	-9999	-9999
2001	8	4	7.841698	11.647400	15.388000	7.750660	1.555921	-9999	4.804160	-9999	-9999	-9999	-9999
2001	8	5	11.680934	11.590400	14.964100	8.163100	1.497897	-9999	8.976250	-9999	-9999	-9999	-9999
2001	8	6	5.151635	12.302500	14.501900	8.948350	1.341581	-9999	3.256460	-9999	-9999	-9999	-9999
2001	8	7	5.560488	12.952800	16.268600	10.430900	0.727707	-9999	7.948930	-9999	-9999	-9999	-9999
2001	8	8	6.047326	14.500600	18.145600	10.692900	1.200731	-9999	0.058452	-9999	-9999	-9999	-9999
2001	8	9	16.702244	13.813600	18.907500	9.891040	2.381703	-9999	0.202049	-9999	-9999	-9999	-9999
2001	8	10	12.405658	12.682700	17.678900	8.497510	1.880534	-9999	0.046338	-9999	-9999	-9999	-9999
2001	8	11	7.723365	11.208700	14.943000	7.579360	1.620597	-9999	12.081000	-9999	-9999	-9999	-9999
2001	8	12	9.259661	7.585490	10.738000	5.246540	1.794479	-9999	6.734950	-9999	-9999	-9999	-9999
2001	8	13	11.762064	8.153700	11.514100	4.634230	1.814933	-9999	2.201020	-9999	-9999	-9999	-9999
2001	8	14	16.391808	10.754600	15.775700	5.333760	2.179298	-9999	6.277740	-9999	-9999	-9999	-9999
2001	8	15	4.409044	9.175150	11.238500	6.926650	1.011588	-9999	6.003090	-9999	-9999	-9999	-9999
2001	8	16	11.304576	11.447200	14.962300	8.316060	1.642110	-9999	12.800400	-9999	-9999	-9999	-9999
2001	8	17	14.390871	13.625900	17.200600	9.650250	1.914487	-9999	0.880742	-9999	-9999	-9999	-9999
2001	8	18	11.709706	14.606000	18.047500	10.626900	1.607586	-9999	0.868679	-9999	-9999	-9999	-9999
2001	8	19	19.162915	16.786100	22.271300	10.850100	3.106869	-9999	0.000000	-9999	-9999	-9999	-9999
2001	8	20	17.541965	18.462700	24.079300	12.488600	4.921905	-9999	0.087789	-9999	-9999	-9999	-9999
2001	8	21	14.085274	19.112300	23.272000	14.524300	4.487644	-9999	31.513300	-9999	-9999	-9999	-9999
2001	8	22	14.990745	16.821400	21.914100	13.556400	2.429796	-9999	11.666600	-9999	-9999	-9999	-9999
2001	8	23	16.398806	17.864900	23.361300	13.617100	2.711437	-9999	0.000000	-9999	-9999	-9999	-9999
2001	8	24	9.419069	17.698600	22.296600	13.398100	2.373819	-9999	2.275390	-9999	-9999	-9999	-9999
2001	8	25	5.836173	17.715500	21.895400	14.804400	1.265852	-9999	10.296300	-9999	-9999	-9999	-9999
2001	8	26	4.276446	17.702300	21.051000	15.346400	1.374556	-9999	0.000000	-9999	-9999	-9999	-9999
2001	8	27	17.924717	22.333500	27.616000	15.415300	7.392687	-9999	0.000000	-9999	-9999	-9999	-9999
2001	8	28	17.646249	22.244000	28.495000	17.875300	7.338608	-9999	0.000000	-9999	-9999	-9999	-9999
2001	8	29	16.187817	22.995300	28.686000	17.385200	6.640230	-9999	0.249720	-9999	-9999	-9999	-9999
2001	8	30	14.853110	22.237700	29.184600	17.373600	5.271645	-9999	0.000000	-9999	-9999	-9999	-9999
2001	8	31	1.115916	16.488000	20.087400	12.114500	1.233497	-9999	2.767550	-9999	-9999	-9999	-9999
2001	9	1	7.504324	11.803600	14.805100	8.838540	1.662130	-9999	3.754050	-9999	-9999	-9999	-9999
2001	9	2	2.497470	10.873800	12.300600	8.829810	1.008037	-9999	12.749000	-9999	-9999	-9999	-9999
2001	9	3	2.298456	11.622400	13.312100	9.376170	0.760959	-9999	5.681650	-9999	-9999	-9999	-9999
2001	9	4	1.739742	10.099800	12.960000	6.515790	0.858820	-9999	4.814570	-9999	-9999	-9999	-9999
2001	9	5	13.566959	6.551350	10.891200	2.101020	1.927118	-9999	0.012792	-9999	-9999	-9999	-9999
2001	9	6	16.881351	8.567190	14.472300	1.746990	2.034226	-9999	0.000000	-9999	-9999	-9999	-9999
2001	9	7	10.077264	12.062900	16.061300	6.585180	1.640421	-9999	3.427780	-9999	-9999	-9999	-9999
2001	9	8	13.416106	12.129700	16.341700	8.353130	2.190944	-9999	0.501749	-9999	-9999	-9999	-9999
2001	9	9	5.713070	9.197400	13.633500	4.443250	1.279105	-9999	3.414650	-9999	-9999	-9999	-9999
2001	9	10	5.790813	8.507590	12.178000	4.987830	1.026207	-9999	0.998717	-9999	-9999	-9999	-9999
2001	9	11	5.126535	7.419820	10.000900	4.775950	1.238367	-9999	2.383110	-9999	-9999	-9999	-9999
2001	9	12	4.306824	6.717360	9.229070	4.462380	1.247495	-9999	2.221860	-9999	-9999	-9999	-9999
2001	9	13	11.641882	6.646230	10.812900	3.352340	1.486049	-9999	0.061284	-9999	-9999	-9999	-9999
2001	9	14	14.217120	7.676710	13.241600	2.169500	1.893982	-9999	0.000000	-9999	-9999	-9999	-9999
2001	9	15	14.991783	11.621500	17.950700	4.344280	3.507223	-9999	0.000000	-9999	-9999	-9999	-9999
2001	9	16	3.351586	10.514600	13.310400	7.939830	1.331258	-9999	3.507720	-9999	-9999	-9999	-9999
2001	9	17	3.036027	10.356700	12.876200	7.809370	1.208259	-9999	2.220030	-9999	-9999	-9999	-9999
2001	9	18	3.008802	8.570820	10.665500	7.045450	1.320806	-9999	11.514700	-9999	-9999	-9999	-9999
2001	9	19	4.210471	6.501630	8.918860	3.764540	0.921213	-9999	20.137500	-9999	-9999	-9999	-9999
2001	9	20	13.333939	8.889210	14.306200	2.233070	2.346987	-9999	0.396052	-9999	-9999	-9999	-9999
2001	9	21	7.102599	8.085040	11.492400	4.984660	1.530926	-9999	7.872060	-9999	-9999	-9999	-9999
2001	9	22	5.754154	6.371020	8.162510	4.249090	1.014427	-9999	14.870100	-9999	-9999	-9999	-9999
2001	9	23	10.060675	9.341390	14.835900	3.761940	1.952752	-9999	1.350650	-9999	-9999	-9999	-9999
2001	9	24	8.937475	9.488970	13.378100	5.567790	1.520606	-9999	5.923170	-9999	-9999	-9999	-9999
2001	9	25	11.834208	13.665300	19.618500	8.036630	2.295378	-9999	0.226703	-9999	-9999	-9999	-9999
2001	9	26	12.350362	15.893300	21.308000	10.556000	4.336497	-9999	0.000000	-9999	-9999	-9999	-9999
2001	9	27	10.517559	16.988800	22.688100	12.749900	3.813901	-9999	0.000000	-9999	-9999	-9999	-9999
2001	9	28	12.307852	16.465000	22.849200	12.091500	3.017478	-9999	0.000000	-9999	-9999	-9999	-9999
2001	9	29	11.930112	15.208000	22.188400	10.691500	2.473551	-9999	0.000000	-9999	-9999	-9999	-9999
2001	9	30	10.221034	13.204700	18.346900	8.256240	1.962379	-9999	0.090255	-9999	-9999	-9999	-9999
2001	10	1	2.219150	9.580270	12.267600	7.234980	0.843629	-9999	18.913400	-9999	-9999	-9999	-9999
2001	10	2	5.441567	9.177410	13.491000	5.391940	1.183998	-9999	1.201530	-9999	-9999	-9999	-9999
2001	10	3	8.666697	11.030400	16.885800	5.055200	1.995590	-9999	1.041430	-9999	-9999	-9999	-9999
2001	10	4	2.867236	8.149950	11.613400	5.342310	0.994254	-9999	27.626100	-9999	-9999	-9999	-9999
2001	10	5	2.468854	6.698560	9.110210	3.240020	0.510763	-9999	19.564500	-9999	-9999	-9999	-9999
2001	10	6	3.908062	10.023400	13.957600	5.439880	1.039540	-9999	1.892510	-9999	-9999	-9999	-9999
2001	10	7	3.597074	10.709600	14.538000	7.707580	1.361567	-9999	0.100217	-9999	-9999	-9999	-9999
2001	10	8	10.524644	11.750000	19.111400	7.190640	2.133533	-9999	0.000000	-9999	-9999	-9999	-9999
2001	10	9	7.627591	12.226500	17.990500	7.279810	1.651287	-9999	0.041375	-9999	-9999	-9999	-9999
2001	10	10	2.085385	9.564470	12.776000	5.741210	0.933908	-9999	12.157100	-9999	-9999	-9999	-9999
2001	10	11	6.143610	7.707900	11.956200	3.440950	1.163276	-9999	1.090240	-9999	-9999	-9999	-9999
2001	10	12	9.501667	10.080900	15.175600	3.255770	3.484438	-9999	0.000000	-9999	-9999	-9999	-9999
2001	10	13	6.920061	10.452300	15.544600	5.814300	1.948887	-9999	0.006201	-9999	-9999	-9999	-9999
2001	10	14	9.610704	11.411600	17.986400	5.950190	3.333545	-9999	0.000000	-9999	-9999	-9999	-9999
2001	10	15	9.516096	13.092700	19.325900	8.324680	4.195933	-9999	0.001987	-9999	-9999	-9999	-9999
2001	10	16	4.393846	11.149900	14.697000	7.480530	1.218270	-9999	1.438430	-9999	-9999	-9999	-9999
2001	10	17	2.234451	10.427300	13.367400	6.116330	1.458103	-9999	0.746152	-9999	-9999	-9999	-9999
2001	10	18	6.937254	8.040080	14.561900	3.243500	1.536466	-9999	8.028120	-9999	-9999	-9999	-9999
2001	10	19	3.488875	2.351180	6.129160	-0.900972	1.156995	-9999	3.382760	-9999	-9999	-9999	-9999
2001	10	20	3.761528	2.903390	5.055040	-0.572755	0.783698	-9999	1.716640	-9999	-9999	-9999	-9999
2001	10	21	4.216562	3.437300	6.447490	0.650847	0.784204	-9999	0.718262	-9999	-9999	-9999	-9999
2001	10	22	7.649277	5.008070	9.796460	0.257384	1.220003	-9999	0.010902	-9999	-9999	-9999	-9999
2001	10	23	6.705556	6.680590	12.663300	1.965390	1.612882	-9999	0.005536	-9999	-9999	-9999	-9999
2001	10	24	8.372773	8.909680	14.279200	3.723270	5.144284	-9999	0.000000	-9999	-9999	-9999	-9999
2001	10	25	8.102687	11.917400	16.147900	6.272150	8.607050	-9999	0.000000	-9999	-9999	-9999	-9999
2001	10	26	7.962762	11.585200	17.756400	5.895230	6.322753	-9999	0.000000	-9999	-9999	-9999	-9999
2001	10	27	7.825999	11.837300	19.039100	7.933870	6.056842	-9999	0.000000	-9999	-9999	-9999	-9999
2001	10	28	7.748326	11.929700	19.218100	7.875610	6.443652	-9999	0.000000	-9999	-9999	-9999	-9999
2001	10	29	7.628696	11.852000	19.075400	7.417170	6.794053	-9999	0.000000	-9999	-9999	-9999	-9999
2001	10	30	7.468494	8.316020	14.125900	2.892700	3.133190	-9999	0.000000	-9999	-9999	-9999	-9999
2001	10	31	6.086431	7.308000	12.247400	2.530060	1.497633	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	1	6.907645	8.904690	13.592000	5.280280	4.270580	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	2	6.827121	9.785830	14.478800	6.719830	5.686122	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	3	5.780359	8.349270	13.928800	5.293190	2.518981	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	4	5.202222	9.875670	14.245100	5.403240	1.546830	-9999	1.670170	-9999	-9999	-9999	-9999
2001	11	5	5.025352	9.312770	13.671600	6.334600	2.370981	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	6	5.915972	8.253750	13.012800	5.624120	1.905396	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	7	3.264615	7.402130	12.315800	2.750800	0.901794	-9999	8.554190	-9999	-9999	-9999	-9999
2001	11	8	3.980690	3.325810	6.279070	1.272860	0.744437	-9999	0.589633	-9999	-9999	-9999	-9999
2001	11	9	6.096237	2.979460	7.136310	0.097694	1.779993	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	10	5.913518	3.736510	8.295000	-0.049309	1.236038	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	11	5.421928	7.875890	10.542000	2.666790	1.595733	-9999	0.011010	-9999	-9999	-9999	-9999
2001	11	12	4.936127	11.141800	14.526900	8.314370	1.965944	-9999	1.022600	-9999	-9999	-9999	-9999
2001	11	13	4.752346	9.342560	14.457800	5.286540	2.923826	-9999	1.972960	-9999	-9999	-9999	-9999
2001	11	14	3.714958	6.607270	10.950900	3.821270	1.459201	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	15	2.032197	4.596340	7.654320	2.725900	0.714392	-9999	0.125918	-9999	-9999	-9999	-9999
2001	11	16	5.280587	7.273960	10.583600	2.497470	4.159127	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	17	5.252446	8.624300	13.285600	5.781840	4.780722	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	18	5.085400	9.743100	14.544300	6.093020	4.792666	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	19	4.747369	5.354460	9.022510	2.606850	1.479890	-9999	0.285087	-9999	-9999	-9999	-9999
2001	11	20	2.009794	3.623260	6.154810	1.048260	0.930716	-9999	0.236412	-9999	-9999	-9999	-9999
2001	11	21	4.959014	0.987030	5.295370	-2.809470	1.973730	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	22	4.901610	-1.737370	3.605550	-4.996970	1.857893	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	23	4.742081	0.788177	4.310750	-4.282400	3.841998	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	24	4.501984	1.011810	3.744250	-1.411550	1.524364	-9999	0.337543	-9999	-9999	-9999	-9999
2001	11	25	3.598534	0.726623	3.812730	-1.898700	0.574907	-9999	1.205240	-9999	-9999	-9999	-9999
2001	11	26	3.043034	0.996735	3.550470	-1.548240	0.623670	-9999	1.506880	-9999	-9999	-9999	-9999
2001	11	27	4.097200	-0.260864	3.287920	-3.076930	0.838080	-9999	0.026840	-9999	-9999	-9999	-9999
2001	11	28	4.304344	1.467320	4.747790	-2.065760	1.988546	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	29	4.342931	4.750760	9.087820	0.493538	4.523368	-9999	0.000000	-9999	-9999	-9999	-9999
2001	11	30	4.264911	7.868990	11.537300	5.071940	7.475891	-9999	0.000000	-9999	-9999	-9999	-9999
2001	12	1	3.832661	1.231290	5.889680	-2.527010	2.083713	-9999	0.006289	-9999	-9999	-9999	-9999
2001	12	2	4.026586	-2.886940	1.306370	-5.124030	1.445399	-9999	0.161140	-9999	-9999	-9999	-9999
2001	12	3	3.764785	0.612727	3.491360	-4.471810	2.287724	-9999	0.000000	-9999	-9999	-9999	-9999
2001	12	4	3.867731	2.268890	4.937960	-0.499791	1.130697	-9999	0.019865	-9999	-9999	-9999	-9999
2001	12	5	2.242590	1.937370	6.537230	-3.073370	0.670620	-9999	6.643810	-9999	-9999	-9999	-9999
2001	12	6	1.412519	-4.959840	-1.715210	-5.732150	0.601463	-9999	2.834380	-9999	-9999	-9999	-9999
2001	12	7	3.609680	-5.890870	-1.855840	-9.005160	0.866586	-9999	0.034643	-9999	-9999	-9999	-9999
2001	12	8	2.223867	-4.289220	-2.156340	-5.998660	0.475544	-9999	4.499390	-9999	-9999	-9999	-9999
2001	12	9	1.443943	-3.785010	-0.823395	-6.153290	0.489208	-9999	13.295000	-9999	-9999	-9999	-9999
2001	12	10	2.478064	-4.943850	-0.829224	-6.622410	0.456193	-9999	6.823550	-9999	-9999	-9999	-9999
2001	12	11	2.675817	-2.808480	0.972504	-6.917090	0.454559	-9999	0.805345	-9999	-9999	-9999	-9999
2001	12	12	3.391909	-2.239660	1.127380	-4.335120	0.633163	-9999	0.065368	-9999	-9999	-9999	-9999
2001	12	13	3.409854	-0.377050	3.031250	-3.687170	1.377440	-9999	0.000000	-9999	-9999	-9999	-9999
2001	12	14	3.427091	1.679190	7.521700	-1.024910	3.741602	-9999	0.000000	-9999	-9999	-9999	-9999
2001	12	15	3.361496	0.502253	5.161590	-2.804200	1.732904	-9999	0.000000	-9999	-9999	-9999	-9999
2001	12	16	3.279675	1.738150	5.894960	-2.566960	2.432740	-9999	0.000000	-9999	-9999	-9999	-9999
2001	12	17	3.006781	4.152030	6.876710	1.868010	3.162681	-9999	0.000000	-9999	-9999	-9999	-9999
2001	12	18	3.190605	2.653250	7.642030	1.312130	1.049391	-9999	1.788110	-9999	-9999	-9999	-9999
2001	12	19	2.704761	3.006950	4.790590	1.615470	0.776093	-9999	1.584520	-9999	-9999	-9999	-9999
2001	12	20	1.957573	2.246030	3.563230	1.355890	0.430585	-9999	5.424700	-9999	-9999	-9999	-9999
