Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f
2001	4	12	12.3	5.97	8.55	-0.82	3.58	-9999	1.5	-9999	-9999	-9999	-9999
2001	4	13	10.62	3.74	5.85	-1.83	2.64	-9999	1.1	-9999	-9999	-9999	-9999
2001	4	14	12.7	5.72	8.35	-1.23	3.58	-9999	20.2	-9999	-9999	-9999	-9999
2001	4	15	9.8	1.44	3.25	-3.32	2	-9999	9.4	-9999	-9999	-9999	-9999
2001	4	16	20.13	6.6	9.95	-2.22	4.56	-9999	0	-9999	-9999	-9999	-9999
2001	4	17	16.44	7.84	10.25	1.47	3.81	-9999	0	-9999	-9999	-9999	-9999
2001	4	18	18.06	10.01	12.75	2.78	4.82	-9999	0	-9999	-9999	-9999	-9999
2001	4	19	18.35	13.02	15.85	5.58	5.92	-9999	0	-9999	-9999	-9999	-9999
2001	4	20	15.79	15.2	18.85	5.58	8.19	-9999	0.9	-9999	-9999	-9999	-9999
2001	4	21	11.48	8.14	10.25	2.58	3.47	-9999	0.2	-9999	-9999	-9999	-9999
2001	4	22	5.57	2.35	3.25	-0.02	1.14	-9999	6.7	-9999	-9999	-9999	-9999
2001	4	23	11.2	5.16	7.05	0.18	2.63	-9999	0.2	-9999	-9999	-9999	-9999
2001	4	24	20.73	10.23	13.25	2.28	5.27	-9999	0	-9999	-9999	-9999	-9999
2001	4	25	24.71	14.42	19.75	0.38	10.14	-9999	0	-9999	-9999	-9999	-9999
2001	4	26	23.48	15.91	20.25	4.48	9.67	-9999	0	-9999	-9999	-9999	-9999
2001	4	27	24.05	15.06	19.65	2.98	9.55	-9999	0	-9999	-9999	-9999	-9999
2001	4	28	17.32	15.71	19.75	5.08	9.08	-9999	0.4	-9999	-9999	-9999	-9999
2001	4	29	24.06	15.46	20.05	3.38	9.78	-9999	0	-9999	-9999	-9999	-9999
2001	4	30	17.76	15.53	19.95	3.88	9.58	-9999	0.4	-9999	-9999	-9999	-9999
2001	5	1	24.22	15.92	20.75	3.18	10.41	-9999	0	-9999	-9999	-9999	-9999
2001	5	2	23.82	16.78	21.45	4.48	10.7	-9999	0	-9999	-9999	-9999	-9999
2001	5	3	20.8	15.52	18.95	6.48	7.96	-9999	0	-9999	-9999	-9999	-9999
2001	5	4	22.08	15.59	19.35	5.67	8.56	-9999	0	-9999	-9999	-9999	-9999
2001	5	5	16.3	13.11	16.65	3.78	7.08	-9999	1.1	-9999	-9999	-9999	-9999
2001	5	6	4.75	8.56	9.35	6.48	1.48	-9999	5.6	-9999	-9999	-9999	-9999
2001	5	7	9.82	8.15	9.85	3.68	2.89	-9999	1.3	-9999	-9999	-9999	-9999
2001	5	8	21.42	9.97	13.15	1.58	5.4	-9999	0	-9999	-9999	-9999	-9999
2001	5	9	22.72	13.8	17.45	4.17	7.54	-9999	0	-9999	-9999	-9999	-9999
2001	5	10	21.16	13.74	16.95	5.28	6.82	-9999	0	-9999	-9999	-9999	-9999
2001	5	11	22.11	13.12	16.55	4.08	6.91	-9999	0	-9999	-9999	-9999	-9999
2001	5	12	15.52	12.58	15.65	4.48	6.15	-9999	13.9	-9999	-9999	-9999	-9999
2001	5	13	16.41	8.06	10.25	2.28	3.57	-9999	0	-9999	-9999	-9999	-9999
2001	5	14	24.85	11.39	15.65	0.18	7.28	-9999	0	-9999	-9999	-9999	-9999
2001	5	15	24.61	15.28	19.65	3.78	9.36	-9999	0	-9999	-9999	-9999	-9999
2001	5	16	22.55	18.91	22.75	8.77	10.53	-9999	0	-9999	-9999	-9999	-9999
2001	5	17	22.58	23.06	27.15	12.27	13.91	-9999	0	-9999	-9999	-9999	-9999
2001	5	18	21.36	26.15	30.05	15.88	15.88	-9999	0	-9999	-9999	-9999	-9999
2001	5	19	22.22	24.19	28.25	13.48	14.72	-9999	0	-9999	-9999	-9999	-9999
2001	5	20	22.08	20.63	24.45	10.57	11.55	-9999	0	-9999	-9999	-9999	-9999
2001	5	21	22.09	23.17	27.15	12.67	13.72	-9999	0	-9999	-9999	-9999	-9999
2001	5	22	22.37	21.69	25.75	10.98	12.83	-9999	0	-9999	-9999	-9999	-9999
2001	5	23	19.37	17.49	20.65	9.17	8.37	-9999	0	-9999	-9999	-9999	-9999
2001	5	24	11.99	15.61	18.05	9.17	6.11	-9999	6.7	-9999	-9999	-9999	-9999
2001	5	25	11.08	13.51	15.65	7.88	4.85	-9999	6	-9999	-9999	-9999	-9999
2001	5	26	10.68	12.95	14.95	7.67	4.43	-9999	0.9	-9999	-9999	-9999	-9999
2001	5	27	19.96	15.26	18.25	7.38	7.06	-9999	0	-9999	-9999	-9999	-9999
2001	5	28	24	16.61	20.65	5.98	9.57	-9999	0	-9999	-9999	-9999	-9999
2001	5	29	25.58	19.57	24.35	6.98	12.76	-9999	0	-9999	-9999	-9999	-9999
2001	5	30	24.47	21.63	26.05	9.97	13.58	-9999	0	-9999	-9999	-9999	-9999
2001	5	31	24.52	20.51	24.85	9.07	12.59	-9999	0	-9999	-9999	-9999	-9999
2001	6	1	22.69	19.1	22.75	9.47	10.25	-9999	0	-9999	-9999	-9999	-9999
2001	6	2	24.02	16.27	20.2	5.92	9.2	-9999	0	-9999	-9999	-9999	-9999
2001	6	3	17.69	14.98	17.45	8.47	5.95	-9999	0	-9999	-9999	-9999	-9999
2001	6	4	22.8	13.02	16.45	3.98	6.87	-9999	0	-9999	-9999	-9999	-9999
2001	6	5	25.49	14.18	18.55	2.68	8.77	-9999	0	-9999	-9999	-9999	-9999
2001	6	6	24.87	17.01	21.35	5.58	10.31	-9999	0	-9999	-9999	-9999	-9999
2001	6	7	17.4	17.58	21.45	7.38	9.82	-9999	5.2	-9999	-9999	-9999	-9999
2001	6	8	18.8	16.7	21.15	4.98	10.3	-9999	11.7	-9999	-9999	-9999	-9999
2001	6	9	25.96	20.22	25.25	6.98	13.7	-9999	0	-9999	-9999	-9999	-9999
2001	6	10	19.85	24.21	29.95	9.07	18.67	-9999	2.4	-9999	-9999	-9999	-9999
2001	6	11	22.92	24.22	28.45	13.07	15.18	-9999	0	-9999	-9999	-9999	-9999
2001	6	12	21.25	21.67	25.35	11.98	11.91	-9999	0	-9999	-9999	-9999	-9999
2001	6	13	21.86	22.21	26.05	12.07	12.68	-9999	0	-9999	-9999	-9999	-9999
2001	6	14	20.21	16.91	20.15	8.38	8.26	-9999	0	-9999	-9999	-9999	-9999
2001	6	15	23.85	18.05	22.25	6.98	10.7	-9999	0	-9999	-9999	-9999	-9999
2001	6	16	25.9	20.44	25.55	6.98	14.02	-9999	0	-9999	-9999	-9999	-9999
2001	6	17	15.08	21.27	24.65	12.38	10.91	-9999	2.1	-9999	-9999	-9999	-9999
2001	6	18	12.78	14.89	16.75	9.97	4.67	-9999	0	-9999	-9999	-9999	-9999
2001	6	19	11.08	11.94	14.05	6.38	4.37	-9999	12.7	-9999	-9999	-9999	-9999
2001	6	20	13.58	11.82	14.45	4.88	5.21	-9999	0.2	-9999	-9999	-9999	-9999
2001	6	21	18.53	14.53	17.25	7.38	6.27	-9999	0	-9999	-9999	-9999	-9999
2001	6	22	23.85	16.77	20.75	6.28	9.56	-9999	0	-9999	-9999	-9999	-9999
2001	6	23	24.74	17.88	22.25	6.38	10.89	-9999	0	-9999	-9999	-9999	-9999
2001	6	24	23.36	19.49	23.55	8.77	11.34	-9999	0	-9999	-9999	-9999	-9999
2001	6	25	24.23	19.16	23.55	7.58	11.76	-9999	0	-9999	-9999	-9999	-9999
2001	6	26	24.03	18.98	23.35	7.48	11.6	-9999	0	-9999	-9999	-9999	-9999
2001	6	27	24.66	21.23	25.95	8.77	13.91	-9999	0	-9999	-9999	-9999	-9999
2001	6	28	24.36	23.03	27.75	10.57	15.37	-9999	0	-9999	-9999	-9999	-9999
2001	6	29	15.07	19.97	23.35	11.07	10.15	-9999	5.8	-9999	-9999	-9999	-9999
2001	6	30	21.93	19.86	23.65	9.88	11	-9999	0	-9999	-9999	-9999	-9999
2001	7	1	14.87	19.76	23.05	11.07	9.84	-9999	3.9	-9999	-9999	-9999	-9999
2001	7	2	12.97	18.03	20.75	10.88	7.66	-9999	2.1	-9999	-9999	-9999	-9999
2001	7	3	21.03	17.36	20.85	8.17	8.97	-9999	0	-9999	-9999	-9999	-9999
2001	7	4	22.01	17.99	21.75	8.07	9.84	-9999	0	-9999	-9999	-9999	-9999
2001	7	5	24.48	20.61	25.25	8.38	13.27	-9999	0	-9999	-9999	-9999	-9999
2001	7	6	25.03	24.11	29.25	10.57	17.28	-9999	0	-9999	-9999	-9999	-9999
2001	7	7	22.73	26.67	31.15	14.88	18.06	-9999	0	-9999	-9999	-9999	-9999
2001	7	8	19.66	23.99	27.45	14.88	12.91	-9999	0	-9999	-9999	-9999	-9999
2001	7	9	22.27	23.26	27.35	12.48	14.06	-9999	0	-9999	-9999	-9999	-9999
2001	7	10	24.16	23.53	28.25	11.07	15.81	-9999	0	-9999	-9999	-9999	-9999
2001	7	11	20.76	22.53	26.15	12.98	12.34	-9999	0	-9999	-9999	-9999	-9999
2001	7	12	22.79	22.72	26.95	11.57	13.98	-9999	0	-9999	-9999	-9999	-9999
2001	7	13	22.5	22.98	27.15	11.98	14.05	-9999	0	-9999	-9999	-9999	-9999
2001	7	14	22.37	23.45	27.65	12.38	14.49	-9999	0	-9999	-9999	-9999	-9999
2001	7	15	25.05	23.55	28.85	9.57	17.1	-9999	0	-9999	-9999	-9999	-9999
2001	7	16	22.07	25.29	29.55	14.07	16.17	-9999	0	-9999	-9999	-9999	-9999
2001	7	17	15.64	20.44	24.15	10.67	11.18	-9999	0.2	-9999	-9999	-9999	-9999
2001	7	18	23.15	21.15	25.65	9.27	13.39	-9999	0	-9999	-9999	-9999	-9999
2001	7	19	24.82	23.56	29.05	9.07	17.51	-9999	0	-9999	-9999	-9999	-9999
2001	7	20	15.17	19.84	22.45	12.98	8.2	-9999	0	-9999	-9999	-9999	-9999
2001	7	21	17.24	16.99	19.95	9.17	7.74	-9999	0	-9999	-9999	-9999	-9999
2001	7	22	22.17	17.62	21.85	6.48	10.48	-9999	0	-9999	-9999	-9999	-9999
2001	7	23	20.4	18.69	22.45	8.77	10.24	-9999	0	-9999	-9999	-9999	-9999
2001	7	24	22.32	21.85	26.35	9.97	13.93	-9999	0	-9999	-9999	-9999	-9999
2001	7	25	22.39	23.31	27.95	11.07	15.43	-9999	0	-9999	-9999	-9999	-9999
2001	7	26	19.65	21.24	24.95	11.48	11.69	-9999	0	-9999	-9999	-9999	-9999
2001	7	27	20.9	22.53	26.65	11.67	13.58	-9999	0	-9999	-9999	-9999	-9999
2001	7	28	21.44	23.68	28.05	12.17	15.09	-9999	0	-9999	-9999	-9999	-9999
2001	7	29	21.65	24.17	28.65	12.38	15.77	-9999	0	-9999	-9999	-9999	-9999
2001	7	30	15.3	22.41	26.45	11.77	13.29	-9999	0.9	-9999	-9999	-9999	-9999
2001	7	31	19.84	20.43	24.25	10.38	11.42	-9999	0	-9999	-9999	-9999	-9999
2001	8	1	21.14	22.01	26.35	10.57	13.69	-9999	0	-9999	-9999	-9999	-9999
2001	8	2	22.11	23.42	28.25	10.67	15.96	-9999	0	-9999	-9999	-9999	-9999
2001	8	3	21.78	24.79	29.65	11.98	17.28	-9999	0	-9999	-9999	-9999	-9999
2001	8	4	20.56	25.75	30.25	13.88	17.26	-9999	0	-9999	-9999	-9999	-9999
2001	8	5	20.9	26.93	31.65	14.48	19.01	-9999	0	-9999	-9999	-9999	-9999
2001	8	6	19.24	22.7	26.65	12.27	13.3	-9999	0	-9999	-9999	-9999	-9999
2001	8	7	20.63	22.03	26.45	10.38	13.89	-9999	0	-9999	-9999	-9999	-9999
2001	8	8	20.3	23.43	27.85	11.77	15.01	-9999	0	-9999	-9999	-9999	-9999
2001	8	9	21.23	24.76	29.65	11.88	17.32	-9999	0	-9999	-9999	-9999	-9999
2001	8	10	22.81	25.05	30.85	9.77	19.68	-9999	0	-9999	-9999	-9999	-9999
2001	8	11	19.52	22.77	27.05	11.48	14.15	-9999	0	-9999	-9999	-9999	-9999
2001	8	12	17.03	16.97	20.35	8.07	8.56	-9999	0	-9999	-9999	-9999	-9999
2001	8	13	21.04	18.83	23.55	6.38	12.13	-9999	0	-9999	-9999	-9999	-9999
2001	8	14	20.96	19.4	24.15	6.88	12.59	-9999	0	-9999	-9999	-9999	-9999
2001	8	15	19.59	20.61	24.95	9.17	12.66	-9999	0	-9999	-9999	-9999	-9999
2001	8	16	18.1	20.75	24.65	10.48	11.81	-9999	0	-9999	-9999	-9999	-9999
2001	8	17	18.71	21.98	26.15	10.98	13.29	-9999	0	-9999	-9999	-9999	-9999
2001	8	18	12.91	21.67	25.35	11.98	11.91	-9999	1.5	-9999	-9999	-9999	-9999
2001	8	19	13.19	21.51	25.35	11.38	12.19	-9999	2.8	-9999	-9999	-9999	-9999
2001	8	20	20.18	22.71	27.65	9.67	15.58	-9999	0	-9999	-9999	-9999	-9999
2001	8	21	19.76	22.62	27.45	9.88	15.27	-9999	0	-9999	-9999	-9999	-9999
2001	8	22	11.54	19.66	22.95	10.98	9.78	-9999	5.6	-9999	-9999	-9999	-9999
2001	8	23	17.03	19.09	22.85	9.17	10.47	-9999	0	-9999	-9999	-9999	-9999
2001	8	24	16.53	21.44	25.15	11.67	11.83	-9999	0	-9999	-9999	-9999	-9999
2001	8	25	10.88	18.98	22.05	10.88	8.92	-9999	6.7	-9999	-9999	-9999	-9999
2001	8	26	17	20.58	24.45	10.38	11.64	-9999	0	-9999	-9999	-9999	-9999
2001	8	27	17.73	22.22	26.45	11.07	13.6	-9999	0	-9999	-9999	-9999	-9999
2001	8	28	12.37	22.33	26.15	12.27	12.7	-9999	0.2	-9999	-9999	-9999	-9999
2001	8	29	18.28	23.06	27.65	10.98	15.09	-9999	0	-9999	-9999	-9999	-9999
2001	8	30	18.2	23.58	28.25	11.27	15.73	-9999	0	-9999	-9999	-9999	-9999
2001	8	31	9.94	21.11	23.25	15.48	7.46	-9999	0	-9999	-9999	-9999	-9999
2001	9	1	9.07	19.47	22.05	12.67	7.96	-9999	0.2	-9999	-9999	-9999	-9999
2001	9	2	7.01	17.36	19.25	12.38	5.44	-9999	1.9	-9999	-9999	-9999	-9999
2001	9	3	14.96	16.91	20.15	8.38	8.26	-9999	0	-9999	-9999	-9999	-9999
2001	9	4	16.47	17.42	21.15	7.58	9.47	-9999	0	-9999	-9999	-9999	-9999
2001	9	5	5.19	15.41	16.75	11.88	3.6	-9999	15.2	-9999	-9999	-9999	-9999
2001	9	6	13.13	13.79	16.45	6.78	5.9	-9999	0	-9999	-9999	-9999	-9999
2001	9	7	16.75	16.33	20.15	6.28	9.04	-9999	0	-9999	-9999	-9999	-9999
2001	9	8	16.68	16.53	20.35	6.48	9.14	-9999	0	-9999	-9999	-9999	-9999
2001	9	9	15.24	16.06	19.35	7.38	7.96	-9999	0	-9999	-9999	-9999	-9999
2001	9	10	9.47	16.3	18.85	9.57	6.6	-9999	1.3	-9999	-9999	-9999	-9999
2001	9	11	14.26	13.29	16.25	5.48	6.24	-9999	0	-9999	-9999	-9999	-9999
2001	9	12	16.74	13.18	17.05	2.98	7.58	-9999	0	-9999	-9999	-9999	-9999
