Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f
11	6	5.53	7.66	11.76	4.76	1.29	10.24	15.1	-9999	0	-9999	-9999
11	7	3.87	6.64	8.41	4.27	0.68	9.76	8.8	-9999	0	-9999	-9999
11	8	2.12	5.69	9.5	3.51	0.24	9.08	14.1	-9999	0	-9999	-9999
11	9	4.99	8.19	10.42	6.45	1.63	9.6	7.7	-9999	0	-9999	-9999
11	10	2.09	6.39	10.78	3.38	0.22	8.87	8.1	-9999	0	-9999	-9999
11	11	5.82	9.71	11.86	7.59	1.13	9.75	2.8	-9999	0	-9999	-9999
11	12	2.06	9.06	10.6	7.79	1.16	9.79	1.5	-9999	0	-9999	-9999
11	13	2.18	8.71	10.03	7.28	0.73	9.79	5.5	-9999	0	-9999	-9999
11	14	3.72	10.04	12.09	6.81	3.07	9.77	0.2	-9999	0	-9999	-9999
11	15	4.32	7.28	10.6	5.31	0.81	9.19	0	-9999	0	-9999	-9999
11	16	1.48	5.71	7.06	3.88	0	8.99	0.3	-9999	0	-9999	-9999
11	17	2.15	7.53	9.11	5.68	0.22	9.71	0.6	-9999	0	-9999	-9999
11	18	1.13	6.19	8.09	5.46	0.02	9.42	0	-9999	0	-9999	-9999
11	19	1.03	6.07	7.41	5.34	0.14	9.35	0	-9999	0	-9999	-9999
11	20	3.71	6.1	7.94	3.89	0.91	8.96	0	-9999	0	-9999	-9999
11	21	1.61	9.92	13.18	7.53	2.33	9.54	2.7	-9999	0	-9999	-9999
11	22	3.05	7.71	9.9	5.84	1.5	9.39	0	-9999	0	-9999	-9999
11	23	4.14	7.17	9.87	4.82	1.15	8.67	3.6	-9999	0	-9999	-9999
11	24	5.09	7.03	10.8	4.64	0.85	8.73	0	-9999	0	-9999	-9999
11	25	0.77	5.53	6.42	3.67	0.07	8.38	7.4	-9999	0	-9999	-9999
11	26	3.57	6.69	9.02	3.79	0.3	8.78	0	-9999	0	-9999	-9999
11	27	4.4	4.75	8.24	0.84	0.64	7.69	0.1	-9999	0	-9999	-9999
11	28	0.77	6.02	6.69	5.07	0.17	8.41	4.9	-9999	0	-9999	-9999
11	29	1.31	7.49	8.65	5.88	0.34	8.61	0.4	-9999	0	-9999	-9999
11	30	1.25	6.75	8.3	5.59	0.27	8.57	0	-9999	0	-9999	-9999
12	1	1.02	6.28	7.12	5.29	0.35	8.54	8.5	-9999	0	-9999	-9999
12	2	1.45	6.58	7.91	5.48	0.64	8.31	2	-9999	0	-9999	-9999
12	3	2.82	3.72	6.31	2.62	0.01	7.89	0.2	-9999	0	-9999	-9999
12	4	1.06	3.66	4.42	3.25	0.03	8.19	1.5	-9999	0	-9999	-9999
12	5	2.98	4.58	6.78	3.53	0.53	8.12	2.6	-9999	0	-9999	-9999
12	6	0.42	1.61	4.02	-0.5	0.8	7.49	0	-9999	0	-9999	-9999
12	7	0.54	-0.32	0.6	-1.6	0.29	6.59	0.2	-9999	0	-9999	-9999
12	8	1.41	-1.87	-1.13	-2.65	0.01	5.82	0	-9999	0	-9999	-9999
12	9	4.1	-4.71	-2.83	-6.99	0	4.88	0	-9999	0	-9999	-9999
12	10	2.3	-5.38	-2.56	-7.77	0	3.89	0	-9999	0	-9999	-9999
12	11	4	-4.78	-1.86	-6.77	0	3.31	0	-9999	0	-9999	-9999
12	12	1.22	-1.8	0.71	-5.05	0.03	3.05	0	-9999	0	-9999	-9999
12	13	0.85	-0.85	0.71	-2.45	0	3.33	0.9	-9999	0	-9999	-9999
12	14	1.49	2.03	3.33	0.75	0.05	3.91	0	-9999	0	-9999	-9999
12	15	1.78	3.8	7.1	1.35	0.29	5.05	11.7	-9999	0	-9999	-9999
12	16	0.2	5.03	6.66	2.97	0.12	6.2	10.2	-9999	0	-9999	-9999
12	17	0.94	1.65	3.1	0.55	0.27	5.9	0.4	-9999	0	-9999	-9999
12	18	3.36	-0.48	1.91	-3.01	0.63	5.01	0.1	-9999	0	-9999	-9999
12	19	3.83	0.28	3.23	-2.01	1.28	4.41	0	-9999	0	-9999	-9999
12	20	1.6	-0.47	2.02	-2.68	0.08	4.05	0	-9999	0	-9999	-9999
12	21	0.79	3	3.88	1.95	0.03	4.85	1.1	-9999	0	-9999	-9999
12	22	0.36	7.67	10.17	3.96	2.91	6.51	20.8	-9999	0	-9999	-9999
12	23	1.26	6.1	7.8	4.48	3.48	6.97	0.2	-9999	0	-9999	-9999
12	24	0.67	9.32	10.21	7.77	1.06	7.4	1.3	-9999	0	-9999	-9999
12	25	0.98	8.83	9.83	8.03	0.15	7.68	0.5	-9999	0	-9999	-9999
12	26	1.22	9.06	11.01	7.29	0.94	7.85	7.6	-9999	0	-9999	-9999
12	27	0.71	10.04	10.64	9.05	0.7	8.39	8.6	-9999	0	-9999	-9999
12	28	1.03	8.14	9.28	7.35	0.92	8.52	4.3	-9999	0	-9999	-9999
12	29	0.48	7.73	11.03	6.05	0.57	8	29.2	-9999	0	-9999	-9999
12	30	0.61	9.3	11.85	2.46	0.92	8.97	18.4	-9999	0	-9999	-9999
12	31	0.7	0.19	2.3	-0.64	0.25	6.99	1.8	-9999	0	-9999	-9999

