year,mo,day,neeCutRef_gCm2d1,neeVutRef_gCm2d1,neeCutRef_qc,neeVutRef_qc,neeCutRefJointunc_gCm2d1,neeVutRefJointunc_gCm2d1,recoNtVutRef_gCm2d1,recoNtVutSe_gCm2d1,recoNtCutRef_gCm2d1,recoNtCutSe_gCm2d1,recoDtVutRef_gCm2d1,recoDtVutSe_gCm2d1,recoDtCutRef_gCm2d1,recoDtCutSe_gCm2d1,gppNtVutRef_gCm2d1,gppNtVutSe_gCm2d1,gppNtCutRef_gCm2d1,gppNtCutSe_gCm2d1,gppDtVutRef_gCm2d1,gppDtVutSe_gCm2d1,gppDtCutRef_gCm2d1,gppDtCutSe_gCm2d1
1996,1,14,-4.74206581830852,-4.74206581830852,3.11317344,3.11317344,NA,NA,2.8629525571452,0.031076916604344,2.9924030650176,0.033075340464816,3.207875527467,0.018581150792646,3.207875527467,0.043110157805676,7.50071132639244,0.053259875027658,7.52463318891726,0.085428605338596,0.05888385959976,0.0005318048261916,0.06662848387104,0.00064182147858036
1996,1,15,-5.40244416709062,-5.40244416709062,3.11317344,3.11317344,NA,NA,2.964615613947,0.030646788455088,3.0799362058686,0.032699826890172,3.271633968096,0.018950468287374,3.271633968096,0.043966993937256,8.31589079760738,0.052807472554824,8.29109718166158,0.078110414485038,0.17944865703882,0.0015519269046996,0.20203604912088,0.0018940393712214
1996,1,16,-5.18599114148466,-5.18599114148466,3.11317344,3.11317344,NA,NA,2.8493966325474,0.031104435760398,2.9814107522706,0.033119065418166,3.2006030245956,0.01853902350261,3.2006030245956,0.043012421455068,7.93107869276034,0.043971017281542,7.95406342522194,0.058907266772562,0.16051539552048,0.0013982662847088,0.18086832898524,0.0017032567522698
1996,1,17,-4.74206581830852,-4.74206581830852,3.11317344,3.11317344,NA,NA,2.73618759375,0.031590034606962,2.8839493986498,0.03354204407814,3.129632182638,0.018127935435636,3.129632182638,0.042058651047426,7.37394852492324,0.053091953911386,7.39199593726308,0.085317305064264,0.15839906453982,0.001385010867825,0.1785601703106,0.0016854468058818
1996,1,18,-5.40244416709062,-5.40244416709062,3.11317344,3.11317344,NA,NA,2.7100462331358,0.031707565552026,2.8612375012494,0.033639164279838,3.1128703379748,0.018030839015124,3.1128703379748,0.04183338700593,8.06131884410424,0.05356331647524,8.02519993556892,0.078616458665784,0.31432704766164,0.0025876314972378,0.35195802886062,0.003200820081966
1996,1,19,-5.18599114148466,-5.18599114148466,3.11317344,3.11317344,NA,NA,2.392323534783,0.033104714553378,2.5827061974246,0.034744288964814,2.90449353285,0.016823857348584,2.90449353285,0.039033039934278,7.47400710834414,0.04541112591444,7.47968136418152,0.060132147024456,0.4269262287537,0.0033839637515892,0.47610191641194,0.0042315829440534
1996,1,20,-4.74206581830852,-4.74206581830852,3.11317344,3.11317344,NA,NA,2.3006725734798,0.033490771841124,2.5014776651748,0.0350324974818,2.8427409271638,0.016466164529958,2.8427409271638,0.038203169505696,6.9384328776945,0.053876207701368,6.94126995156504,0.085892176321146,0.6271813264743,0.0046717337822454,0.69497439664302,0.0059534625268872
1996,1,21,-5.40244416709062,-5.40244416709062,3.11317344,3.11317344,NA,NA,2.2258266953598,0.033787407545658,2.4346717736562,0.035244677547144,2.7914144258052,0.016168854304512,2.7914144258052,0.037513400529618,7.57710027919494,0.055107562921632,7.52471158035402,0.079504517332656,0.48045060894168,0.0037610901230292,0.53509281296796,0.0047206315759356
1996,1,22,-5.18599114148466,-5.18599114148466,3.11317344,3.11317344,NA,NA,2.0527924079052,0.034351147045566,2.2780497474306,0.035602152011244,2.668563629433,0.015457258523538,2.668563629433,0.035862430606236,7.13447706242934,0.046447339208166,7.13145533845914,0.060863202301356,0.61727825690388,0.0045713970670446,0.68360353065342,0.0058365488116962
1996,1,23,-4.74206581830852,-4.74206581830852,3.11317344,3.11317344,NA,NA,2.0502145273428,0.034372945745424,2.2759094406906,0.035621170474266,2.6671112475462,0.015448848631398,2.6671112475462,0.03584290625253,6.68797826901984,0.054070348656168,6.6848055561378,0.085899358239318,0.52460963379396,0.004065198092397,0.58365663232968,0.0051178418075304
1996,1,24,-5.40244416709062,-5.40244416709062,3.11317344,3.11317344,NA,NA,1.712709125127,0.034939381167054,1.963265538897,0.03578188589118,2.413272597723,0.01397852708265,2.413272597723,0.032431590245574,7.0639794876924,0.055865317984632,7.0036499697957,0.079719974877816,0.72688446764154,0.0052054685597772,0.8023376523942,0.0067186935299952
1996,1,25,-5.18599114148466,-5.18599114148466,3.11317344,3.11317344,NA,NA,1.02431627980578,0.032198404907214,1.28421385695954,0.032358035037276,1.806782092128,0.0104655166709652,1.806782092128,0.02428107733935,6.10600106404548,0.044032599743652,6.10852284262818,0.05831717555664,0.8619488703774,0.0059256329182596,0.9477314997462,0.007753842723744
1996,1,26,-4.74206581830852,-4.74206581830852,3.11317344,3.11317344,NA,NA,0.76693831930872,0.029365931615202,1.01265206207724,0.029349092373588,1.5386494361706,0.0089123996260026,1.5386494361706,0.02067767636922,5.4046981478997,0.049608887904342,5.41790985063978,0.082158249068766,0.7698043413684,0.0054818204260014,0.849252095172,0.007088233270716
