daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 1, 1, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)



-YEAR      MONTH        DAY        GPP        NPP         ET        LAI
-2001          4          8    1.77022 0.00899123  0.0667107          0
-2001          4          9   0.835892 0.00424564  0.0287875          0
-2001          4         10    1.88838 0.00959142  0.0650053          0
-2001          4         11    1.50882 0.00766353  0.0523911          0
-2001          4         12    1.40176 0.00711977  0.0580039          0
-2001          4         13    1.09667 0.00557016  0.0535113          0
-2001          4         14    1.24538 0.00632551  0.0637055          0
-2001          4         15    1.81737 0.00923074  0.0662543          0
-2001          4         16    1.52915 0.00776682   0.060405          0
-2001          4         17    1.16674  0.0059261  0.0479543          0
-2001          4         18    1.91238 0.00971332  0.0818356          0
-2001          4         19    1.48892 0.00756248  0.0770454          0
-2001          4         20    1.16697 0.00592725  0.0553569          0
-2001          4         21     2.3089  0.0117273  0.0889381          0
-2001          4         22     1.5579 0.00791286  0.0553964          0
-2001          4         23    1.21839 0.00618839  0.0398021          0
-2001          4         24    1.40281 0.00712509   0.043948          0
-2001          4         25    1.86987 0.00949739  0.0575077          0
-2001          4         26    1.83745  0.0093327  0.0569681          0
-2001          4         27   0.904553 0.00459438    0.02933          0
-2001          4         28    1.75459 0.00891185   0.053993          0
-2001          4         29    2.30912  0.0117284  0.0694499          0
-2001          4         30    1.32867 0.00674856  0.0397703          0
-2001          5          1   0.698868 0.00354967  0.0213638          0
-2001          5          2    1.39508 0.00708587  0.0424093          0
-2001          5          3    1.52865 0.00776425   0.045658          0
-2001          5          4   0.556934 0.00282876   0.019776          0
-2001          5          5    2.27658  0.0115631  0.0770579          0
-2001          5          6    1.98609  0.0100877  0.0614398          0
-2001          5          7    2.01646  0.0102419  0.0603129          0
-2001          5          8    2.05562  0.0104408  0.0620399          0
-2001          5          9    1.68545  0.0085607  0.0580759          0
-2001          5         10    1.09079 0.00554029  0.0518421          0
-2001          5         11    1.08271 0.00549929  0.0521996          0
-2001          5         12    1.31843 0.00669653  0.0536712          0
-2001          5         13    1.06352 0.00540178  0.0468127          0
