daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR    MONTH      DAY   GPP(0) GPP(tot)   NPP(0) NPP(tot)    ET(0)  ET(tot)   LAI(0)    CC(0) DEADTREE(0) DEADTREE(tot)
-2003        6       17     3.37     3.37   0.0324   0.0324    0.485    0.485     3.13     61.4        0        0 
-2003        6       18     4.96     4.96   0.0476   0.0476    0.587    0.587     3.13     61.4        0        0 
-2003        6       19      1.8      1.8   0.0173   0.0173    0.182    0.182     3.13     61.4        0        0 
-2003        6       20     6.92     6.92   0.0665   0.0665     0.63     0.63     3.13     61.4        0        0 
-2003        6       21        7        7   0.0672   0.0672    0.701    0.701     3.13     61.4        0        0 
-2003        6       22     2.71     2.71    0.026    0.026    0.388    0.388     3.13     61.4        0        0 
-2003        6       23     3.23     3.23    0.031    0.031     0.55     0.55     3.13     61.4        0        0 
-2003        6       24     8.11     8.11   0.0778   0.0778    0.777    0.777     3.14     61.4        0        0 
-2003        6       25     7.39     7.39    0.071    0.071    0.782    0.782     3.14     61.4        0        0 
-2003        6       26     4.52     4.52   0.0434   0.0434    0.663    0.663     3.14     61.4        0        0 
-2003        6       27     3.52     3.52   0.0338   0.0338    0.603    0.603     3.14     61.4        0        0 
-2003        6       28     4.74     4.74   0.0455   0.0455    0.518    0.518     3.14     61.4        0        0 
-2003        6       29     4.14     4.14   0.0397   0.0397    0.644    0.644     3.14     61.4        0        0 
-2003        6       30     1.83     1.83   0.0176   0.0176    0.172    0.172     3.14     61.4        0        0 
-2003        7        1     5.31     5.31    0.051    0.051    0.491    0.491     3.14     61.4        0        0 
-2003        7        2     4.93     4.93   0.0473   0.0473    0.441    0.441     3.13     61.5        0        0 
-2003        7        3     3.24     3.24   0.0311   0.0311    0.284    0.284     3.13     61.5        0        0 
-2003        7        4     2.82     2.82   0.0271   0.0271    0.249    0.249     3.13     61.5        0        0 
-2003        7        5     3.83     3.83   0.0368   0.0368    0.338    0.338     3.13     61.5        0        0 
-2003        7        6     3.79     3.79   0.0364   0.0364    0.356    0.356     3.13     61.5        0        0 
-2003        7        7     5.29     5.29   0.0507   0.0507    0.611    0.611     3.13     61.5        0        0 
-2003        7        8     5.42     5.42    0.052    0.052    0.597    0.597     3.13     61.5        0        0 
-2003        7        9     4.82     4.82   0.0462   0.0462    0.587    0.587     3.13     61.5        0        0 
-2003        7       10     3.01     3.01   0.0289   0.0289    0.654    0.654     3.13     61.5        0        0 
-2003        7       11     4.57     4.57   0.0438   0.0438    0.574    0.574     3.13     61.5        0        0 
-2003        7       12     5.61     5.61   0.0539   0.0539    0.587    0.587     3.14     61.5        0        0 
-2003        7       13      5.7      5.7   0.0547   0.0547    0.744    0.744     3.14     61.5        0        0 
-2003        7       14        0        0        0        0    0.644    0.644     3.14     61.5        0        0 
-2003        7       15        0        0        0        0     0.52     0.52     3.14     61.5        0        0 
-2003        7       16        0        0        0        0    0.294    0.294     3.14     61.5        0        0 
-2003        7       17     3.51     3.51   0.0337   0.0337    0.374    0.374     3.14     61.5        0        0 
-2003        7       18     2.14     2.14   0.0206   0.0206    0.541    0.541     3.14     61.5        0        0 
-2003        7       19        0        0        0        0    0.531    0.531     3.14     61.5        0        0 
-2003        7       20     1.85     1.85   0.0177   0.0177    0.463    0.463     3.14     61.5        0        0 
-2003        7       21     2.22     2.22   0.0213   0.0213     0.55     0.55     3.14     61.5        0        0 
-2003        7       22     3.98     3.98   0.0382   0.0382    0.564    0.564     3.14     61.5        0        0 
-2003        7       23     2.99     2.99   0.0287   0.0287    0.541    0.541     3.14     61.5        0        0 
-2003        7       24     3.45     3.45   0.0332   0.0332    0.391    0.391     3.14     61.5        0        0 
-2003        7       25     3.47     3.47   0.0333   0.0333    0.446    0.446     3.14     61.5        0        0 
-2003        7       26     3.46     3.46   0.0332   0.0332    0.401    0.401     3.14     61.5        0        0 
-2003        7       27     3.77     3.77   0.0362   0.0362    0.397    0.397     3.14     61.5        0        0 
-2003        7       28     4.86     4.86   0.0466   0.0466    0.523    0.523     3.14     61.5        0        0 
-2003        7       29     3.14     3.14   0.0301   0.0301    0.527    0.527     3.14     61.5        0        0 
-2003        7       30     3.09     3.09   0.0297   0.0297    0.357    0.357     3.14     61.5        0        0 
-2003        7       31     4.14     4.14   0.0398   0.0398    0.612    0.612     3.14     61.5        0        0 
-2003        8        1        0        0        0        0     0.58     0.58     3.14     61.5        0        0 
-2003        8        2     2.17     2.17   0.0208   0.0208    0.665    0.665     3.13     61.6        0        0 
-2003        8        3        0        0        0        0    0.647    0.647     3.13     61.6        0        0 
-2003        8        4        0        0        0        0     0.55     0.55     3.13     61.6        0        0 
-2003        8        5        0        0        0        0    0.482    0.482     3.13     61.6        0        0 
-2003        8        6        0        0        0        0      0.4      0.4     3.13     61.6        0        0 
-2003        8        7        0        0        0        0     0.44     0.44     3.13     61.6        0        0 
-2003        8        8        0        0        0        0    0.662    0.662     3.13     61.6        0        0 
-2003        8        9        0        0        0        0    0.602    0.602     3.13     61.6        0        0 
-2003        8       10        0        0        0        0    0.529    0.529     3.13     61.6        0        0 
-2003        8       11        0        0        0        0    0.414    0.414     3.13     61.6        0        0 
-2003        8       12        0        0        0        0    0.458    0.458     3.13     61.6        0        0 
-2003        8       13        0        0        0        0    0.594    0.594     3.13     61.6        0        0 
-2003        8       14     5.93     5.93    0.057    0.057    0.624    0.624     3.14     61.6        0        0 
-2003        8       15     4.97     4.97   0.0477   0.0477    0.541    0.541     3.14     61.6        0        0 
-2003        8       16     4.67     4.67   0.0448   0.0448    0.517    0.517     3.14     61.6        0        0 
-2003        8       17     1.56     1.56    0.015    0.015    0.161    0.161     3.14     61.6        0        0 
-2003        8       18     2.14     2.14   0.0205   0.0205    0.229    0.229     3.13     61.6        0        0 
-2003        8       19     4.06     4.06    0.039    0.039     0.45     0.45     3.13     61.6        0        0 
-2003        8       20      3.8      3.8   0.0364   0.0364    0.422    0.422     3.13     61.6        0        0 
-2003        8       21     4.68     4.68   0.0449   0.0449    0.505    0.505     3.13     61.6        0        0 
-2003        8       22     1.74     1.74   0.0167   0.0167    0.189    0.189     3.13     61.6        0        0 
-2003        8       23     1.98     1.98    0.019    0.019    0.234    0.234     3.13     61.6        0        0 
-2003        8       24     4.95     4.95   0.0475   0.0475    0.479    0.479     3.13     61.6        0        0 
-2003        8       25     3.66     3.66   0.0351   0.0351    0.423    0.423     3.13     61.6        0        0 
-2003        8       26     3.92     3.92   0.0376   0.0376    0.479    0.479     3.13     61.6        0        0 
-2003        8       27     3.68     3.68   0.0353   0.0353    0.346    0.346     3.13     61.6        0        0 
-2003        8       28     3.22     3.22   0.0309   0.0309    0.291    0.291     3.13     61.6        0        0 
-2003        8       29     2.67     2.67   0.0257   0.0257     0.23     0.23     3.13     61.6        0        0 
-2003        8       30     6.21     6.21   0.0596   0.0596    0.556    0.556     3.13     61.6        0        0 
-2003        8       31     4.73     4.73   0.0454   0.0454    0.406    0.406     3.13     61.6        0        0 
-2003        9        1      4.4      4.4   0.0422   0.0422     0.38     0.38     3.13     61.6        0        0 
-2003        9        2     3.98     3.98   0.0382   0.0382    0.352    0.352     3.13     61.7        0        0 
-2003        9        3     5.62     5.62   0.0539   0.0539    0.516    0.516     3.13     61.7        0        0 
-2003        9        4     5.24     5.24   0.0503   0.0503    0.535    0.535     3.13     61.7        0        0 
-2003        9        5     3.11     3.11   0.0299   0.0299    0.363    0.363     3.13     61.7        0        0 
-2003        9        6     2.57     2.57   0.0247   0.0247    0.263    0.263     3.13     61.7        0        0 
-2003        9        7     4.27     4.27    0.041    0.041    0.387    0.387     3.13     61.7        0        0 
-2003        9        8     3.42     3.42   0.0329   0.0329     0.31     0.31     3.13     61.7        0        0 
-2003        9        9      4.4      4.4   0.0423   0.0423    0.399    0.399     3.13     61.7        0        0 
-2003        9       10     1.02     1.02  0.00979  0.00979   0.0862   0.0862     3.12     61.7        0        0 
-2003        9       11     5.94     5.94    0.057    0.057     0.53     0.53     3.13     61.7        0        0 
-2003        9       12      1.9      1.9   0.0183   0.0183    0.167    0.167     3.12     61.7        0        0 
-2003        9       13     5.94     5.94   0.0571   0.0571    0.539    0.539     3.12     61.7        0        0 
-2003        9       14     5.33     5.33   0.0512   0.0512    0.506    0.506     3.12     61.7        0        0 
-2003        9       15     3.82     3.82   0.0367   0.0367    0.445    0.445     3.12     61.7        0        0 
-2003        9       16     3.19     3.19   0.0306   0.0306    0.401    0.401     3.12     61.7        0        0 
-2003        9       17     2.81     2.81   0.0269   0.0269    0.416    0.416     3.12     61.7        0        0 
-2003        9       18     1.31     1.31   0.0125   0.0125    0.402    0.402     3.12     61.7        0        0 
-2003        9       19     1.25     1.25    0.012    0.012    0.409    0.409     3.12     61.7        0        0 
-2003        9       20        0        0        0        0    0.381    0.381     3.12     61.7        0        0 
-2003        9       21        0        0        0        0    0.349    0.349     3.12     61.7        0        0 
-2003        9       22     2.65     2.65   0.0254   0.0254    0.354    0.354     3.12     61.7        0        0 
-2003        9       23     4.21     4.21   0.0404   0.0404    0.363    0.363     3.12     61.7        0        0 
-2003        9       24      3.7      3.7   0.0356   0.0356    0.322    0.322     3.12     61.7        0        0 
-2003        9       25     4.93     4.93   0.0473   0.0473    0.434    0.434     3.12     61.7        0        0 
-2003        9       26     3.61     3.61   0.0346   0.0346    0.313    0.313     3.12     61.7        0        0 
-2003        9       27     3.03     3.03   0.0291   0.0291     0.27     0.27     3.12     61.7        0        0 
-2003        9       28      1.4      1.4   0.0134   0.0134    0.121    0.121     3.12     61.7        0        0 
-2003        9       29     1.36     1.36   0.0131   0.0131    0.117    0.117     3.12     61.7        0        0 
-2003        9       30     2.47     2.47   0.0237   0.0237    0.217    0.217     3.12     61.7        0        0 
-2003       10        1     2.55     2.55   0.0245   0.0245    0.221    0.221     3.12     61.7        0        0 
-2003       10        2     3.82     3.82   0.0367   0.0367    0.334    0.334     3.11     61.8        0        0 
-2003       10        3     3.81     3.81   0.0366   0.0366    0.332    0.332     3.11     61.8        0        0 
-2003       10        4     3.56     3.56   0.0341   0.0341     0.31     0.31     3.11     61.8        0        0 
-2003       10        5     3.62     3.62   0.0347   0.0347    0.328    0.328     3.11     61.8        0        0 
-2003       10        6     1.63     1.63   0.0157   0.0157    0.145    0.145     3.11     61.8        0        0 
-2003       10        7     2.31     2.31   0.0222   0.0222    0.214    0.214     3.11     61.8        0        0 
-2003       10        8     1.41     1.41   0.0136   0.0136    0.122    0.122      3.1     61.8        0        0 
-2003       10        9     1.37     1.37   0.0132   0.0132    0.118    0.118      3.1     61.8        0        0 
-2003       10       10     1.08     1.08   0.0103   0.0103   0.0938   0.0938      3.1     61.8        0        0 
-2003       10       11     1.99     1.99   0.0191   0.0191    0.172    0.172      3.1     61.8        0        0 
-2003       10       12     4.16     4.16   0.0399   0.0399    0.359    0.359      3.1     61.8        0        0 
-2003       10       13     3.38     3.38   0.0325   0.0325    0.295    0.295      3.1     61.8        0        0 
-2003       10       14      4.1      4.1   0.0394   0.0394    0.355    0.355      3.1     61.8        0        0 
-2003       10       15     4.29     4.29   0.0411   0.0411    0.387    0.387      3.1     61.8        0        0 
-2003       10       16     4.24     4.24   0.0407   0.0407    0.378    0.378      3.1     61.8        0        0 
-2003       10       17     4.07     4.07    0.039    0.039    0.374    0.374      3.1     61.8        0        0 
-2003       10       18     3.71     3.71   0.0356   0.0356    0.347    0.347      3.1     61.8        0        0 
-2003       10       19     3.05     3.05   0.0293   0.0293    0.301    0.301      3.1     61.8        0        0 
-2003       10       20     1.86     1.86   0.0179   0.0179    0.182    0.182     3.09     61.8        0        0 
-2003       10       21     1.43     1.43   0.0137   0.0137    0.148    0.148     3.09     61.8        0        0 
-2003       10       22     2.84     2.84   0.0272   0.0272    0.285    0.285     3.09     61.8        0        0 
-2003       10       23     2.29     2.29    0.022    0.022    0.285    0.285     3.09     61.8        0        0 
-2003       10       24     1.06     1.06   0.0102   0.0102    0.145    0.145     3.09     61.8        0        0 
-2003       10       25     1.66     1.66   0.0159   0.0159    0.166    0.166     3.09     61.8        0        0 
-2003       10       26     1.54     1.54   0.0148   0.0148    0.154    0.154     3.09     61.8        0        0 
-2003       10       27     2.68     2.68   0.0258   0.0258    0.315    0.315     3.09     61.8        0        0 
-2003       10       28     2.68     2.68   0.0258   0.0258    0.279    0.279     3.09     61.8        0        0 
-2003       10       29     2.67     2.67   0.0257   0.0257    0.267    0.267     3.09     61.8        0        0 
-2003       10       30    0.836    0.836  0.00803  0.00803   0.0807   0.0807     3.08     61.8        0        0 
-2003       10       31     1.02     1.02  0.00983  0.00983   0.0918   0.0918     3.08     61.8        0        0 
-2003       11        1    0.599    0.599  0.00575  0.00575   0.0543   0.0543     3.08     61.8        0        0 
-2003       11        2     1.11     1.11   0.0107   0.0107   0.0957   0.0957     3.07     61.8        0        0 
-2003       11        3     1.55     1.55   0.0149   0.0149    0.131    0.131     3.07     61.8        0        0 
-2003       11        4    0.909    0.909  0.00873  0.00873   0.0814   0.0814     3.07     61.8        0        0 
-2003       11        5     2.77     2.77   0.0266   0.0266    0.233    0.233     3.07     61.8        0        0 
-2003       11        6     2.73     2.73   0.0262   0.0262    0.233    0.233     3.07     61.8        0        0 
-2003       11        7      2.5      2.5    0.024    0.024    0.234    0.234     3.07     61.8        0        0 
-2003       11        8     2.03     2.03   0.0195   0.0195    0.196    0.196     3.07     61.8        0        0 
-2003       11        9     1.84     1.84   0.0176   0.0176    0.165    0.165     3.06     61.8        0        0 
-2003       11       10     1.91     1.91   0.0184   0.0184    0.162    0.162     3.06     61.8        0        0 
-2003       11       11     2.11     2.11   0.0203   0.0203    0.198    0.198     3.06     61.8        0        0 
-2003       11       12    0.776    0.776  0.00745  0.00745   0.0724   0.0724     3.06     61.8        0        0 
-2003       11       13     2.01     2.01   0.0193   0.0193    0.171    0.171     3.06     61.8        0        0 
-2003       11       14    0.434    0.434  0.00417  0.00417   0.0404   0.0404     3.06     61.8        0        0 
-2003       11       15      1.7      1.7   0.0163   0.0163    0.149    0.149     3.05     61.8        0        0 
-2003       11       16    0.268    0.268  0.00257  0.00257    0.028    0.028     3.05     61.8        0        0 
-2003       11       17    0.936    0.936  0.00898  0.00898   0.0893   0.0893     3.05     61.8        0        0 
-2003       11       18    0.192    0.192  0.00184  0.00184   0.0163   0.0163     3.05     61.8        0        0 
-2003       11       19    0.556    0.556  0.00533  0.00533   0.0469   0.0469     3.04     61.8        0        0 
-2003       11       20    0.198    0.198   0.0019   0.0019   0.0175   0.0175     3.04     61.8        0        0 
-2003       11       21    0.801    0.801  0.00769  0.00769   0.0702   0.0702     3.04     61.8        0        0 
-2003       11       22    0.995    0.995  0.00955  0.00955   0.0831   0.0831     3.04     61.8        0        0 
-2003       11       23    0.672    0.672  0.00645  0.00645   0.0561   0.0561     3.04     61.8        0        0 
-2003       11       24    0.295    0.295  0.00284  0.00284   0.0255   0.0255     3.03     61.8        0        0 
-2003       11       25    0.959    0.959  0.00921  0.00921   0.0911   0.0911     3.03     61.8        0        0 
-2003       11       26    0.885    0.885  0.00849  0.00849   0.0772   0.0772     3.03     61.8        0        0 
-2003       11       27     1.04     1.04     0.01     0.01    0.104    0.104     3.03     61.8        0        0 
-2003       11       28    0.749    0.749  0.00719  0.00719   0.0966   0.0966     3.03     61.8        0        0 
-2003       11       29    0.819    0.819  0.00787  0.00787    0.106    0.106     3.02     61.8        0        0 
-2003       11       30    0.313    0.313  0.00301  0.00301   0.0301   0.0301     3.02     61.8        0        0 
-2003       12        1    0.824    0.824  0.00791  0.00791   0.0695   0.0695     3.02     61.8        0        0 
-2003       12        2     0.74     0.74   0.0071   0.0071   0.0672   0.0672     3.02     61.9        0        0 
-2003       12        3    0.437    0.437  0.00419  0.00419   0.0476   0.0476     3.02     61.9        0        0 
-2003       12        4    0.131    0.131  0.00125  0.00125   0.0166   0.0166     3.01     61.9        0        0 
-2003       12        5    0.148    0.148  0.00142  0.00142    0.022    0.022     3.01     61.9        0        0 
-2003       12        6    0.731    0.731  0.00702  0.00702   0.0871   0.0871     3.01     61.9        0        0 
-2003       12        7    0.582    0.582  0.00559  0.00559    0.153    0.153     3.01     61.9        0        0 
-2003       12        8    0.735    0.735  0.00706  0.00706    0.143    0.143     3.01     61.9        0        0 
-2003       12        9    0.691    0.691  0.00663  0.00663    0.133    0.133     3.01     61.9        0        0 
-2003       12       10    0.673    0.673  0.00646  0.00646    0.126    0.126     3.01     61.9        0        0 
-2003       12       11    0.477    0.477  0.00458  0.00458   0.0557   0.0557     3.01     61.9        0        0 
-2003       12       12    0.218    0.218  0.00209  0.00209   0.0213   0.0213        3     61.9        0        0 
-2003       12       13     1.24     1.24   0.0119   0.0119    0.104    0.104        3     61.9        0        0 
-2003       12       14     1.24     1.24   0.0119   0.0119    0.116    0.116        3     61.9        0        0 
-2003       12       15    0.729    0.729    0.007    0.007   0.0938   0.0938        3     61.9        0        0 
-2003       12       16    0.557    0.557  0.00535  0.00535   0.0737   0.0737        3     61.9        0        0 
-2003       12       17    0.651    0.651  0.00625  0.00625    0.072    0.072        3     61.9        0        0 
-2003       12       18    0.593    0.593  0.00569  0.00569   0.0692   0.0692     2.99     61.9        0        0 
-2003       12       19    0.569    0.569  0.00546  0.00546   0.0704   0.0704     2.99     61.9        0        0 
-2003       12       20    0.909    0.909  0.00873  0.00873   0.0828   0.0828     2.99     61.9        0        0 
-2003       12       21    0.754    0.754  0.00724  0.00724     0.08     0.08     2.99     61.9        0        0 
-2003       12       22    0.481    0.481  0.00462  0.00462    0.074    0.074     2.99     61.9        0        0 
-2003       12       23    0.419    0.419  0.00403  0.00403   0.0722   0.0722     2.99     61.9        0        0 
-2003       12       24    0.779    0.779  0.00748  0.00748   0.0951   0.0951     2.99     61.9        0        0 
-2003       12       25    0.794    0.794  0.00763  0.00763   0.0784   0.0784     2.98     61.9        0        0 
-2003       12       26    0.714    0.714  0.00685  0.00685   0.0682   0.0682     2.98     61.9        0        0 
-2003       12       27    0.832    0.832  0.00799  0.00799   0.0806   0.0806     2.98     61.9        0        0 
-2003       12       28    0.818    0.818  0.00786  0.00786   0.0815   0.0815     2.98     61.9        0        0 
-2003       12       29    0.485    0.485  0.00465  0.00465   0.0731   0.0731     2.98     61.9        0        0 
-2003       12       30    0.498    0.498  0.00478  0.00478   0.0708   0.0708     2.98     61.9        0        0 
-2003       12       31    0.502    0.502  0.00481  0.00481   0.0944   0.0944     2.98     61.9        0        0 

-YEAR    MONTH      DAY   GPP(0) GPP(tot)   NPP(0) NPP(tot)    ET(0)  ET(tot)   LAI(0)    CC(0) DEADTREE(0) DEADTREE(tot)

-2004        1        1    0.159    0.159  0.00153  0.00153   0.0185   0.0185     2.97     61.9        0        0 
-2004        1        2    0.166    0.166   0.0016   0.0016   0.0206   0.0206     2.97     61.9        0        0 
-2004        1        3    0.134    0.134  0.00129  0.00129   0.0172   0.0172     2.97     61.9        0        0 
-2004        1        4    0.134    0.134  0.00129  0.00129   0.0172   0.0172     2.97     61.9        0        0 
-2004        1        5    0.107    0.107  0.00102  0.00102   0.0172   0.0172     2.97     61.9        0        0 
-2004        1        6    0.109    0.109  0.00104  0.00104   0.0123   0.0123     2.96     61.9        0        0 
-2004        1        7    0.256    0.256  0.00246  0.00246   0.0261   0.0261     2.96     61.9        0        0 
-2004        1        8    0.161    0.161  0.00154  0.00154   0.0175   0.0175     2.96     61.9        0        0 
-2004        1        9     0.52     0.52    0.005    0.005   0.0535   0.0535     2.96     61.9        0        0 
-2004        1       10    0.506    0.506  0.00486  0.00486   0.0534   0.0534     2.96     61.9        0        0 
-2004        1       11    0.493    0.493  0.00473  0.00473   0.0514   0.0514     2.96     61.9        0        0 
-2004        1       12    0.415    0.415  0.00399  0.00399   0.0431   0.0431     2.95     61.9        0        0 
-2004        1       13    0.454    0.454  0.00436  0.00436   0.0431   0.0431     2.95     61.9        0        0 
-2004        1       14    0.281    0.281  0.00269  0.00269   0.0319   0.0319     2.95     61.9        0        0 
-2004        1       15    0.821    0.821  0.00788  0.00788   0.0953   0.0953     2.95     61.9        0        0 
-2004        1       16    0.219    0.219   0.0021   0.0021   0.0224   0.0224     2.95     61.9        0        0 
-2004        1       17    0.513    0.513  0.00493  0.00493     0.06     0.06     2.94     61.9        0        0 
-2004        1       18    0.967    0.967  0.00928  0.00928    0.155    0.155     2.94     61.9        0        0 
-2004        1       19    0.151    0.151  0.00145  0.00145   0.0156   0.0156     2.94     61.9        0        0 
-2004        1       20    0.685    0.685  0.00658  0.00658   0.0705   0.0705     2.94     61.9        0        0 
-2004        1       21    0.889    0.889  0.00854  0.00854    0.136    0.136     2.94     61.9        0        0 
-2004        1       22    0.112    0.112  0.00108  0.00108   0.0196   0.0196     2.94     61.9        0        0 
-2004        1       23    0.397    0.397  0.00381  0.00381   0.0692   0.0692     2.94     61.9        0        0 
-2004        1       24    0.431    0.431  0.00414  0.00414   0.0531   0.0531     2.94     61.9        0        0 
-2004        1       25     1.18     1.18   0.0113   0.0113    0.141    0.141     2.93     61.9        0        0 
-2004        1       26    0.436    0.436  0.00419  0.00419   0.0947   0.0947     2.93     61.9        0        0 
-2004        1       27      0.4      0.4  0.00384  0.00384   0.0875   0.0875     2.93     61.9        0        0 
-2004        1       28    0.503    0.503  0.00482  0.00482   0.0972   0.0972     2.93     61.9        0        0 
-2004        1       29    0.798    0.798  0.00766  0.00766    0.141    0.141     2.93     61.9        0        0 
-2004        1       30    0.765    0.765  0.00735  0.00735    0.128    0.128     2.93     61.9        0        0 
-2004        1       31    0.283    0.283  0.00272  0.00272    0.026    0.026     2.93     61.9        0        0 
-2004        2        1     1.24     1.24   0.0119   0.0119    0.107    0.107     2.93     61.9        0        0 
-2004        2        2     0.31     0.31  0.00297  0.00297   0.0262   0.0262     2.92     61.9        0        0 
-2004        2        3     1.08     1.08   0.0104   0.0104   0.0915   0.0915     2.92     61.9        0        0 
-2004        2        4    0.873    0.873  0.00838  0.00838   0.0755   0.0755     2.92     61.9        0        0 
-2004        2        5    0.156    0.156   0.0015   0.0015   0.0131   0.0131     2.92     61.9        0        0 
-2004        2        6    0.566    0.566  0.00544  0.00544   0.0473   0.0473     2.91     61.9        0        0 
-2004        2        7     1.55     1.55   0.0149   0.0149    0.144    0.144     2.91     61.9        0        0 
-2004        2        8    0.902    0.902  0.00866  0.00866    0.107    0.107     2.91     61.9        0        0 
-2004        2        9    0.995    0.995  0.00955  0.00955    0.132    0.132     2.91     61.9        0        0 
-2004        2       10    0.838    0.838  0.00805  0.00805    0.115    0.115     2.91     61.9        0        0 
-2004        2       11     0.47     0.47  0.00452  0.00452   0.0469   0.0469     2.91     61.9        0        0 
-2004        2       12     1.19     1.19   0.0114   0.0114     0.13     0.13     2.91     61.9        0        0 
-2004        2       13    0.866    0.866  0.00832  0.00832   0.0844   0.0844      2.9     61.9        0        0 
-2004        2       14      1.2      1.2   0.0116   0.0116    0.118    0.118      2.9     61.9        0        0 
-2004        2       15     1.02     1.02  0.00979  0.00979    0.106    0.106      2.9     61.9        0        0 
-2004        2       16     1.82     1.82   0.0175   0.0175    0.184    0.184      2.9     61.9        0        0 
-2004        2       17     0.52     0.52  0.00499  0.00499   0.0664   0.0664      2.9     61.9        0        0 
-2004        2       18      1.4      1.4   0.0134   0.0134    0.157    0.157      2.9     61.9        0        0 
-2004        2       19     1.24     1.24   0.0119   0.0119    0.223    0.223      2.9     61.9        0        0 
-2004        2       20     1.71     1.71   0.0164   0.0164    0.311    0.311      2.9     61.9        0        0 
-2004        2       21    0.595    0.595  0.00571  0.00571    0.119    0.119      2.9     61.9        0        0 
-2004        2       22      0.8      0.8  0.00768  0.00768    0.115    0.115      2.9     61.9        0        0 
-2004        2       23     1.61     1.61   0.0155   0.0155    0.265    0.265      2.9     61.9        0        0 
-2004        2       24     1.51     1.51   0.0145   0.0145    0.222    0.222      2.9     61.9        0        0 
-2004        2       25    0.741    0.741  0.00711  0.00711    0.148    0.148     2.89     61.9        0        0 
-2004        2       26    0.752    0.752  0.00722  0.00722    0.157    0.157     2.89     61.9        0        0 
-2004        2       27     1.05     1.05   0.0101   0.0101    0.234    0.234     2.89     61.9        0        0 
-2004        2       28    0.926    0.926  0.00889  0.00889    0.189    0.189     2.89     61.9        0        0 
-2004        3        1     2.28     2.28   0.0219   0.0219    0.418    0.418     2.89     61.9        0        0 
-2004        3        2     2.73     2.73   0.0262   0.0262    0.337    0.337     2.89     61.9        0        0 
-2004        3        3        3        3   0.0288   0.0288    0.338    0.338     2.89     61.9        0        0 
-2004        3        4     1.85     1.85   0.0178   0.0178    0.182    0.182     2.89     61.9        0        0 
-2004        3        5     1.46     1.46    0.014    0.014    0.156    0.156     2.89     61.9        0        0 
-2004        3        6    0.673    0.673  0.00646  0.00646   0.0976   0.0976     2.89     61.9        0        0 
-2004        3        7     1.85     1.85   0.0178   0.0178    0.205    0.205     2.89     61.9        0        0 
-2004        3        8      2.7      2.7   0.0259   0.0259    0.358    0.358     2.89     61.9        0        0 
-2004        3        9     1.38     1.38   0.0132   0.0132    0.245    0.245     2.89     61.9        0        0 
-2004        3       10    0.447    0.447  0.00429  0.00429   0.0996   0.0996     2.89     61.9        0        0 
-2004        3       11     1.56     1.56   0.0149   0.0149    0.244    0.244     2.89     61.9        0        0 
-2004        3       12     1.16     1.16   0.0112   0.0112    0.154    0.154     2.89     61.9        0        0 
-2004        3       13     1.51     1.51   0.0145   0.0145    0.138    0.138     2.88     61.9        0        0 
-2004        3       14     3.44     3.44    0.033    0.033    0.301    0.301     2.88     61.9        0        0 
-2004        3       15     1.88     1.88    0.018    0.018    0.157    0.157     2.88     61.9        0        0 
-2004        3       16      2.3      2.3   0.0221   0.0221     0.19     0.19     2.88     61.9        0        0 
-2004        3       17      4.3      4.3   0.0412   0.0412    0.363    0.363     2.88     61.9        0        0 
-2004        3       18     2.04     2.04   0.0196   0.0196    0.168    0.168     2.88     61.9        0        0 
-2004        3       19     1.94     1.94   0.0186   0.0186    0.167    0.167     2.88     61.9        0        0 
-2004        3       20    0.434    0.434  0.00417  0.00417   0.0364   0.0364     2.88     61.9        0        0 
-2004        3       21     2.72     2.72   0.0261   0.0261    0.244    0.244     2.88     61.9        0        0 
-2004        3       22     3.17     3.17   0.0304   0.0304    0.313    0.313     2.87     61.9        0        0 
-2004        3       23     2.05     2.05   0.0196   0.0196    0.231    0.231     2.87     61.9        0        0 
-2004        3       24     2.57     2.57   0.0247   0.0247    0.284    0.284     2.87     61.9        0        0 
-2004        3       25     2.66     2.66   0.0256   0.0256    0.299    0.299     2.87     61.9        0        0 
-2004        3       26     2.68     2.68   0.0257   0.0257    0.327    0.327     2.87     61.9        0        0 
-2004        3       27     3.97     3.97   0.0381   0.0381    0.402    0.402     2.87     61.9        0        0 
-2004        3       28     4.77     4.77   0.0458   0.0458    0.443    0.443     2.87     61.9        0        0 
-2004        3       29     3.18     3.18   0.0306   0.0306    0.279    0.279     2.87     61.9        0        0 
-2004        3       30     5.27     5.27   0.0506   0.0506    0.446    0.446     2.87     61.9        0        0 
-2004        3       31     4.09     4.09   0.0392   0.0392    0.377    0.377     2.87     61.9        0        0 
-2004        4        1     3.68     3.68   0.0353   0.0353    0.346    0.346     2.87     61.9        0        0 
-2004        4        2      1.9      1.9   0.0182   0.0182    0.159    0.159     2.87       62        0        0 
