daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 1, 1, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR      MONTH        DAY        GPP        NPP         ET        LAI       F_SW      F_PSI        F_T      F_VPD

-2007          1         23   0.466203 0.00236793   0.050836    2.52822          1          1    0.438729    0.922655
-2007          1         24   0.466672 0.00237031  0.0508212    2.52734          1          1    0.439235    0.922655
-2007          1         25   0.137997 0.000700908   0.051617    2.52709          1          1    0.127862    0.922655
-2007          1         26   0.322088 0.00163594  0.0357023    2.52618          1          1    0.429685    0.948854
-2007          1         27     1.2836 0.00651962  0.0928667    2.52509          1          1     0.65857    0.941765
-2007          1         28   0.377779  0.0019188  0.0245959    2.52347          1          1    0.735337    0.922194
-2007          1         29    1.05126 0.00533955   0.060468    2.52189          1          1    0.825925     0.95839
-2007          1         30   0.880426 0.00447183  0.0525161    2.52033          1          1    0.795827    0.961751
-2007          1         31    2.01886  0.0102541   0.129995    2.51931          1          1    0.741659    0.919431
-2007          2          1   0.605648 0.00307619   0.033599    2.51751          1          1    0.851902    0.985112
-2007          2          2   0.900518 0.00457389  0.0521959    2.51589          1          1    0.819088    0.956476
-2007          2          3    3.01021  0.0152893   0.183136    2.51515          1          1     0.78569    0.907102
-2007          2          4     2.0634  0.0104804    0.14424     2.5143          1          1    0.679322    0.950279
-2007          2          5    0.71517 0.00363247  0.0655961    2.51334          1          1    0.515425    0.978729
-2007          2          6   0.800713 0.00406696  0.0831991    2.51256          1          1      0.4562    0.960789
-2007          2          7   0.366355 0.00186078  0.0996857    2.51228          1          1    0.173172    0.998002
-2007          2          8   0.400314 0.00203326   0.040889    2.51134          1          1    0.462196    0.984619
-2007          2          9    1.58395 0.00804515   0.127362    2.51052          1          1    0.592468    0.925427
-2007          2         10   0.860644 0.00437136  0.0579253    2.50917          1          1    0.703802    0.962713
-2007          2         11    1.28278 0.00651545  0.0726522    2.50766          1          1    0.840636    0.929136
-2007          2         12    1.60552  0.0081547  0.0891274    2.50623          1          1    0.855842    0.939883
-2007          2         13     1.0862 0.00551698  0.0634772    2.50469          1          1    0.820733    0.881615
-2007          2         14    0.45202 0.00229589  0.0304219    2.50319          1          1     0.70131     0.97824
-2007          2         15    3.82397  0.0194226   0.221703    2.50267          1          1    0.826273    0.877218
-2007          2         16    3.36654  0.0170992   0.173066    2.50167          1          1    0.950827    0.745277
-2007          2         17    2.51398  0.0127689    0.13422    2.50046          1          1     0.91019    0.785056
-2007          2         18    1.64491 0.00835476   0.110057    2.49939          1          1    0.709197    0.939413
-2007          2         19   0.922666 0.00468638  0.0623873    2.49808          1          1    0.701563    0.942236
-2007          2         20    3.19434  0.0162246   0.164821    2.49708          1          1    0.928655    0.871099
-2007          2         21   0.937562 0.00476204  0.0543118     2.4955          1          1    0.819038    0.939413
-2007          2         22    3.11753  0.0158345   0.172605    2.49462          1          1    0.864405    0.875903
-2007          2         23    2.12917  0.0108144   0.111938    2.49327          1          1    0.907435    0.898077
-2007          2         24    1.37061 0.00696156  0.0741676    2.49172          1          1    0.878497    0.921733
-2007          2         25    1.63525 0.00830573  0.0966535    2.49044          1          1     0.80059    0.947906
-2007          2         26   0.825141 0.00419103  0.0518707    2.48897          1          1    0.754363    0.936131
-2007          2         27   0.843718 0.00428539  0.0479261    2.48733          1          1    0.830556    0.965123
-2007          2         28    2.11556  0.0107453   0.113181    2.48603          1          1    0.891968    0.888252
-2007          3          1    4.15264   0.021092   0.229505    2.48555          1          1     0.85988    0.910738
-2007          3          2    4.53028    0.02301   0.251634    2.48523          1          1    0.856688    0.901225
-2007          3          3    1.44579 0.00734341  0.0824399    2.48382          1          1    0.831127    0.931928
-2007          3          4    3.60975  0.0183345   0.201063    2.48317          1          1    0.849221    0.939883
-2007          3          5    2.41394  0.0122608   0.131912    2.48205          1          1    0.861589    0.970446
-2007          3          6    1.16771 0.00593101  0.0674622    2.48058          1          1    0.814859    0.970446
-2007          3          7    3.18781  0.0161914   0.174074    2.47973          1          1    0.868631    0.918053
-2007          3          8    5.61684  0.0285289   0.303602    2.47976          1          1    0.882684    0.875903
-2007          3          9    1.33596 0.00678558  0.0825183    2.47846          1          1    0.766614    0.931462
-2007          3         10    4.92531  0.0250165   0.271798    2.47827          1          1    0.866559    0.859418
-2007          3         11    5.83043  0.0296138    0.29446    2.47823          1          1     0.94702    0.857701
-2007          3         12    6.57262  0.0333834   0.326147    2.47839          1          1    0.975928    0.773368
-2007          3         13     6.4001  0.0325072   0.325967    2.47857          1          1    0.943038    0.829029
-2007          3         14    5.78946  0.0294056   0.304927    2.47859          1          1    0.916805    0.793739
-2007          3         15    5.87722  0.0298514   0.310451    2.47864          1          1    0.911627    0.812207
-2007          3         16    2.18851  0.0111158   0.121078    2.47745          1          1    0.859463    0.901676
-2007          3         17    1.92967 0.00980114  0.0991797    2.47599          1          1    0.930573     0.86459
-2007          3         18    3.41702  0.0173556   0.203488    2.47539          1          1     0.80051    0.878974
-2007          3         19    1.76309 0.00895506   0.213537    2.47514          1          1    0.389216    0.953134
-2007          3         20    2.99084   0.015191   0.226689     2.4748          1          1    0.623568    0.935195
-2007          3         21    2.49579  0.0126765   0.187216    2.47426          1          1    0.629937    0.936599
-2007          3         22    3.87795  0.0196968   0.253996      2.474          1          1    0.728888    0.866321
-2007          3         23    1.09962 0.00558514  0.0800694    2.47288          1          1    0.654002    0.890921
-2007          3         24    1.18124 0.00599973  0.0687491    2.47141          1          1    0.816112    0.907102
-2007          3         25    5.67112  0.0288046   0.297687    2.47138          1          1    0.919551    0.788203
-2007          3         26    7.30445  0.0371006   0.358471    2.47179          1          1     0.99444    0.713195
-2007          3         27    6.73499  0.0342081   0.332476    2.47198          1          1    0.994455    0.675029
-2007          3         28    6.17722  0.0313752   0.303353    2.47196          1          1    0.997468    0.690734
-2007          3         29    3.22192  0.0163647   0.171188    2.47107          1          1    0.893851    0.900325
-2007          3         30    3.39575  0.0172476   0.181307    2.47027          1          1    0.886826    0.918972
-2007          3         31    6.67338  0.0338952   0.330532    2.47048          1          1    0.976307    0.774142
-2007          4          1    7.19603  0.0365499   0.353257    2.47084          1          1    0.998151    0.685573
-2007          4          2    7.11772  0.0361521   0.349156    2.47116          1          1    0.999332    0.683178
-2007          4          3    3.38624  0.0171993   0.204804    2.47058          1          1    0.788985    0.867188
-2007          4          4    8.02625  0.0407667   0.457575    2.47161          1          1    0.843047     0.81424
-2007          4          5    7.98561  0.0405603   0.418341    2.47246          1          1    0.911462    0.860278
-2007          4          6    8.78463  0.0446186   0.429633    2.47345          1          1    0.981659     0.82407
-2007          4          7     3.2832  0.0166759   0.176524    2.47259          1          1    0.889441    0.856843
-2007          4          8    9.18426  0.0466484   0.463379    2.47379          1          1    0.954649    0.802118
-2007          4          9    9.06409  0.0460381   0.452321    2.47491          1          1    0.971634    0.758813
-2007          4         10    6.09999  0.0309829   0.298448    2.47487          1          1    0.988036    0.783096
-2007          4         11    5.84863  0.0297062   0.284665    2.47472          1          1     0.99857    0.747516
-2007          4         12    7.62383  0.0387227   0.380704    2.47528          1          1    0.978777    0.707512
-2007          4         13    6.02135  0.0305834   0.356508    2.47557          1          1     0.83456    0.636354
-2007          4         14    4.54217  0.0230705   0.342227    2.47572          1          1    0.662933    0.566091
-2007          4         15   0.851106 0.00432291    0.26079    2.47564          1          1    0.167505    0.393175
-2007          4         16    4.51367  0.0229257   0.334966    2.47575          1          1    0.674764     0.54991
-2007          4         17    7.26231  0.0368865    0.35651    2.47616          1          1    0.980886    0.809369
-2007          4         18    5.68711  0.0288858   0.290989    2.47609          1          1    0.940431     0.81587
-2007          4         19    10.2504  0.0520638   0.504864    2.47761          1          1    0.982244    0.776468
-2007          4         20    8.26893  0.0419993   0.429122    2.47852          1          1    0.930327    0.792946
-2007          4         21    9.38805  0.0476835   0.486203    2.47983          1          1    0.939247    0.743044
-2007          4         22    8.19747  0.0416364   0.412841    2.48057          1          1    0.986633    0.604412
-2007          4         23    5.80619  0.0294906   0.315143    2.48059          1          1    0.918708    0.585084
-2007          4         24    5.02946  0.0255455   0.291228    2.48045          1          1    0.857756    0.612014
-2007          4         25     4.3119  0.0219009   0.356072    2.48064          1          1    0.606557     0.55405
-2007          4         26    4.89511  0.0248631    0.37484    2.48095          1          1    0.648998    0.605319
-2007          4         27     5.1786   0.026303   0.383948     2.4813          1          1    0.674537    0.564113
-2007          4         28    5.22031  0.0265148   0.376395    2.48163          1          1    0.691167    0.588017
-2007          4         29     7.9351  0.0403037   0.436843    2.48247          1          1    0.901136     0.61693
-2007          4         30    8.74795  0.0444323    0.44501    2.48344   0.999999          1    0.981174    0.577816
-2007          5          1    8.21946   0.041748   0.430299    2.48426   0.999999          1    0.955514     0.56496
-2007          5          2    8.82057  0.0448012   0.449008    2.48525   0.999999          1    0.980287    0.581584
-2007          5          3    9.73597  0.0494506    0.48927    2.48658   0.999999          1    0.979262    0.674017
-2007          5          4    7.12663  0.0361974   0.366609    2.48699   0.999999          1    0.958109    0.667978
-2007          5          5    10.7437  0.0545691   0.521279    2.48865   0.999999          1     0.99864     0.77958
-2007          5          6    8.45398  0.0429392   0.409091    2.48945   0.999998          1    0.999749    0.793343
-2007          5          7    1.42155  0.0072203  0.0680202    2.48765          1          1    0.991877    0.930996
-2007          5          8    4.74564  0.0241039    0.22977    2.48708          1          1    0.996141    0.816686
-2007          5          9    2.68092  0.0136168   0.131014     2.4858          1          1    0.971493    0.922194
-2007          5         10    3.32561  0.0168913   0.159287    2.48469          1          1    0.999803    0.864158
-2007          5         11    4.89584  0.0248668   0.237545    2.48419          1          1    0.989591      0.8424
-2007          5         12    7.61477  0.0386767   0.366901    2.48468          1          1    0.999857    0.816686
-2007          5         13    6.01686  0.0305607   0.295672    2.48461          1          1    0.986749    0.775692
-2007          5         14    6.01347  0.0305434   0.290362    2.48451          1          1    0.998904     0.81099
-2007          5         15    8.59463  0.0436536   0.422712    2.48542          1          1    0.976466    0.837361
-2007          5         16    8.30608   0.042188   0.407434    2.48624          1          1    0.970343    0.898975
-2007          5         17    7.93398   0.040298   0.386776    2.48691          1          1    0.976018    0.902578
-2007          5         18    8.01733  0.0407214   0.417648    2.48772          1          1    0.929653    0.784272
-2007          5         19    9.58736  0.0486958   0.466857    2.48894          1          1    0.999516    0.751263
-2007          5         20    6.83763  0.0347295   0.329894    2.48914          1          1    0.999627     0.81587
-2007          5         21    5.04533  0.0256261   0.251725    2.48878          1          1    0.956084    0.890475
-2007          5         22    5.11565  0.0259833   0.244141    2.48834          1          1    0.997863    0.901225
-2007          5         23    11.2766  0.0572757   0.576369    2.49029          1          1    0.959856    0.697676
-2007          5         24    8.32486  0.0422834   0.512589     2.4915          1          1    0.806486    0.620643
-2007          5         25    6.49551  0.0329918   0.422832    2.49213          1          1    0.758853    0.658362
-2007          5         26    5.96225  0.0302833    0.28891    2.49202          1          1    0.992032      0.8424
-2007          5         27    8.14951  0.0413927   0.390516    2.49271          1          1     0.99861    0.871099
-2007          5         28    5.02668  0.0255314   0.245672    2.49227          1          1    0.982649    0.850441
-2007          5         29     6.5234  0.0331335   0.335392     2.4925          1          1    0.933824    0.850016
-2007          5         30    8.88092  0.0451077   0.434101    2.49346          1          1    0.998992    0.736019
-2007          5         31    9.72348  0.0493872   0.471185    2.49474          1          1    0.994332     0.82572
-2007          6          1    7.97584  0.0405107   0.388663     2.4954          1          1    0.984246    0.858988
-2007          6          2     7.7739   0.039485   0.467282    2.49635          1          1    0.824722    0.639224
-2007          6          3    8.39613  0.0426454   0.476871    2.49745          1          1    0.861597    0.725786
-2007          6          4    7.73765  0.0393008   0.448592    2.49833          1          1    0.848793    0.690734
-2007          6          5    6.74923  0.0342805   0.396709    2.49888          1          1    0.833481    0.722166
-2007          6          6    7.85637  0.0399038   0.426262     2.4997          1          1    0.894382    0.785449
-2007          6          7    5.21638  0.0264949   0.461581    2.50033          1          1     0.55653    0.688321
-2007          6          8    6.81653  0.0346223   0.511043    2.50135          1          1    0.646457    0.794534
-2007          6          9    3.04062  0.0154438   0.145501    2.50014          1          1    0.990162    0.950279
-2007          6         10    5.72817  0.0290944   0.288882    2.50003          1          1    0.950416    0.871099
-2007          6         11    9.10243  0.0462328   0.530542    2.50147          1          1    0.826626    0.833601
-2007          6         12    4.09289  0.0207885    0.20371    2.50072          1          1    0.963242    0.873279
-2007          6         13    9.97728  0.0506763   0.518769    2.50223          1          1    0.936226    0.765673
-2007          6         14    5.33821  0.0271137   0.329894    2.50235          1          1    0.788972    0.759952
-2007          6         15    7.22649  0.0367046   0.380958    2.50287          1          1    0.921745    0.781531
-2007          6         16    6.75558  0.0343127   0.326733    2.50303          1          1    0.993438    0.857701
-2007          6         17    8.97002  0.0455603   0.463653    2.50414          1          1    0.944415    0.750512
-2007          6         18    7.56883  0.0384434   0.389545    2.50476          1          1    0.932625    0.865022
-2007          6         19    6.32207  0.0321109   0.522308    2.50569          1          1    0.602129    0.627194
-2007          6         20    8.18959  0.0415963   0.479957    2.50677          1          1    0.834456    0.741559
-2007          6         21    4.73798   0.024065    0.23816    2.50625          1          1    0.962667    0.817912
-2007          6         22    7.82579  0.0397485   0.389652    2.50687          1          1    0.970701    0.821601
-2007          6         23    6.04098  0.0306832   0.301257    2.50682          1          1    0.973355    0.795726
-2007          6         24    4.42165  0.0224583   0.221398    2.50617          1          1    0.968402    0.805333
-2007          6         25    6.39608  0.0324868   0.322581    2.50627          1          1    0.964436     0.78075
-2007          6         26    5.64039  0.0286485   0.275109    2.50602          1          1     0.99424    0.802118
-2007          6         27    7.33921  0.0372771   0.358796    2.50639          1          1    0.998128    0.758813
-2007          6         28    9.78789  0.0497143   0.481395    2.50768          1          1    0.996514    0.727967
-2007          6         29    4.46115  0.0226589    0.21647    2.50698          1          1    0.996282    0.826133
-2007          6         30    5.03115  0.0255541    0.25737     2.5066          1          1    0.949261    0.794534
-2007          7          1    6.62986  0.0336742   0.417266    2.50722          1          1    0.784106    0.683861
-2007          7          2    7.12681  0.0361983   0.349697    2.50755          1          1    0.981737    0.845354
-2007          7          3    5.20103  0.0264169   0.249305    2.50712          1          1    0.999989    0.880293
-2007          7          4    8.09178  0.0410995   0.389948    2.50777          1          1    0.996753    0.863726
-2007          7          5    7.10682  0.0360968   0.344793    2.50807          1          1    0.990781    0.860278
-2007          7          6    3.55148  0.0180386   0.174342    2.50704          1          1    0.994584    0.765673
-2007          7          7    9.42389  0.0478656   0.478361    2.50827          1          1    0.963342    0.743787
-2007          7          8    8.11037   0.041194   0.426321    2.50907          1          1    0.937176    0.697328
-2007          7          9    8.69267  0.0441516   0.425614    2.50996          1          1    0.992822    0.786235
-2007          7         10    9.04766  0.0459546   0.439636    2.51096          1          1    0.997726     0.80493
-2007          7         11    4.72481  0.0239981   0.228106    2.51035          1          1    0.999977    0.838199
-2007          7         12    5.01616  0.0254779    0.24343    2.50987          1          1    0.987682    0.883822
-2007          7         13    4.08106  0.0207284   0.315586    2.50989          1          1    0.634012     0.73308
-2007          7         14    5.33066  0.0270754   0.369764    2.51019          1          1    0.712945    0.675029
-2007          7         15          0          0   0.295336    2.51019          1          1           0    0.549086
-2007          7         16    3.43342   0.017439   0.283745    2.51005          1          1    0.595881    0.705746
-2007          7         17    6.97215  0.0354128   0.431363    2.51075          1          1    0.802527    0.647588
-2007          7         18    8.64218  0.0438951   0.491439    2.51192          1          1    0.865523    0.705041
-2007          7         19    6.03605  0.0306581    0.37069    2.51225          1          1    0.807255    0.661332
-2007          7         20    4.49887  0.0228505   0.229675    2.51169          1          1    0.942744    0.859418
-2007          7         21    9.30672  0.0472704   0.504412    2.51299          1          1    0.912804    0.671998
-2007          7         22    8.22718  0.0417873   0.407281    2.51372          1          1    0.982665    0.786235
-2007          7         23    8.67902  0.0440822   0.421943    2.51458          1          1    0.999104    0.796921
-2007          7         24    8.72869  0.0443345   0.432994    2.51551          1          1    0.978766    0.800515
-2007          7         25    8.56354  0.0434957   0.476124     2.5166          1          1    0.884887    0.713552
-2007          7         26    4.58032  0.0232642   0.245766    2.51614          1          1    0.908227    0.782705
-2007          7         27    7.18443   0.036491   0.385572    2.51664          1          1    0.917854    0.707866
-2007          7         28    9.07429  0.0460898     0.4646    2.51776          1          1    0.949329    0.795329
-2007          7         29    7.11042  0.0361151   0.343494    2.51803          1          1    0.999021    0.845354
-2007          7         30    9.39903  0.0477393   0.458096    2.51915          1          1    0.999433    0.782705
-2007          7         31    8.83371  0.0448679   0.438805    2.52009          1          1    0.989123    0.727239
-2007          8          1    9.15493  0.0464995   0.504004    2.52135          1          1    0.902988    0.650509
-2007          8          2    6.00612  0.0305061   0.312444    2.52135          1          1    0.939771     0.76529
-2007          8          3    8.01988  0.0407343   0.442961    2.52219          1          1    0.899669    0.655734
-2007          8          4    5.77657  0.0293402   0.457128    2.52283          1          1    0.635448    0.578973
-2007          8          5          0          0   0.388707    2.52283          1          1           0    0.475923
-2007          8          6     4.5058  0.0228857   0.304103    2.52277          1          1    0.730207    0.714623
-2007          8          7    7.64007  0.0388052   0.405161    2.52341          1          1    0.922248    0.762235
-2007          8          8    3.73997   0.018996    0.18285    2.52243          1          1    0.995183    0.803723
-2007          8          9    1.59256 0.00808887  0.0761295    2.52065          1          1    0.998381    0.930996
-2007          8         10    4.89939  0.0248848   0.254827    2.52025          1          1    0.931939    0.821601
-2007          8         11    9.70895  0.0493134   0.508098    2.52164          1          1    0.937735    0.735283
-2007          8         12    5.68482  0.0288742   0.300172    2.52155          1          1    0.922117    0.792154
-2007          8         13    7.21545  0.0366485   0.372898    2.52198          1          1    0.949072    0.742301
-2007          8         14    6.38154  0.0324129    0.39431    2.52245          1          1    0.800409    0.687977
-2007          8         15    5.05167  0.0256583   0.339035    2.52259          1          1    0.732738    0.726876
-2007          8         16    7.52483  0.0382199   0.377739    2.52307          1          1    0.973205    0.769511
-2007          8         17    6.48794  0.0329533   0.317332    2.52311          1          1    0.997459     0.78036
-2007          8         18    6.99323  0.0355198   0.352603    2.52339          1          1    0.971999    0.749762
-2007          8         19    5.61893  0.0285395   0.293136    2.52325          1          1    0.937658    0.763761
-2007          8         20    4.39195  0.0223075   0.210321    2.52251          1          1    0.994687    0.939413
-2007          8         21    5.17438  0.0262815   0.253132    2.52211          1          1    0.977821    0.910283
-2007          8         22     1.9518 0.00991351  0.0946397    2.52048          1          1    0.987778    0.907102
-2007          8         23    4.04526  0.0205466   0.201056     2.5197          1          1    0.962219    0.910283
-2007          8         24    6.31029   0.032051   0.405588    2.52023          1          1    0.762564    0.743787
-2007          8         25    6.50033  0.0330163   0.350415    2.52052          1          1    0.896697    0.836942
-2007          8         26    6.84584  0.0347712     0.3519    2.52083          1          1    0.940241    0.838199
-2007          8         27    7.98021  0.0405329    0.39288    2.52144          1          1    0.991693    0.771052
-2007          8         28    8.00706  0.0406692   0.391352    2.52204          1          1    0.999261    0.769511
-2007          8         29    9.26383  0.0470526   0.454832    2.52311          1          1    0.999442     0.73823
-2007          8         30    5.08462  0.0258257   0.249355    2.52264          1          1    0.991654    0.802519
-2007          8         31    3.32159  0.0168709     0.1622    2.52152          1          1    0.988217    0.855559
-2007          9          1    6.06634   0.030812   0.301838    2.52145          1          1     0.97821    0.793739
-2007          9          2    3.66355  0.0186078    0.18824    2.52054          1          1    0.951557    0.768358
-2007          9          3    7.47536  0.0379686   0.363135    2.52095          1          1    0.997076    0.823658
-2007          9          4    6.84861  0.0347853    0.33566    2.52114          1          1    0.991369    0.803723
-2007          9          5    2.87542  0.0146048   0.139862    2.51986          1          1    0.985706    0.896282
-2007          9          6    3.25619  0.0165388    0.16001    2.51876          1          1    0.973756    0.906649
-2007          9          7    4.41578  0.0224285   0.218693    2.51808          1          1    0.977427    0.828201
-2007          9          8    4.56967  0.0232101   0.226075    2.51746          1          1    0.974288    0.855132
-2007          9          9    4.40076  0.0223522   0.213952    2.51672          1          1    0.998229    0.810179
-2007          9         10    4.12811  0.0209674    0.19971    2.51589          1          1    0.999055    0.836524
-2007          9         11    5.65245  0.0287097   0.273905    2.51562          1          1     0.99877    0.824482
-2007          9         12    7.57501  0.0384748   0.370631    2.51608          1          1    0.994177    0.788991
-2007          9         13     6.5182  0.0331071   0.315888    2.51613          1          1    0.996895    0.835688
-2007          9         14    6.84114  0.0347473   0.335031    2.51633          1          1    0.989178    0.817504
-2007          9         15    6.88438  0.0349669   0.333503    2.51652          1          1    0.999956    0.817912
-2007          9         16    8.13436  0.0413158   0.394305    2.51718          1          1    0.994895    0.847046
-2007          9         17     7.3048  0.0371023   0.357475    2.51756          1          1    0.986337      0.8424
-2007          9         18     7.0995  0.0360595   0.358451    2.51793          1          1    0.956188    0.841558
-2007          9         19     5.6879  0.0288898   0.281785    2.51772          1          1    0.975576    0.835688
-2007          9         20    3.57559  0.0181611   0.174661    2.51668          1          1    0.998021    0.782313
-2007          9         21    5.74181  0.0291636   0.291664    2.51652          1          1    0.967449    0.723974
-2007          9         22    5.81694  0.0295452    0.29085    2.51637          1          1    0.972048    0.796522
-2007          9         23    5.60321  0.0284596   0.288591    2.51621          1          1    0.945667    0.782313
-2007          9         24    2.93165  0.0148903   0.142129    2.51494          1          1    0.995338    0.848318
-2007          9         25    6.69471  0.0340036   0.326581    2.51508          1          1     0.98891    0.843665
-2007          9         26     3.8622  0.0196168   0.198183    2.51431          1          1    0.928239    0.930066
-2007          9         27    5.18142  0.0263173   0.253736    2.51391          1          1    0.980769    0.873279
-2007          9         28    2.72876  0.0138598   0.131684    2.51258          1          1    0.989171    0.915761
-2007          9         29    1.85707 0.00943238  0.0895873    2.51094          1          1    0.981359    0.968022
-2007          9         30    6.66238  0.0338394   0.322783    2.51106          1          1    0.996673    0.832352
-2007         10          1    1.09286  0.0055508  0.0551312    2.50924          1          1    0.939216    0.962232
-2007         10          2     1.6182 0.00821909  0.0784656    2.50753          1          1    0.975404    0.970446
-2007         10          3    1.78943 0.00908883  0.0847526    2.50583          1          1    0.998534    0.968991
-2007         10          4    3.62903  0.0184325   0.173161    2.50481          1          1    0.999989     0.90801
-2007         10          5     4.5135  0.0229248   0.218529    2.50414          1          1    0.996191    0.834435
-2007         10          6     7.0098   0.035604    0.33904     2.5044          1          1    0.993146    0.858988
-2007         10          7    7.00685   0.035589   0.337819    2.50466          1          1    0.992564    0.884706
-2007         10          8    2.99908  0.0152329   0.147989     2.5035          1          1    0.963741    0.929136
-2007         10          9    3.14396  0.0159687   0.152735    2.50235          1          1    0.979859    0.921272
-2007         10         10    2.07811  0.0105551  0.0997509    2.50079          1          1    0.986659    0.954087
-2007         10         11    2.61192  0.0132664   0.130032    2.49953          1          1    0.948117    0.973848
-2007         10         12    3.08868  0.0156879   0.147133    2.49832          1          1    0.996541    0.934728
-2007         10         13    5.31539  0.0269978   0.257629    2.49797          1          1    0.990784    0.854704
-2007         10         14    5.89256  0.0299293   0.286117    2.49781          1          1    0.995468    0.810179
-2007         10         15    4.75718  0.0241625   0.227941    2.49723          1          1    0.997977    0.882938
-2007         10         16    3.97901  0.0202101   0.191752    2.49636          1          1    0.999538    0.834435
-2007         10         17    1.22606 0.00622739  0.0592194    2.49448          1          1    0.989805    0.891812
-2007         10         18    4.32418  0.0219632   0.221859    2.49388          1          1    0.936009    0.850441
-2007         10         19     2.3084  0.0117248   0.122836    2.49261          1          1     0.90409    0.841979
-2007         10         20    4.52014  0.0229585   0.264611    2.49237          1          1    0.821111    0.841138
-2007         10         21    2.91974  0.0148298   0.156616    2.49134          1          1    0.895837    0.845777
-2007         10         22    4.43048  0.0225031   0.268705    2.49115          1          1    0.784815    0.905743
-2007         10         23    3.70976  0.0188425   0.271816    2.49101          1          1     0.64873    0.914846
-2007         10         24   0.933349 0.00474064  0.0587497    2.48958          1          1    0.755464    0.918512
-2007         10         25    1.15318 0.00585721  0.0689771    2.48814          1          1    0.793764    0.925427
-2007         10         26    1.31738 0.00669118  0.0749394    2.48666          1          1    0.838112    0.897179
-2007         10         27    1.08555 0.00551371  0.0607806    2.48505          1          1    0.854787    0.873716
-2007         10         28    2.35008  0.0119365   0.123513    2.48379          1          1    0.910135    0.868489
-2007         10         29   0.615113 0.00312426  0.0336296      2.482          1          1    0.861337    0.970931
-2007         10         30     2.9642  0.0150557   0.155386    2.48098          1          1    0.906947    0.903933
-2007         10         31    3.44274  0.0174863   0.174195    2.48005          1          1    0.942963    0.878535
-2007         11          1   0.834883 0.00424051  0.0416109    2.47813          1          1    0.953673    0.912105
-2007         11          2   0.956345 0.00485744  0.0465814    2.47622          1          1    0.968048    0.956954
-2007         11          3    1.29642 0.00658475  0.0626623    2.47442          1          1    0.974393     0.96127
-2007         11          4     1.7274 0.00877377  0.0892468    2.47292          1          1    0.919973    0.899425
-2007         11          5    0.99024  0.0050296  0.0520569    2.47117          1          1    0.903269     0.90801
-2007         11          6    2.19771  0.0111625   0.120556    2.46998          1          1    0.862953    0.920811
-2007         11          7   0.477009 0.00242281  0.0247541    2.46801          1          1    0.918812    0.891812
-2007         11          8    1.18084 0.00599769   0.060738    2.46631          1          1    0.919657    0.924964
-2007         11          9    1.65459 0.00840395   0.114499    2.46534          1          1    0.682249     0.93286
-2007         11         10    1.23042 0.00624953  0.0661363    2.46374          1          1    0.880399    0.918972
-2007         11         11    1.99492  0.0101325    0.10531     2.4624          1          1    0.898336    0.900775
-2007         11         12    2.25094  0.0114329    0.14389    2.46151          1          1    0.741422    0.901676
-2007         11         13   0.397193 0.00201741   0.029221    2.46018          1          1    0.637704    0.970446
-2007         11         14    2.01979  0.0102588   0.168719    2.45962          1          1     0.56512    0.925427
-2007         11         15    1.77803 0.00903089   0.174551    2.45916          1          1    0.482138    0.906649
-2007         11         16    1.45462 0.00738827   0.113078    2.45829          1          1    0.609341    0.902578
-2007         11         17    1.98911   0.010103   0.147017    2.45754          1          1    0.640072    0.908918
-2007         11         18     1.8256 0.00927256   0.155367    2.45694          1          1    0.553833     0.93286
-2007         11         19   0.704519 0.00357837  0.0571421    2.45586          1          1    0.580062    0.946958
-2007         11         20    1.12067  0.0056921  0.0624279    2.45431          1          1    0.847045    0.926816
-2007         11         21   0.729232 0.00370389  0.0378934    2.45247          1          1    0.912543    0.898975
-2007         11         22    2.71498  0.0137898   0.140854    2.45137          1          1    0.909764    0.917594
-2007         11         23    0.92179 0.00468193  0.0577014    2.44997          1          1    0.752968    0.929136
-2007         11         24    1.35535 0.00688408  0.0929805    2.44888          1          1    0.689292    0.903933
-2007         11         25   0.993387 0.00504558  0.0605564    2.44746          1          1    0.772819    0.929136
-2007         11         26    1.10877 0.00563163  0.0779477    2.44633          1          1    0.670601    0.921733
-2007         11         27   0.677756 0.00344244  0.0458682    2.44498          1          1    0.692628     0.95887
-2007         11         28   0.323456 0.00164289  0.0228959    2.44356          1          1     0.66819    0.911193
-2007         11         29   0.285238 0.00144877  0.0196433    2.44209          1          1    0.681957    0.949329
-2007         11         30   0.361663 0.00183695  0.0220225    2.44044          1          1    0.771134    0.947906
-2007         12          1    2.06856  0.0105066   0.112625    2.43921          1          1    0.868236    0.893597
-2007         12          2   0.189486 0.00096243  0.0101142    2.43723          1          1    0.889481    0.905743
-2007         12          3    1.46792 0.00745581  0.0865169    2.43594          1          1    0.801832    0.893151
-2007         12          4   0.733561 0.00372588  0.0433832    2.43439          1          1     0.79258    0.947906
-2007         12          5   0.495528 0.00251687  0.0246982    2.43238          1          1    0.951858    0.881615
