Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f
2004	06	16	20.86	17.72	20.85	9.47	8.42	-9999	0	-9999	-9999	-9999	-9999
2004	06	17	15.3	15.66	18.65	7.78	7.22	-9999	25.8	-9999	-9999	-9999	-9999
2004	06	18	16.03	15.69	18.85	7.38	7.55	-9999	22.8	-9999	-9999	-9999	-9999
2004	06	19	25.39	18.34	22.65	6.98	11.08	-9999	0	-9999	-9999	-9999	-9999
2004	06	20	20.68	16.46	19.45	8.57	7.56	-9999	0	-9999	-9999	-9999	-9999
2004	06	21	20.78	18.1	21.15	10.07	8.43	-9999	0	-9999	-9999	-9999	-9999
2004	06	22	22.35	18.35	21.75	9.38	9.31	-9999	0	-9999	-9999	-9999	-9999
2004	06	23	26.01	19.61	24.25	7.38	12.54	-9999	0	-9999	-9999	-9999	-9999
2004	06	24	23.55	21.48	25.35	11.27	12.24	-9999	0	-9999	-9999	-9999	-9999
2004	06	25	24.93	21.47	25.75	10.17	13.16	-9999	0	-9999	-9999	-9999	-9999
2004	06	26	23.12	21.74	25.45	11.98	12.02	-9999	0	-9999	-9999	-9999	-9999
2004	06	27	23.24	21.24	24.95	11.48	11.69	-9999	0	-9999	-9999	-9999	-9999
2004	06	28	25.43	22.74	27.35	10.57	14.88	-9999	0	-9999	-9999	-9999	-9999
2004	06	29	25.06	22.62	27.15	10.67	14.6	-9999	0	-9999	-9999	-9999	-9999
2004	06	30	22.54	22.52	26.25	12.67	12.62	-9999	0	-9999	-9999	-9999	-9999
2004	07	01	23.66	21.51	25.55	10.88	12.64	-9999	0	-9999	-9999	-9999	-9999
2004	07	02	25.64	23.32	28.35	10.07	16.3	-9999	0	-9999	-9999	-9999	-9999
2004	07	03	22.2	22.81	26.65	12.67	13.1	-9999	0	-9999	-9999	-9999	-9999
2004	07	04	24.18	22.22	26.75	10.27	14.28	-9999	0	-9999	-9999	-9999	-9999
2004	07	05	23.59	21.38	25.75	9.88	13.28	-9999	0	-9999	-9999	-9999	-9999
2004	07	06	23.06	21.97	26.25	10.67	13.53	-9999	0	-9999	-9999	-9999	-9999
2004	07	07	24.62	24.2	29.25	10.88	17.17	-9999	0	-9999	-9999	-9999	-9999
2004	07	08	23.78	25.59	30.45	12.77	18.05	-9999	0	-9999	-9999	-9999	-9999
2004	07	09	23.17	25.58	30.25	13.27	17.54	-9999	0	-9999	-9999	-9999	-9999
2004	07	10	20.15	24.17	27.85	14.48	13.66	-9999	0	-9999	-9999	-9999	-9999
2004	07	11	18.22	22.99	26.15	14.67	11.38	-9999	0	-9999	-9999	-9999	-9999
2004	07	12	10.63	17.63	19.85	11.77	6.34	-9999	10.4	-9999	-9999	-9999	-9999
2004	07	13	16.12	15.05	17.55	8.47	6.03	-9999	0	-9999	-9999	-9999	-9999
2004	07	14	15.6	16.06	19.55	6.88	8.32	-9999	1	-9999	-9999	-9999	-9999
2004	07	15	20.6	15.22	18.65	6.17	7.83	-9999	0	-9999	-9999	-9999	-9999
2004	07	16	23.5	17.68	22.05	6.17	10.76	-9999	0	-9999	-9999	-9999	-9999
2004	07	17	23.38	20.15	24.65	8.27	12.66	-9999	0	-9999	-9999	-9999	-9999
2004	07	18	22.56	20.74	25.05	9.38	12.69	-9999	0	-9999	-9999	-9999	-9999
2004	07	19	24.12	21.48	26.45	8.38	14.6	-9999	0	-9999	-9999	-9999	-9999
2004	07	20	22.52	22.17	26.65	10.38	14.13	-9999	0	-9999	-9999	-9999	-9999
2004	07	21	22.66	23.85	28.55	11.48	16.03	-9999	0	-9999	-9999	-9999	-9999
2004	07	22	21.74	24.2	28.65	12.48	15.73	-9999	0	-9999	-9999	-9999	-9999
2004	07	23	21.72	24.47	28.95	12.67	16.03	-9999	0	-9999	-9999	-9999	-9999
2004	07	24	20.86	24.99	29.25	13.77	15.91	-9999	0	-9999	-9999	-9999	-9999
2004	07	25	18.69	23.28	26.85	13.88	12.72	-9999	0	-9999	-9999	-9999	-9999
2004	07	26	7.39	17.71	19.35	13.38	4.91	-9999	6.4	-9999	-9999	-9999	-9999
2004	07	27	15.97	19.55	22.35	12.17	8.55	-9999	0	-9999	-9999	-9999	-9999
2004	07	28	15.69	16.42	19.05	9.47	6.81	-9999	0	-9999	-9999	-9999	-9999
2004	07	29	17.6	16.16	19.15	8.27	7.43	-9999	0	-9999	-9999	-9999	-9999
2004	07	30	17.96	17.55	20.65	9.38	8.28	-9999	0	-9999	-9999	-9999	-9999
2004	07	31	19.73	18.98	22.55	9.57	10.01	-9999	0	-9999	-9999	-9999	-9999
2004	08	01	22.06	19.57	23.85	8.27	11.83	-9999	0	-9999	-9999	-9999	-9999
2004	08	02	22.33	21.89	26.45	9.88	14.08	-9999	0	-9999	-9999	-9999	-9999
2004	08	03	21.58	22.88	27.25	11.38	14.44	-9999	0	-9999	-9999	-9999	-9999
2004	08	04	20.75	22.46	26.55	11.67	13.46	-9999	0	-9999	-9999	-9999	-9999
2004	08	05	20.89	22.68	26.85	11.67	13.82	-9999	0	-9999	-9999	-9999	-9999
2004	08	06	10.11	18.4	20.65	12.48	6.69	-9999	7.8	-9999	-9999	-9999	-9999
2004	08	07	18.55	19.83	23.15	11.07	9.94	-9999	0	-9999	-9999	-9999	-9999
2004	08	08	18.94	21.09	24.55	11.98	11	-9999	0	-9999	-9999	-9999	-9999
2004	08	09	21.53	22.46	26.85	10.88	14.16	-9999	0	-9999	-9999	-9999	-9999
2004	08	10	20.51	24.35	28.55	13.27	15.22	-9999	0	-9999	-9999	-9999	-9999
2004	08	11	20.9	25.42	29.95	13.48	17.03	-9999	0	-9999	-9999	-9999	-9999
2004	08	12	19.33	24.27	28.25	13.77	14.57	-9999	0	-9999	-9999	-9999	-9999
2004	08	13	22.22	23.36	28.55	9.67	16.69	-9999	0	-9999	-9999	-9999	-9999
2004	08	14	13.07	19.79	22.15	13.57	7.53	-9999	0	-9999	-9999	-9999	-9999
2004	08	15	15.77	19.54	22.45	11.88	8.81	-9999	0	-9999	-9999	-9999	-9999
2004	08	16	17.82	18.47	21.85	9.57	9.32	-9999	0	-9999	-9999	-9999	-9999
2004	08	17	20.95	19.95	24.45	8.07	12.52	-9999	0	-9999	-9999	-9999	-9999
2004	08	18	21.65	22.4	27.45	9.07	15.54	-9999	0	-9999	-9999	-9999	-9999
2004	08	19	21.53	25.49	30.85	11.38	19.16	-9999	0	-9999	-9999	-9999	-9999
2004	08	20	19.29	26.36	30.75	14.77	17.52	-9999	0	-9999	-9999	-9999	-9999
2004	08	21	19.54	24.9	29.35	13.17	16.34	-9999	0	-9999	-9999	-9999	-9999
2004	08	22	19.69	19.59	23.85	8.38	11.79	-9999	0	-9999	-9999	-9999	-9999
2004	08	23	19.98	18.76	23.15	7.17	11.5	-9999	0	-9999	-9999	-9999	-9999
2004	08	24	21.47	22.3	27.85	7.67	16.43	-9999	0	-9999	-9999	-9999	-9999
2004	08	25	19.85	25.87	30.95	12.48	18.88	-9999	0	-9999	-9999	-9999	-9999
2004	08	26	14.64	23.32	26.45	15.07	11.51	-9999	0	-9999	-9999	-9999	-9999
2004	08	27	15.81	17.93	21.25	9.17	8.93	-9999	0	-9999	-9999	-9999	-9999
2004	08	28	18.77	18.83	23.25	7.17	11.6	-9999	0	-9999	-9999	-9999	-9999
2004	08	29	17.78	20.08	24.25	9.07	11.95	-9999	0	-9999	-9999	-9999	-9999
2004	08	30	18.27	20.1	24.55	8.38	12.52	-9999	0	-9999	-9999	-9999	-9999
2004	08	31	18.77	20.57	25.35	7.98	13.51	-9999	0	-9999	-9999	-9999	-9999
2004	09	01	18.22	21.61	26.25	9.38	14.04	-9999	0	-9999	-9999	-9999	-9999
2004	09	02	12.43	21.37	25.35	10.88	12.42	-9999	13.8	-9999	-9999	-9999	-9999
2004	09	03	15.96	20.36	24.15	10.38	11.32	-9999	0	-9999	-9999	-9999	-9999
2004	09	04	15.5	20.67	24.35	10.98	11.26	-9999	0	-9999	-9999	-9999	-9999
2004	09	05	16.02	17.47	21.3	7.38	9.68	-9999	0	-9999	-9999	-9999	-9999
2004	09	06	8.55	15.78	18.25	9.27	6.23	-9999	1.4	-9999	-9999	-9999	-9999
2004	09	07	13.95	16.07	19.25	7.67	7.76	-9999	0	-9999	-9999	-9999	-9999
2004	09	08	14.85	16.16	19.65	6.98	8.37	-9999	0	-9999	-9999	-9999	-9999
2004	09	09	16.79	15.99	20.25	4.78	9.58	-9999	0	-9999	-9999	-9999	-9999
2004	09	10	16.62	14.85	19.05	3.78	8.88	-9999	0	-9999	-9999	-9999	-9999
2004	09	11	16.35	15.99	20.25	4.78	9.58	-9999	0	-9999	-9999	-9999	-9999
2004	09	12	16.61	17.75	22.25	5.88	11.04	-9999	0	-9999	-9999	-9999	-9999
2004	09	13	15.21	19.89	23.95	9.17	11.6	-9999	0	-9999	-9999	-9999	-9999
2004	09	14	10.93	19.73	23.55	9.67	10.98	-9999	5.8	-9999	-9999	-9999	-9999
2004	09	15	15.59	21.45	25.95	9.57	13.62	-9999	0	-9999	-9999	-9999	-9999
2004	09	16	10.05	19.76	23.25	10.57	10.28	-9999	0.6	-9999	-9999	-9999	-9999
2004	09	17	7.51	17.46	19.85	11.17	6.67	-9999	10.6	-9999	-9999	-9999	-9999
2004	09	18	6.64	15.82	17.85	10.48	5.3	-9999	3	-9999	-9999	-9999	-9999
2004	09	19	8.29	16.06	17.95	11.07	5.06	-9999	0	-9999	-9999	-9999	-9999
2004	09	20	10.44	16.11	18.55	9.67	6.29	-9999	0	-9999	-9999	-9999	-9999
2004	09	21	12.93	17.48	20.75	8.88	8.59	-9999	0	-9999	-9999	-9999	-9999
2004	09	22	13.24	16.57	19.95	7.67	8.36	-9999	0	-9999	-9999	-9999	-9999
2004	09	23	13.84	18.07	21.75	8.38	9.72	-9999	0	-9999	-9999	-9999	-9999
