Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f						
1972	7	20	21.02	20.35	23.68	16.15	7.46	-9999	5.90	-9999	-9999	-9999	-9999			
1972	7	21	21.68	21.07	23.81	16.01	7.71	-9999	1.90	-9999	-9999	-9999	-9999			
1972	7	22	28.23	22.14	24.54	16.72	8.04	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	23	29.00	22.91	26.26	17.95	9.22	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	24	32.62	22.59	27.54	17.19	11.49	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	25	24.28	22.24	26.71	17.04	10.50	-9999	2.30	-9999	-9999	-9999	-9999			
1972	7	26	24.36	21.06	26.32	16.62	10.31	-9999	15.00	-9999	-9999	-9999	-9999			
1972	7	27	23.24	20.27	24.93	16.11	8.95	-9999	7.70	-9999	-9999	-9999	-9999			
1972	7	28	24.06	20.34	23.41	14.28	8.44	-9999	2.30	-9999	-9999	-9999	-9999			
1972	7	29	32.71	19.96	24.99	14.65	10.00	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	30	33.03	20.38	24.88	14.27	10.11	-9999	0.00	-9999	-9999	-9999	-9999			
1972	7	31	32.31	19.44	24.87	14.60	9.89	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	1	31.35	18.90	23.66	14.07	8.84	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	2	20.83	18.86	22.99	15.51	7.14	-9999	13.90	-9999	-9999	-9999	-9999			
1972	8	3	30.98	18.28	22.61	13.27	8.20	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	4	32.65	18.60	22.23	11.86	8.60	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	5	32.50	19.74	24.60	13.83	10.05	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	6	33.11	20.63	25.66	14.01	11.18	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	7	31.81	21.28	26.68	15.73	11.38	-9999	0.00	-9999	-9999	-9999	-9999			
