Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS
2005	5	13	22.843	11.2147	14.72	6.976	4.79463	7.99627	0	26.6364	-9999	-9999	-9999
2005	5	14	21.5035	10.7876	14.39	7.773	4.76537	8.1376	0	26.3506	-9999	-9999	-9999
2005	5	15	21.5355	10.9136	15.31	6.937	6.12086	8.35333	0	26.0244	-9999	-9999	-9999
2005	5	16	10.581	7.7869	9.482	5.192	2.34388	7.97729	0.6	26.0278	-9999	-9999	-9999
2005	5	17	21.307	7.349	10.92	4.146	3.60982	7.60854	0	25.7836	-9999	-9999	-9999
2005	5	18	21.6465	6.47402	8.726	3.738	3.14171	7.31806	0.4	25.7136	-9999	-9999	-9999
2005	5	19	21.2148	8.88412	13.1	4.232	4.51588	7.43846	0	25.4505	-9999	-9999	-9999
2005	5	20	10.1662	11.8264	15.27	8.996	4.47934	8.0975	0.8	25.2905	-9999	-9999	-9999
2005	5	21	11.2421	12.5965	15.93	9.632	2.10627	8.81054	13.8	27.6054	-9999	-9999	-9999
2005	5	22	21.1411	15.0383	18.72	10.35	4.24786	9.71115	0	27.4661	-9999	-9999	-9999
2005	5	23	12.3678	14.1425	17.28	9.37	3.00035	10.028	0	26.6235	-9999	-9999	-9999
2005	5	24	23.7535	11.6931	14.55	7.631	4.46575	9.52573	0	26.2811	-9999	-9999	-9999
2005	5	25	12.8256	13.2608	15.59	11.27	2.91842	9.77696	0	25.8104	-9999	-9999	-9999
2005	5	26	21.5797	17.5185	22.94	10.51	6.50645	10.4736	0	25.579	-9999	-9999	-9999
2005	5	27	26.1563	16.5888	20.25	12.33	7.39282	11.0552	0	25.0347	-9999	-9999	-9999
2005	5	28	23.805	19.4821	27.44	12.65	7.61249	11.445	0	24.8244	-9999	-9999	-9999
2005	5	29	25.5634	14.3169	16.83	11.03	4.99944	11.3335	0	24.3229	-9999	-9999	-9999
2005	5	30	13.209	11.2562	13.9	8.733	3.06972	10.4294	1	24.3205	-9999	-9999	-9999
2005	5	31	9.33233	8.99592	10.58	7.784	1.41739	9.7189	3.06383	24.3826	-9999	-9999	-9999
2005	6	1	7.91455	9.53762	11.1646	8.287	1.18998	9.40491	-9999	-9999	-9999	-9999	-9999
2005	6	2	3.46256	10.4033	12.47	8.081	0.872138	9.28997	-9999	-9999	-9999	-9999	-9999
2005	6	3	14.0958	14.8875	19.04	11.96	2.5893	10.5013	19.8	26.1319	-9999	-9999	-9999
2005	6	4	12.3913	12.8965	14.36	10.65	1.84748	11.0521	5	28.8884	-9999	-9999	-9999
2005	6	5	8.9821	10.9073	13.08	8.437	1.87769	10.3684	0	27.9763	-9999	-9999	-9999
2005	6	6	12.1719	10.2241	12.222	7.85	2.35881	10.1439	-9999	-9999	-9999	-9999	-9999
2005	6	7	19.3982	11.8022	14.976	7.978	5.41586	9.94144	-9999	-9999	-9999	-9999	-9999
2005	6	8	19.8186	12.1027	15.21	9.22167	5.63465	9.83957	-9999	-9999	-9999	-9999	-9999
2005	6	9	18.1124	12.0151	14.2483	9.19	4.80089	9.89527	-9999	-9999	-9999	-9999	-9999
2005	6	10	16.474	11.3732	13.3611	9.22167	3.50255	9.90041	-9999	-9999	-9999	-9999	-9999
2005	6	11	14.8063	10.6433	13.4956	8.4922	2.72087	9.75728	-9999	-9999	-9999	-9999	-9999
2005	6	12	13.8628	10.3331	13.853	7.398	2.57062	9.65272	-9999	-9999	-9999	-9999	-9999
2005	6	13	13.7636	10.3809	14.042	7.266	2.68346	9.61031	-9999	-9999	-9999	-9999	-9999
2005	6	14	18.9421	13.7649	20.7925	7.398	4.68287	10.3902	-9999	-9999	-9999	-9999	-9999
2005	6	15	20.0011	14.6516	20.97	10.254	4.94054	10.6908	-9999	-9999	-9999	-9999	-9999
2005	6	16	15.8264	14.5031	18.25	10.14	4.08118	10.6258	0	24.936	-9999	-9999	-9999
2005	6	17	6.19634	14.3294	17.31	10.92	1.70412	11.0683	0.4	24.6145	-9999	-9999	-9999
2005	6	18	24.6323	14.42	17.8	9.908	5.25703	10.9615	0	24.3975	-9999	-9999	-9999
2005	6	19	13.2309	15.2685	19.03	12.81	2.72804	11.285	0	24.0158	-9999	-9999	-9999
2005	6	20	21.9603	17.5027	21.86	12.6	6.00532	11.6535	0	23.7943	-9999	-9999	-9999
2005	6	21	17.9914	18.8665	24.27	14.11	6.54811	12.2567	0	23.2454	-9999	-9999	-9999
2005	6	22	21.8013	14.9642	17.64	11.8	4.92767	11.9496	0	22.7822	-9999	-9999	-9999
2005	6	23	23.5775	17.559	22.1	12.41	5.36222	12.1923	0	22.3842	-9999	-9999	-9999
2005	6	24	22.0712	21.0875	25.31	16.11	7.59729	12.9573	0	21.9148	-9999	-9999	-9999
2005	6	25	13.5172	15.4183	19.33	12.44	2.31877	12.6246	8	23.3546	-9999	-9999	-9999
2005	6	26	26.2692	15.8108	18.85	10.8	5.63597	12.3306	0	23.2801	-9999	-9999	-9999
2005	6	27	22.5752	13.9574	17.91	9.971	4.0054	11.9313	0	22.5195	-9999	-9999	-9999
2005	6	28	21.3986	14.2447	17.704	10.26	4.32272	12.0254	-9999	-9999	-9999	-9999	-9999
2005	6	29	22.8282	14.5544	18.534	10.536	4.98747	12.0933	-9999	-9999	-9999	-9999	-9999
2005	6	30	23.154	16.0057	19.69	11.9125	6.13418	12.3208	-9999	-9999	-9999	-9999	-9999
2005	7	1	23.493	16.7622	19.69	13.6075	6.0289	12.4495	-9999	-9999	-9999	-9999	-9999
2005	7	2	21.413	17.6502	20.96	13.23	6.13867	12.5819	0	20.238	-9999	-9999	-9999
2005	7	3	20.9749	18.3919	22	14.43	6.913	12.7	0	19.6014	-9999	-9999	-9999
2005	7	4	24.7783	19.0469	22.92	15.92	7.77955	13.2617	0	19.0413	-9999	-9999	-9999
2005	7	5	4.40079	14.5939	17.37	13	1.76896	12.7158	0.834783	18.5729	-9999	-9999	-9999
2005	7	6	5.12982	13.1902	14.58	11.73	1.25758	12.2581	6.82667	21.4573	-9999	-9999	-9999
2005	7	7	24.9601	17.0159	20.17	13.57	6.09466	12.8563	0.204255	20.858	-9999	-9999	-9999
2005	7	8	25.9586	20.1972	23.91	15.97	8.21847	13.4286	0	19.7431	-9999	-9999	-9999
2005	7	9	26.5708	21.5917	26.33	15.86	10.7627	14.0596	0	18.8004	-9999	-9999	-9999
2005	7	10	23.7981	21.9839	26.36	18.09	9.60624	14.4129	0	18.0198	-9999	-9999	-9999
2005	7	11	25.3267	21.3801	26.07	16.52	9.56143	14.4637	0	17.3764	-9999	-9999	-9999
2005	7	12	25.7735	23.3535	27.75	18.84	13.1518	14.7794	0	16.6607	-9999	-9999	-9999
2005	7	13	20.3349	18.0377	20.82	14.78	4.34582	14.3869	0	16.1126	-9999	-9999	-9999
2005	7	14	16.1985	16.7677	19.35	13.48	3.81341	13.8067	0	15.7713	-9999	-9999	-9999
2005	7	15	13.7688	18.7254	24.11	15.58	5.09294	14.0725	0.2	15.3634	-9999	-9999	-9999
2005	7	16	13.8998	15.3898	17.25	13.96	4.07231	13.5788	0	14.9414	-9999	-9999	-9999
2005	7	17	17.7433	15.3456	18.36	13.16	4.02486	13.274	1.52727	14.6738	-9999	-9999	-9999
2005	7	18	14.1235	17.7754	21.49	14.73	3.98084	14.0067	0.4	14.1856	-9999	-9999	-9999
2005	7	19	11.16	16.5051	18.73	13.54	3.20785	14.0691	18.9913	17.9438	-9999	-9999	-9999
2005	7	20	14.8022	13.6023	18.96	11.44	2.20646	13.2118	14.08	19.2627	-9999	-9999	-9999
2005	7	21	11.5533	15.0115	18	11.97	2.85276	13.1962	5.2	23.9736	-9999	-9999	-9999
2005	7	22	23.3645	16.376	19.34	13.34	4.56312	13.434	0	21.4846	-9999	-9999	-9999
2005	7	23	12.6167	15.5847	18.07	13.03	2.50224	13.5152	0	19.8641	-9999	-9999	-9999
2005	7	24	7.31205	13.9347	17.4	12.37	2.70721	13.115	0	19.0191	-9999	-9999	-9999
2005	7	25	5.30824	13.3752	15.1	12.35	1.23569	12.6588	2.0093	19.1463	-9999	-9999	-9999
2005	7	26	14.742	14.8694	16.79	13.09	4.57331	12.821	0	18.8677	-9999	-9999	-9999
2005	7	27	17.6824	15.0959	17.92	11.39	4.72253	12.8054	0	18.0053	-9999	-9999	-9999
2005	7	28	12.7541	17.2206	22.32	13.28	3.13753	13.2911	0.446512	17.3354	-9999	-9999	-9999
2005	7	29	9.08686	18.4387	24.28	15.43	1.92441	14.274	4	17.2151	-9999	-9999	-9999
2005	7	30	8.19402	17.0778	19.21	15.55	2.17272	14.4075	5.10638	18.6205	-9999	-9999	-9999
2005	7	31	18.9099	15.9666	20.81	13.1	4.29679	13.9713	10.2261	19.2001	-9999	-9999	-9999
2005	8	1	13.8699	15.6946	19.77	13.26	2.90078	13.9009	8.17021	22.326	-9999	-9999	-9999
2005	8	2	6.65512	14.6526	15.86	13.4383	2.64666	13.5838	0	22.0434	-9999	-9999	-9999
2005	8	3	15.9125	15.6504	18.36	13.17	4.6064	13.3856	0	20.713	-9999	-9999	-9999
2005	8	4	14.4704	15.4232	18.108	12.3	3.79879	13.515	-9999	-9999	-9999	-9999	-9999
2005	8	5	14.5164	15.4233	18.108	12.55	3.85521	13.5146	-9999	-9999	-9999	-9999	-9999
2005	8	6	14.5164	15.4233	18.108	12.55	3.85521	13.5146	-9999	-9999	-9999	-9999	-9999
2005	8	7	13.8484	15.1621	18.0387	12.55	3.25076	13.598	-9999	-9999	-9999	-9999	-9999
2005	8	8	11.9556	15.1443	17.3991	13.015	3.4126	13.5477	-9999	-9999	-9999	-9999	-9999
2005	8	9	13.0631	15.2293	17.3286	12.7875	3.87294	13.4662	-9999	-9999	-9999	-9999	-9999
2005	8	10	13.6653	15.3851	16.235	12.6533	3.84346	13.4929	-9999	-9999	-9999	-9999	-9999
2005	8	11	14.5213	15.192	-9999	-9999	3.27186	13.5771	-9999	-9999	-9999	-9999	-9999
2005	8	12	11.4802	15.0268	-9999	-9999	3.53114	13.4812	-9999	-9999	-9999	-9999	-9999
2005	8	13	15.2161	15.478	-9999	-9999	4.23254	13.4555	-9999	-9999	-9999	-9999	-9999
2005	8	14	14.9699	14.9475	-9999	-9999	3.70853	13.5072	-9999	-9999	-9999	-9999	-9999
2005	8	15	5.35443	14.2545	-9999	-9999	2.65465	13.2525	-9999	-9999	-9999	-9999	-9999
2005	8	16	9.8772	13.5281	-9999	-9999	2.40302	12.997	-9999	-9999	-9999	-9999	-9999
2005	8	17	13.8419	14.0697	-9999	-9999	3.28571	13.0191	-9999	-9999	-9999	-9999	-9999
2005	8	18	8.52415	14.5122	16.6857	13.18	3.29876	13.2538	-9999	-9999	-9999	-9999	-9999
2005	8	19	7.7839	13.8539	15.6508	12.46	2.49124	13.1166	-9999	-9999	-9999	-9999	-9999
2005	8	20	10.6214	13.4948	15.5524	11.805	2.44273	12.9135	-9999	-9999	-9999	-9999	-9999
2005	8	21	13.7784	14.4161	17.9175	11.9858	3.72682	13.1414	-9999	-9999	-9999	-9999	-9999
2005	8	22	8.93774	14.9336	17.9175	13.1767	3.63148	13.3947	-9999	-9999	-9999	-9999	-9999
2005	8	23	8.93774	14.9336	17.9175	13.1767	3.63148	13.3947	-9999	-9999	-9999	-9999	-9999
2005	8	24	8.89101	14.9283	18.07	13.1767	3.62551	13.3939	-9999	-9999	-9999	-9999	-9999
2005	8	25	2.29986	13.6219	14.67	12.08	1.32499	13.1244	0	13.6298	-9999	-9999	-9999
2005	8	26	14.6968	12.6094	15.14	10.59	2.20019	12.6665	0	15.1339	-9999	-9999	-9999
2005	8	27	15.5238	13.5867	16.53	10.63	2.7921	12.4775	0	14.6547	-9999	-9999	-9999
2005	8	28	10.9509	15.2036	17.02	13.28	2.77307	12.9806	1.09091	13.9409	-9999	-9999	-9999
2005	8	29	17.1337	17.7794	21.25	15.01	5.09516	13.784	0	13.3639	-9999	-9999	-9999
2005	8	30	20.2804	15.3845	18.76	11.54	5.92348	13.3649	0.208696	12.8418	-9999	-9999	-9999
2005	8	31	19.9498	14.699	17.99	11.24	4.75194	12.659	0	12.4187	-9999	-9999	-9999
2005	9	1	19.2311	16.8743	21.16	12.31	5.65398	13.3385	0	11.91	-9999	-9999	-9999
2005	9	2	3.46463	15.5724	17.32	12.95	1.96598	13.4291	12.9488	12.6736	-9999	-9999	-9999
2005	9	3	19.0231	13.8666	17.65	10.31	3.62175	12.818	0	13.4183	-9999	-9999	-9999
2005	9	4	14.2084	14.6967	19.94	10.39	5.092	12.4615	0	13.0698	-9999	-9999	-9999
2005	9	5	18.076	15.8416	22.62	8.779	5.89427	12.6942	0.208696	12.6176	-9999	-9999	-9999
2005	9	6	17.686	18.2363	23.26	13.76	7.10894	13.4184	0	12.116	-9999	-9999	-9999
2005	9	7	13.3051	19.1847	23.67	15.5	5.41757	13.938	0	11.6057	-9999	-9999	-9999
2005	9	8	15.2675	18.2593	22.44	14.78	5.70994	14.2624	0	11.1472	-9999	-9999	-9999
2005	9	9	8.64505	15.3308	18.14	13.59	3.25527	13.5535	0	10.923	-9999	-9999	-9999
2005	9	10	13.2375	15.5923	19.34	12.42	4.89431	13.2902	0	10.6704	-9999	-9999	-9999
2005	9	11	7.87628	14.6081	17.35	11.98	2.77092	12.9712	0	10.3777	-9999	-9999	-9999
2005	9	12	13.1093	14.0803	16.22	11.97	3.77562	12.6419	0	10.2348	-9999	-9999	-9999
2005	9	13	13.7431	13.8523	17.06	11.04	3.32033	12.2963	0	9.99881	-9999	-9999	-9999
2005	9	14	6.77519	14.7015	17.32	12.76	2.69784	12.6758	0.2	9.78282	-9999	-9999	-9999
2005	9	15	6.92079	12.6273	14.28	10.12	3.29626	12.1765	0.4	9.5944	-9999	-9999	-9999
2005	9	16	16.2133	10.3363	13.27	7.449	4.19452	11.0533	0	9.47927	-9999	-9999	-9999
2005	9	17	11.4056	10.9674	13.8	8.188	4.42521	10.5084	0	9.345	-9999	-9999	-9999
2005	9	18	2.98416	11.5972	13.7	8.783	1.69877	10.5953	0.208696	9.22797	-9999	-9999	-9999
2005	9	19	3.91994	13.8398	15.98	12.23	1.42979	11.7346	0	9.13016	-9999	-9999	-9999
2005	9	20	9.26016	14.6117	17.13	13.22	3.37246	12.1521	0	9.06318	-9999	-9999	-9999
2005	9	21	3.11084	13.8992	15.88	12.01	1.58315	12.022	0	9.01957	-9999	-9999	-9999
2005	9	22	6.32217	13.2492	16.42	11.23	2.36844	11.5402	0	9.04116	-9999	-9999	-9999
2005	9	23	13.0447	14.4265	19.05	10.92	3.8557	11.8374	0	8.98587	-9999	-9999	-9999
2005	9	24	10.7788	15.3285	20.74	11.92	3.01022	12.14	0	8.91111	-9999	-9999	-9999
2005	9	25	11.6602	15.4667	20.71	11.66	3.93969	12.5925	0.4	8.85726	-9999	-9999	-9999
2005	9	26	5.73349	14.8875	17.63	12.3	1.69894	12.5033	0	8.82034	-9999	-9999	-9999
2005	9	27	4.39365	13.1328	15.01	10.7	1.63237	12.2748	3.4	8.82972	-9999	-9999	-9999
2005	9	28	6.03257	11.661	13.83	9.778	1.66197	11.8396	0.8	9.39163	-9999	-9999	-9999
2005	9	29	6.10507	9.82552	13.08	8.399	1.2462	10.8419	4	9.58187	-9999	-9999	-9999
2005	9	30	8.89209	10.7414	13.2	8.814	2.77416	10.8021	1.6	10.7096	-9999	-9999	-9999
2005	10	1	6.88087	11.4133	13.022	10.55	2.66179	10.968	-9999	-9999	-9999	-9999	-9999
2005	10	2	7.18687	11.7631	14.006	10.628	2.60108	10.9627	-9999	-9999	-9999	-9999	-9999
2005	10	3	10.7289	11.9485	15.1167	9.65763	2.63347	10.6922	-9999	-9999	-9999	-9999	-9999
2005	10	4	10.743	11.7145	15.24	7.67367	2.74264	10.512	-9999	-9999	-9999	-9999	-9999
2005	10	5	7.49544	10.5225	14.5	7.247	1.59494	10.3044	-9999	11.5364	-9999	-9999	-9999
2005	10	6	7.97691	12.5767	16.94	10.24	2.26258	11.1458	-9999	11.4171	-9999	-9999	-9999
2005	10	7	9.94516	13.0085	16.38	11.04	2.35952	11.5833	-9999	11.2482	-9999	-9999	-9999
2005	10	8	9.09529	13.41	16.14	11.43	1.90065	11.5606	-9999	11.0036	-9999	-9999	-9999
2005	10	9	4.01361	11.8854	14.42	10.06	0.960687	11.2772	0	10.7872	-9999	-9999	-9999
2005	10	10	6.79121	13.0775	17.69	9.638	2.19093	11.0632	-9999	10.6261	-9999	-9999	-9999
2005	10	11	9.75742	13.1049	17.06	10.48	2.95978	11.2205	-9999	10.4251	-9999	-9999	-9999
2005	10	12	9.35731	12.6019	17.03	10.02	3.06358	11.1187	-9999	10.1298	-9999	-9999	-9999
2005	10	13	8.78134	12.104	16.12	9.964	2.41661	10.873	-9999	9.90127	-9999	-9999	-9999
2005	10	14	3.40401	11.03	13.19	9.33	1.09919	10.2584	-9999	9.76465	-9999	-9999	-9999
2005	10	15	9.53891	9.70998	12.38	7.078	3.25256	9.58741	-9999	9.66563	-9999	-9999	-9999
2005	10	16	9.56747	7.21195	10.54	4.179	2.69059	8.72003	-9999	9.55307	-9999	-9999	-9999
2005	10	17	5.22766	6.82724	8.975	4.652	1.37715	8.40072	0	9.46879	-9999	-9999	-9999
2005	10	18	8.88564	7.4431	10.53	5.24	1.4905	8.2682	0	9.37233	-9999	-9999	-9999
2005	10	19	8.02434	8.236	11.12	6.024	1.52558	8.14415	-9999	9.29719	-9999	-9999	-9999
2005	10	20	2.42531	9.36875	11.5	6.817	0.812942	8.94998	-9999	9.21481	-9999	-9999	-9999
2005	10	21	4.34991	10.6969	11.94	9.364	1.16334	9.73056	-9999	9.29872	-9999	-9999	-9999
2005	10	22	1.9239	11.4615	12.58	9.046	0.842642	10.3542	3.8	11.0559	-9999	-9999	-9999
2005	10	23	6.14756	8.36399	9.45	6.171	2.14641	9.41534	0	11.1	-9999	-9999	-9999
2005	10	24	6.74375	5.74574	7.097	4.361	1.91181	8.2664	3.05455	10.8432	-9999	-9999	-9999
2005	10	25	0.418149	10.6191	12.72	7.011	0.572671	9.55168	-9999	15.7817	-9999	-9999	-9999
2005	10	26	5.22872	11.0848	13.07	9.321	1.22084	9.93431	-9999	20.2785	-9999	-9999	-9999
2005	10	27	1.57297	10.8729	12.31	8.678	0.825857	10.1254	-9999	19.1887	-9999	-9999	-9999
2005	10	28	6.60512	11.1298	13.06	9.462	1.58516	10.2524	-9999	18.6833	-9999	-9999	-9999
2005	10	29	5.38275	9.61234	13.16	7.12	1.42704	9.73818	-9999	18.207	-9999	-9999	-9999
2005	10	30	5.62934	9.65538	13.96	7.128	0.788751	9.70023	-9999	17.961	-9999	-9999	-9999
2005	10	31	5.96563	10.1205	14.58	8.153	1.27414	9.69021	-9999	17.693	-9999	-9999	-9999
2005	11	1	0.707406	9.20556	11.51	6.04	0.520848	9.5174	-9999	17.4454	-9999	-9999	-9999
2005	11	2	2.90594	9.48151	10.51	8.214	0.732083	9.6596	-9999	17.4525	-9999	-9999	-9999
2005	11	3	1.12848	11.594	13.04	9.92	0.519541	10.1214	-9999	20.9521	-9999	-9999	-9999
2005	11	4	2.36358	12.1613	13.31	10.8	1.38336	10.421	-9999	20.9224	-9999	-9999	-9999
2005	11	5	2.34338	9.84675	11.41	8.558	0.892265	10.1606	-9999	20.6592	-9999	-9999	-9999
2005	11	6	1.27491	8.93638	9.892	7.425	0.558742	9.63573	-9999	20.8723	-9999	-9999	-9999
2005	11	7	0.896479	9.00668	9.898	8.225	0.659865	9.43746	-9999	20.3377	-9999	-9999	-9999
2005	11	8	1.61416	8.90446	9.642	7.778	0.515645	9.40256	-9999	19.9123	-9999	-9999	-9999
2005	11	9	4.00071	8.17288	10.16	6.609	0.684632	8.9117	0	19.6911	-9999	-9999	-9999
2005	11	10	3.36951	8.70558	10.1401	7.328	0.821565	8.74248	0.457143	19.4537	-9999	-9999	-9999
2005	11	11	0.535894	10.5253	11.67	9.497	0.43184	9.4121	5.35814	20.2784	-9999	-9999	-9999
2005	11	12	0.654775	9.50928	10.97	7.727	0.771393	9.51095	-9999	21.5311	-9999	-9999	-9999
2005	11	13	2.7834	7.93717	9.941	6.349	0.537182	8.63734	0	21.0925	-9999	-9999	-9999
2005	11	14	3.18876	7.26405	9.044	4.79	1.79717	8.02692	2.23256	20.7008	-9999	-9999	-9999
2005	11	15	2.86529	7.47652	9.893	4.206	1.9116	8.37089	5.30526	23.1982	-9999	-9999	-9999
2005	11	16	3.43906	2.58802	4.045	-0.107	1.58577	6.87765	-9999	-9999	-9999	-9999	-9999
2005	11	17	3.59736	1.75445	3.436	-0.002472	0.720634	6.17012	-9999	-9999	-9999	-9999	-9999
2005	11	18	4.0368	1.27914	3.587	-0.1907	0.611854	5.76874	-9999	-9999	-9999	-9999	-9999
2005	11	19	3.95735	1.56047	3.31933	-0.117755	0.6041	5.74769	-9999	-9999	-9999	-9999	-9999
2005	11	20	3.55146	1.76556	3.56929	-0.117755	0.459017	5.49563	-9999	-9999	-9999	-9999	-9999
2005	11	21	0.870135	3.08216	4.3328	2.044	0.370287	4.93276	-9999	-9999	-9999	-9999	-9999
2005	11	22	0.722661	3.21799	4.3328	1.94	0.285963	4.86859	-9999	-9999	-9999	-9999	-9999
2005	11	23	0.794305	3.62719	4.424	2.208	0.264719	5.07457	-9999	-9999	-9999	-9999	-9999
2005	11	24	0.189213	3.81441	4.647	2.152	0.176483	5.6513	-9999	23.98	-9999	-9999	-9999
2005	11	25	0.372755	2.52568	4.61467	-1.431	0.199659	5.50296	-9999	-9999	-9999	-9999	-9999
2005	11	26	0.305461	2.86827	4.61467	-1.1895	0.188848	5.53637	-9999	-9999	-9999	-9999	-9999
2005	11	27	1.11039	1.98954	3.4493	-1.1895	0.307011	4.3904	-9999	-9999	-9999	-9999	-9999
2005	11	28	2.43299	1.96719	3.2208	0.8889	0.293645	3.71212	-9999	-9999	-9999	-9999	-9999
2005	11	29	2.44018	1.9645	3.2208	0.8498	0.294126	3.71194	-9999	-9999	-9999	-9999	-9999
2005	11	30	2.84575	2.35652	3.366	1.695	0.399243	3.76931	0	23.9086	-9999	-9999	-9999
2005	12	1	0.959717	1.31974	2.469	-0.4425	0.262248	3.70946	0	23.8867	-9999	-9999	-9999
2005	12	2	1.00372	0.00898015	0.8079	-0.6823	0.569931	3.4924	0	23.6929	-9999	-9999	-9999
2005	12	3	0.335768	0.743983	1.371	0.1623	0.568321	3.66856	0	23.4955	-9999	-9999	-9999
2005	12	4	0.230586	1.81623	3.349	1.041	0.335889	3.99142	0	23.3301	-9999	-9999	-9999
2005	12	5	0.24963	4.26496	5.073	3.402	0.318986	4.6486	7.8	24.1418	-9999	-9999	-9999
2005	12	6	0.312706	3.9949	4.652	3.498	0.415824	4.97971	1.2	25.1274	-9999	-9999	-9999
2005	12	7	0.756452	3.56269	4.167	2.293	0.440164	5.13225	0	24.7674	-9999	-9999	-9999
2005	12	8	0.914072	1.86642	3.138	0.6887	0.443252	4.62663	1.6	24.6388	-9999	-9999	-9999
2005	12	9	2.81576	-0.571576	1.194	-1.456	0.760875	3.99608	0	24.4546	-9999	-9999	-9999
2005	12	10	0.72894	1.38848	3.479	-1.012	0.323592	3.65598	0.2	24.2366	-9999	-9999	-9999
2005	12	11	0.879239	7.43052	8.416	3.866	0.344219	5.12794	0	24.2044	-9999	-9999	-9999
2005	12	12	2.69294	5.09777	7.615	2.65	1.07829	5.23387	0.4	24.0865	-9999	-9999	-9999
2005	12	13	1.53509	4.20269	5.504	2.59	0.290966	4.28765	2.4	23.9803	-9999	-9999	-9999
2005	12	14	0.643605	4.71985	5.7	3.488	0.419444	5.07877	1.2	25.028	-9999	-9999	-9999
2005	12	15	2.27573	5.54552	7.22	3.439	1.46629	5.13346	0.8	24.8384	-9999	-9999	-9999
2005	12	16	0.656623	0.916182	3.415	-1.126	0.56337	4.45319	1	24.823	-9999	-9999	-9999
2005	12	17	3.33401	-0.517898	0.534	-1.248	0.451985	3.85546	0.8	24.7761	-9999	-9999	-9999
2005	12	18	2.55027	-0.308771	1.227	-1.722	1.1086	3.29989	0.2	24.3321	-9999	-9999	-9999
2005	12	19	0.432631	-0.0161242	2.301	-2.229	0.387642	2.8676	3.4	24.2496	-9999	-9999	-9999
2005	12	20	1.65007	2.54026	4.522	0.1028	0.464366	2.98967	1.4	25.4303	-9999	-9999	-9999
2005	12	21	0.864475	1.59723	4.768	-0.3145	0.363665	3.04037	2.6	25.8381	-9999	-9999	-9999
2005	12	22	2.4757	3.95619	5.131	2.404	0.551596	3.62427	0	26.0275	-9999	-9999	-9999
2005	12	23	0.83739	3.54596	6.689	0.6871	0.411624	3.83077	2.8	25.8898	-9999	-9999	-9999
2005	12	24	0.60042	4.90046	6.75	0.5371	0.490445	4.64412	0	26.0897	-9999	-9999	-9999
2005	12	25	2.90125	0.9242	2.114	-0.3145	0.355382	3.40896	0	25.6666	-9999	-9999	-9999
2005	12	26	1.58348	-0.579646	1.629	-1.683	0.670046	2.92333	0	25.3407	-9999	-9999	-9999
2005	12	27	0.742023	-0.842822	-0.02035	-2.51	0.463505	2.89669	0.2	25.2205	-9999	-9999	-9999
2005	12	28	0.81954	-2.27005	-1.3429	-3.59	0.498869	2.88567	0	-9999	-9999	-9999	-9999
2005	12	29	0.771009	-2.82992	-1.522	-3.73	0.340029	2.84621	0	25.0334	-9999	-9999	-9999
2005	12	30	2.02232	-1.19457	0.1209	-2.736	0.327577	2.88317	0.8	25.1012	-9999	-9999	-9999
2005	12	31	0.949882	-3.01265	-2.009	-3.657	0.168998	2.84267	0	25.201	-9999	-9999	-9999
2006	1	1	0.52	1.04	1.88	-1.78	0	2.81	9.4	-9999	-9999	-9999	-9999
2006	1	2	0.94	-0.85	0.34	-2.59	0.03	2.76	0.2	-9999	-9999	-9999	-9999
2006	1	3	1.41	-2.77	-1.8	-4.57	0	2.69	0	-9999	-9999	-9999	-9999
2006	1	4	1.36	-1.6	0.42	-3.67	0.02	2.52	0	-9999	-9999	-9999	-9999
2006	1	5	0.49	0.37	1.14	-0.42	0.35	2.56	0.2	-9999	-9999	-9999	-9999
2006	1	6	0.35	-0.07	0.68	-0.72	0.49	2.57	0	-9999	-9999	-9999	-9999
2006	1	7	0.51	-0.83	-0.11	-1.59	0.41	2.56	0	-9999	-9999	-9999	-9999
2006	1	8	3.24	-1.25	0.59	-3.16	0.77	2.42	0	-9999	-9999	-9999	-9999
2006	1	9	3.3	-2.85	-0.76	-4.45	0.48	1.96	0	-9999	-9999	-9999	-9999
2006	1	10	0.67	-1.61	1.66	-5.02	0.09	1.53	0	-9999	-9999	-9999	-9999
2006	1	11	0.62	2.05	3.72	1.12	0.29	1.6	2.2	-9999	-9999	-9999	-9999
2006	1	12	1.47	1.55	3.04	-0.36	0.03	1.78	0	-9999	-9999	-9999	-9999
2006	1	13	0.88	-0.76	-0.21	-1.49	0.08	1.98	0	-9999	-9999	-9999	-9999
2006	1	14	1.32	-1.32	-0.74	-2.08	0.32	1.99	0	-9999	-9999	-9999	-9999
2006	1	15	1.96	-2.38	-0.91	-4.35	0.11	1.74	0	-9999	-9999	-9999	-9999
2006	1	16	2.68	-4.19	-2.56	-5.53	0.15	1.31	0	-9999	-9999	-9999	-9999
2006	1	17	3.26	-2.89	-1.44	-4.33	0.26	0.93	0	-9999	-9999	-9999	-9999
2006	1	18	0.74	-1.76	-1.03	-2.81	0.3	0.99	0	-9999	-9999	-9999	-9999
2006	1	19	1.39	-2.89	-2.3	-3.78	0.36	1.11	0	-9999	-9999	-9999	-9999
2006	1	20	0.48	-2.35	1.48	-3.88	0	1.22	0.2	-9999	-9999	-9999	-9999
2006	1	21	1.09	-2.48	1.3	-6.12	0.05	1.35	0.2	-9999	-9999	-9999	-9999
