Month	n_days		Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI
11	24	329	5.87	-0.85	0.84	-2.06	0.10	-9999	0.70	-9999	-9999
11	25	330	4.24	-0.77	0.04	-1.44	0.10	-9999	0.10	-9999	-9999
11	26	331	5.87	0.26	3.35	-1.65	0.11	-9999	0.30	-9999	-9999
11	27	332	2.80	-1.56	-0.91	-1.96	0.11	-9999	0.10	-9999	-9999
11	28	333	3.25	2.96	4.84	-1.90	0.17	-9999	1.90	-9999	-9999
11	29	334	2.84	5.27	6.99	4.31	0.15	-9999	10.30	-9999	-9999
11	30	335	1.69	2.38	4.68	0.70	0.10	-9999	11.80	-9999	-9999
12	1	336	1.08	1.38	2.04	0.89	0.08	-9999	0.00	-9999	-9999
12	2	337	4.39	1.61	3.33	0.48	0.09	-9999	1.80	-9999	-9999
12	3	338	0.98	-1.10	0.62	-2.68	0.09	-9999	0.00	-9999	-9999
12	4	339	1.63	-2.83	-2.14	-3.40	0.10	-9999	2.93	-9999	-9999
12	5	340	1.98	-3.01	-2.46	-3.81	0.11	-9999	0.95	-9999	-9999
12	6	341	4.62	-4.28	-2.46	-5.81	0.16	-9999	0.00	-9999	-9999
12	7	342	2.21	-2.38	1.12	-5.66	0.11	-9999	4.47	-9999	-9999
12	8	343	4.47	2.50	3.80	0.87	0.11	-9999	0.00	-9999	-9999
12	9	344	2.53	3.83	5.41	2.08	0.09	-9999	3.42	-9999	-9999
12	10	345	5.60	4.07	6.54	1.51	0.15	-9999	0.66	-9999	-9999
12	11	346	1.63	7.65	8.97	4.58	0.12	-9999	14.98	-9999	-9999
12	12	347	0.91	5.29	8.26	3.05	0.16	-9999	17.08	-9999	-9999
12	13	348	1.01	0.63	2.76	-0.32	0.08	-9999	38.90	-9999	-9999
12	14	349	1.15	-0.88	-0.35	-1.70	0.09	-9999	4.57	-9999	-9999
12	15	350	1.36	-4.62	-0.86	-9.06	0.10	-9999	2.07	-9999	-9999
12	16	351	4.09	-8.11	-5.12	-11.18	0.12	-9999	0.00	-9999	-9999
12	17	352	4.98	-0.39	3.20	-4.77	0.24	-9999	0.00	-9999	-9999
12	18	353	5.52	3.92	7.70	0.77	0.20	-9999	0.00	-9999	-9999
12	19	354	4.77	9.57	12.00	8.11	0.34	-9999	0.00	-9999	-9999
12	20	355	2.88	8.08	10.99	2.60	0.23	-9999	0.00	-9999	-9999
12	21	356	2.46	2.93	4.49	1.07	0.11	-9999	0.00	-9999	-9999
12	22	357	5.34	2.07	4.55	0.97	0.09	-9999	0.52	-9999	-9999
12	23	358	5.23	1.23	3.35	0.23	0.10	-9999	0.00	-9999	-9999
12	24	359	1.30	3.43	5.38	1.96	0.09	-9999	4.83	-9999	-9999
12	25	360	1.98	7.53	8.77	4.70	0.20	-9999	0.78	-9999	-9999
12	26	361	1.57	6.15	10.93	3.09	0.21	-9999	4.05	-9999	-9999
12	27	362	1.16	2.91	4.54	0.84	0.19	-9999	2.19	-9999	-9999
12	28	363	1.22	0.54	0.96	0.18	0.09	-9999	6.74	-9999	-9999
12	29	364	3.63	-0.14	0.74	-0.75	0.13	-9999	0.61	-9999	-9999
12	30	365	5.68	0.18	2.98	-2.68	0.14	-9999	0.00	-9999	-9999
12	31	366	5.70	4.19	6.20	2.56	0.30	-9999	0.00	-9999	-9999
									0.00		
