Month	n_days		Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI
11	24	329	1.09	-0.47	0.23	-1.55	0.10	-9999	0.00	-9999	-9999
11	25	330	2.74	1.07	2.02	0.25	0.13	-9999	0.90	-9999	-9999
11	26	331	5.74	1.76	4.12	0.21	0.18	-9999	2.40	-9999	-9999
11	27	332	5.83	2.66	6.38	0.54	0.29	-9999	1.80	-9999	-9999
11	28	333	5.76	2.76	7.13	-0.31	0.31	-9999	2.40	-9999	-9999
11	29	334	5.79	3.12	8.65	0.30	0.38	-9999	3.40	-9999	-9999
11	30	335	5.74	3.37	7.06	1.24	0.40	-9999	2.80	-9999	-9999
12	1	336	3.27	6.99	9.14	3.86	0.42	-9999	9.30	-9999	-9999
12	2	337	1.81	4.46	6.47	0.78	0.12	-9999	11.40	-9999	-9999
12	3	338	5.65	3.57	10.28	0.61	0.20	-9999	4.90	-9999	-9999
12	4	339	3.61	6.22	10.89	1.40	0.27	-9999	5.90	-9999	-9999
12	5	340	1.71	-1.45	1.19	-2.26	0.14	-9999	0.00	-9999	-9999
12	6	341	5.22	-1.83	0.37	-3.38	0.30	-9999	0.00	-9999	-9999
12	7	342	4.02	3.96	8.34	0.07	0.42	-9999	2.60	-9999	-9999
12	8	343	3.11	4.95	8.21	2.81	0.23	-9999	3.40	-9999	-9999
12	9	344	4.59	4.58	8.37	2.67	0.29	-9999	0.10	-9999	-9999
12	10	345	3.04	3.82	5.68	0.91	0.20	-9999	1.80	-9999	-9999
12	11	346	4.92	0.86	3.18	-0.34	0.10	-9999	1.90	-9999	-9999
12	12	347	2.91	6.62	9.59	2.43	0.26	-9999	9.10	-9999	-9999
12	13	348	1.12	1.62	5.27	-0.98	0.21	-9999	0.00	-9999	-9999
12	14	349	4.08	1.05	4.88	-1.53	0.27	-9999	1.60	-9999	-9999
12	15	350	3.17	-2.21	-0.83	-3.32	0.14	-9999	0.00	-9999	-9999
12	16	351	1.83	-4.07	-3.26	-5.17	0.10	-9999	0.00	-9999	-9999
12	17	352	5.47	-5.41	-2.87	-8.22	0.18	-9999	0.00	-9999	-9999
12	18	353	1.50	2.32	3.57	-2.36	0.18	-9999	19.50	-9999	-9999
12	19	354	1.81	0.94	5.02	-3.98	0.08	-9999	4.90	-9999	-9999
12	20	355	1.52	-5.69	-4.61	-6.22	0.14	-9999	0.00	-9999	-9999
12	21	356	2.46	-5.16	-4.60	-5.59	0.14	-9999	0.00	-9999	-9999
12	22	357	5.59	-7.30	-4.89	-9.23	0.18	-9999	0.70	-9999	-9999
12	23	358	5.49	-4.38	-1.60	-8.23	0.24	-9999	0.00	-9999	-9999
12	24	359	4.61	-0.64	2.13	-3.02	0.27	-9999	0.00	-9999	-9999
12	25	360	2.71	1.89	4.32	-1.57	0.28	-9999	4.50	-9999	-9999
12	26	361	2.47	2.65	6.95	-0.03	0.23	-9999	6.60	-9999	-9999
12	27	362	1.25	0.76	3.63	-1.08	0.18	-9999	3.70	-9999	-9999
12	28	363	0.95	-0.84	1.10	-2.67	0.14	-9999	23.95	-9999	-9999
12	29	364	1.50	-2.35	-1.78	-2.95	0.11	-9999	13.75	-9999	-9999
12	30	365	1.24	-3.05	-2.19	-4.10	0.14	-9999	3.20	-9999	-9999
12	31	366	4.08	-3.99	-1.96	-5.46	0.14	-9999	0.00	-9999	-9999
