Month	n_days		Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI
11	23	328	6.29	8.01	10.10	4.65	0.32	-9999	3.80	-9999	-9999
11	24	329	3.96	8.37	9.75	6.50	0.23	-9999	13.00	-9999	-9999
11	25	330	8.12	10.53	14.20	6.70	0.37	-9999	0.10	-9999	-9999
11	26	331	3.57	8.02	10.80	6.80	0.30	-9999	0.00	-9999	-9999
11	27	332	6.38	6.11	7.30	5.30	0.19	-9999	0.60	-9999	-9999
11	28	333	4.80	4.35	6.60	2.30	0.22	-9999	1.50	-9999	-9999
11	29	334	6.11	8.57	10.70	5.80	0.46	-9999	0.00	-9999	-9999
11	30	335	4.91	9.11	13.95	2.05	0.33	-9999	0.00	-9999	-9999
12	1	336	0.82	0.74	1.95	-0.15	0.01	-9999	6.90	-9999	-9999
12	2	337	7.47	1.16	2.55	-0.05	0.09	-9999	0.00	-9999	-9999
12	3	338	7.78	3.22	5.20	0.45	0.38	-9999	0.00	-9999	-9999
12	4	339	3.03	0.04	1.95	-1.10	0.15	-9999	0.20	-9999	-9999
12	5	340	5.96	1.16	4.90	-1.00	0.20	-9999	0.00	-9999	-9999
12	6	341	3.34	6.65	9.15	4.55	0.36	-9999	0.00	-9999	-9999
12	7	342	2.36	6.34	10.05	4.75	0.13	-9999	3.30	-9999	-9999
12	8	343	0.73	3.28	7.85	0.70	0.11	-9999	11.20	-9999	-9999
12	9	344	1.27	0.77	1.30	0.05	0.12	-9999	0.70	-9999	-9999
12	10	345	4.60	3.23	6.40	0.85	0.22	-9999	4.80	-9999	-9999
12	11	346	1.34	0.14	2.45	-1.40	0.01	-9999	20.10	-9999	-9999
12	12	347	1.65	-3.61	-1.90	-4.35	0.05	-9999	3.80	-9999	-9999
12	13	348	0.75	-6.31	-4.55	-8.05	0.01	-9999	1.60	-9999	-9999
12	14	349	0.96	-8.17	-7.85	-8.50	0.01	-9999	0.00	-9999	-9999
12	15	350	2.58	-8.01	-6.90	-8.85	0.01	-9999	0.00	-9999	-9999
12	16	351	1.02	-8.83	-7.90	-9.45	0.02	-9999	0.20	-9999	-9999
12	17	352	1.79	-9.46	-8.80	-9.70	0.11	-9999	0.00	-9999	-9999
12	18	353	3.41	-9.72	-8.60	-10.40	0.12	-9999	0.00	-9999	-9999
12	19	354	1.16	-11.29	-10.25	-11.95	0.07	-9999	1.36	-9999	-9999
12	20	355	4.63	-11.80	-3.90	-15.75	0.17	-9999	0.00	-9999	-9999
12	21	356	4.57	-2.43	1.20	-4.50	0.17	-9999	2.89	-9999	-9999
12	22	357	6.03	7.19	10.25	1.55	0.43	-9999	0.00	-9999	-9999
12	23	358	1.35	4.35	11.70	0.65	0.15	-9999	2.70	-9999	-9999
12	24	359	3.05	11.00	13.25	3.40	0.42	-9999	0.00	-9999	-9999
12	25	360	0.51	6.75	14.10	1.05	0.24	-9999	14.00	-9999	-9999
12	26	361	7.12	0.51	1.90	-0.25	0.37	-9999	0.00	-9999	-9999
12	27	362	4.24	-1.09	0.80	-2.15	0.37	-9999	0.00	-9999	-9999
12	28	363	3.69	0.01	1.50	-1.25	0.24	-9999	1.20	-9999	-9999
12	29	364	3.88	0.71	7.55	-3.20	0.22	-9999	0.60	-9999	-9999
12	30	365	4.43	6.95	9.05	3.90	0.27	-9999	1.50	-9999	-9999
12	31	366	4.24	4.96	6.65	3.35	0.08	-9999	1.00	-9999	-9999
