"Year" "Month" "n_days" "Rg_f" "Ta_f" "Tmax" "Tmin" "VPD_f" "Ts_f" "Precip" "SWC" "LAI" "ET" "WS_f"
2000 3 24 14.21 -9999 16.13 2.4 5.54 -9999 0 -9999 -9999 -9999 -9999
2000 3 25 13.89 -9999 16.52 4.99 5.03 -9999 0 -9999 -9999 -9999 -9999
2000 3 26 13.05 -9999 14.93 6.1 3.78 -9999 0 -9999 -9999 -9999 -9999
2000 3 27 8.6 -9999 11.23 5.7 2.09 -9999 0.6 -9999 -9999 -9999 -9999
2000 3 28 13.86 -9999 16.72 6.99 4.51 -9999 0 -9999 -9999 -9999 -9999
2000 3 29 14.66 -9999 16.43 5.2 4.92 -9999 0 -9999 -9999 -9999 -9999
2000 3 30 14.47 -9999 15.63 5.49 4.36 -9999 0 -9999 -9999 -9999 -9999
2000 3 31 12.19 -9999 17.63 6.7 5.18 -9999 2.7 -9999 -9999 -9999 -9999
2000 4 1 9.68 -9999 12.63 6.29 2.53 -9999 0.6 -9999 -9999 -9999 -9999
2000 4 2 14.88 -9999 14.22 4.49 3.89 -9999 0 -9999 -9999 -9999 -9999
2000 4 3 10.88 -9999 11.73 4.2 2.77 -9999 1.9 -9999 -9999 -9999 -9999
2000 4 4 12.63 -9999 21.52 10.2 6.62 -9999 1.1 -9999 -9999 -9999 -9999
2000 4 5 7.3 -9999 12.13 8.29 1.6 -9999 1.5 -9999 -9999 -9999 -9999
2000 4 6 10.54 -9999 11.92 5.39 2.49 -9999 1.1 -9999 -9999 -9999 -9999
2000 4 7 12.89 -9999 9.13 3.3 1.92 -9999 0 -9999 -9999 -9999 -9999
2000 4 8 16.34 -9999 11.02 1.4 3.19 -9999 0 -9999 -9999 -9999 -9999
2000 4 9 15.75 -9999 9.72 1.29 2.67 -9999 0 -9999 -9999 -9999 -9999
2000 4 10 5.7 -9999 5.92 3.8 0.64 -9999 16.9 -9999 -9999 -9999 -9999
2000 4 11 16.2 -9999 14.52 5.89 3.62 -9999 0 -9999 -9999 -9999 -9999
2000 4 12 12.92 -9999 15.02 6.49 3.7 -9999 0.2 -9999 -9999 -9999 -9999
2000 4 13 16.4 -9999 15.93 7.39 3.9 -9999 0 -9999 -9999 -9999 -9999
2000 4 14 17.68 -9999 19.02 8.39 5.49 -9999 0 -9999 -9999 -9999 -9999
2000 4 15 16.37 -9999 15.22 6.89 3.67 -9999 0 -9999 -9999 -9999 -9999
2000 4 16 19.32 -9999 20.63 6.79 7.21 -9999 0 -9999 -9999 -9999 -9999
