Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f
1972	3	26	32.18	15.83	19.15	7.07	7.91	-9999	0	-9999	-9999	-9999	-9999
1972	3	27	29.43	13.05	15.45	6.71	5.2	-9999	0	-9999	-9999	-9999	-9999
1972	3	28	26.51	10.79	12.7	5.74	3.75	-9999	0	-9999	-9999	-9999	-9999
1972	3	29	23.91	10.56	12.18	6.3	3.2	-9999	0	-9999	-9999	-9999	-9999
1972	3	30	27.94	12.42	14.51	6.92	4.45	-9999	0	-9999	-9999	-9999	-9999
1972	3	31	29.62	13.11	15.43	6.98	5.07	-9999	0	-9999	-9999	-9999	-9999
1972	4	1	32.15	14.8	17.67	7.24	6.65	-9999	0	-9999	-9999	-9999	-9999
1972	4	2	32.31	14.76	17.67	7.08	6.71	-9999	0	-9999	-9999	-9999	-9999
1972	4	3	31.63	15.97	18.75	8.65	6.93	-9999	0	-9999	-9999	-9999	-9999
1972	4	4	25.3	16.97	19.96	9.09	7.79	-9999	0.4	-9999	-9999	-9999	-9999
1972	4	5	19.14	14.19	15.96	9.52	4.29	-9999	9.2	-9999	-9999	-9999	-9999
1972	4	6	25.05	9.85	11.57	5.3	3.24	-9999	0	-9999	-9999	-9999	-9999
1972	4	7	32.57	13.25	16.02	5.94	5.91	-9999	0	-9999	-9999	-9999	-9999
1972	4	8	25.66	16.25	19.23	8.39	7.45	-9999	13.5	-9999	-9999	-9999	-9999
1972	4	9	25.73	14.04	16.95	6.36	6.43	-9999	1.9	-9999	-9999	-9999	-9999
1972	4	10	27.36	9.47	11.44	4.28	3.55	-9999	0	-9999	-9999	-9999	-9999
1972	4	11	22.15	11.79	13.96	6.06	4.44	-9999	7.5	-9999	-9999	-9999	-9999
1972	4	12	16.24	9.08	10.49	5.36	2.6	-9999	4.7	-9999	-9999	-9999	-9999
1972	4	13	17.37	8.78	10.31	4.74	2.74	-9999	8.6	-9999	-9999	-9999	-9999
1972	4	14	20.76	9.11	10.47	5.51	2.52	-9999	0	-9999	-9999	-9999	-9999
1972	4	15	23.64	11.28	13.61	5.14	4.56	-9999	14.8	-9999	-9999	-9999	-9999
