Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	
2008	6	7	11.2	11.5	13.5	10.2	0.1	-9999	7.8	-9999	-9999	
2008	6	8	22.2	13.7	17.9	10.2	2.7	-9999	0.0	-9999	-9999	
2008	6	9	27.7	14.7	19.3	11.0	5.3	-9999	0.0	-9999	-9999	
2008	6	10	24.7	16.1	19.4	12.4	5.0	-9999	0.0	-9999	-9999	
2008	6	11	21.3	18.0	21.9	15.0	6.7	-9999	0.0	-9999	-9999	
2008	6	12	26.2	18.1	22.1	12.3	11.6	-9999	1.8	-9999	-9999	
2008	6	13	16.6	13.6	17.4	11.4	0.6	-9999	2.2	-9999	-9999	
2008	6	14	27.8	14.2	18.0	11.5	3.1	-9999	0.0	-9999	-9999	
2008	6	15	30.1	14.5	18.3	11.1	8.0	-9999	0.0	-9999	-9999	
2008	6	16	28.9	19.4	24.7	12.7	16.8	-9999	0.0	-9999	-9999	
2008	6	17	19.6	23.6	28.2	19.7	18.5	-9999	0.0	-9999	-9999	
2008	6	18	26.3	24.4	29.0	17.9	23.7	-9999	0.0	-9999	-9999	
2008	6	19	28.7	18.8	22.8	15.0	4.0	-9999	0.0	-9999	-9999	
2008	6	20	28.8	19.7	23.8	16.0	7.1	-9999	0.0	-9999	-9999	
2008	6	21	29.3	20.2	23.2	17.1	11.5	-9999	0.0	-9999	-9999	
2008	6	22	28.8	21.5	25.8	16.7	13.8	-9999	0.0	-9999	-9999	
2008	6	23	29.2	23.4	27.1	19.8	17.8	-9999	0.0	-9999	-9999	
2008	6	24	29.3	24.1	27.8	20.7	20.1	-9999	0.0	-9999	-9999	
2008	6	25	28.5	24.4	28.2	20.5	20.3	-9999	0.0	-9999	-9999	
2008	6	26	21.4	24.7	28.7	21.7	17.6	-9999	0.0	-9999	-9999	
2008	6	27	14.4	23.5	27.0	19.8	13.5	-9999	0.2	-9999	-9999	
2008	6	28	25.2	22.7	26.4	18.7	11.3	-9999	0.0	-9999	-9999	
2008	6	29	27.6	22.7	26.3	18.2	11.9	-9999	0.0	-9999	-9999	
2008	6	30	21.4	23.3	27.8	20.8	10.1	-9999	0.0	-9999	-9999	
2008	7	1	24.2	22.7	26.4	19.0	10.0	-9999	0.0	-9999	-9999	
2008	7	2	23.9	22.9	27.5	19.1	10.9	-9999	0.0	-9999	-9999	
2008	7	3	26.4	24.0	28.8	20.5	14.8	-9999	0.0	-9999	-9999	
2008	7	4	25.2	24.2	28.7	21.2	20.8	-9999	0.0	-9999	-9999	
2008	7	5	27.3	23.6	27.7	20.7	17.7	-9999	0.0	-9999	-9999	
2008	7	6	24.6	23.7	27.9	19.6	9.2	-9999	0.0	-9999	-9999	
2008	7	7	25.3	27.3	32.2	22.7	26.2	-9999	0.0	-9999	-9999	
2008	7	8	24.7	25.7	30.0	20.7	22.1	-9999	0.0	-9999	-9999	
2008	7	9	26.6	22.5	27.9	18.3	16.9	-9999	0.0	-9999	-9999	
2008	7	10	26.4	22.0	26.4	18.6	13.7	-9999	0.0	-9999	-9999	
2008	7	11	25.3	22.2	26.5	18.9	14.2	-9999	0.0	-9999	-9999	
2008	7	12	24.6	23.0	27.5	18.9	14.2	-9999	0.0	-9999	-9999	
2008	7	13	24.5	26.4	31.5	21.3	23.7	-9999	0.0	-9999	-9999	
2008	7	14	23.3	25.9	31.7	19.4	20.5	-9999	0.0	-9999	-9999	
2008	7	15	25.7	19.6	24.2	15.7	13.1	-9999	0.0	-9999	-9999	
2008	7	16	26.2	17.3	21.5	14.2	9.2	-9999	0.0	-9999	-9999	
2008	7	17	25.0	20.2	26.7	14.5	13.8	-9999	0.0	-9999	-9999	
2008	7	18	22.9	22.5	28.2	18.6	17.7	-9999	0.0	-9999	-9999	
2008	7	19	20.5	21.2	25.4	17.4	9.5	-9999	0.0	-9999	-9999	
2008	7	20	15.8	21.8	26.3	18.6	11.0	-9999	0.0	-9999	-9999	
2008	7	21	23.6	25.2	31.4	20.9	23.5	-9999	0.0	-9999	-9999	
2008	7	22	20.7	21.3	26.8	14.1	12.7	-9999	0.0	-9999	-9999	
2008	7	23	20.4	15.3	19.1	12.7	5.8	-9999	0.0	-9999	-9999	
2008	7	24	17.3	16.0	20.4	12.4	5.7	-9999	0.0	-9999	-9999	
2008	7	25	23.9	18.9	23.1	14.4	10.0	-9999	0.0	-9999	-9999	
2008	7	26	23.5	21.7	26.9	17.1	14.5	-9999	0.0	-9999	-9999	
2008	7	27	19.2	21.7	25.7	18.5	9.2	-9999	0.0	-9999	-9999	
2008	7	28	19.5	20.2	24.1	16.1	6.6	-9999	0.0	-9999	-9999	
2008	7	29	23.2	21.5	25.9	16.9	11.9	-9999	0.0	-9999	-9999	
2008	7	30	21.1	22.5	26.0	19.8	14.1	-9999	0.0	-9999	-9999	
2008	7	31	23.1	22.9	27.2	19.1	17.3	-9999	0.0	-9999	-9999	
2008	8	1	21.6	23.9	28.1	20.3	18.4	-9999	0.0	-9999	-9999	
2008	8	2	16.7	23.8	28.5	21.3	14.1	-9999	0.0	-9999	-9999	
2008	8	3	21.3	24.0	28.3	20.1	16.3	-9999	0.0	-9999	-9999	
2008	8	4	21.8	25.4	30.1	22.0	19.9	-9999	0.0	-9999	-9999	
2008	8	5	21.2	25.7	30.5	21.5	22.3	-9999	0.0	-9999	-9999	
2008	8	6	13.9	25.6	29.5	22.8	18.1	-9999	0.0	-9999	-9999	
2008	8	7	20.5	25.8	30.7	22.2	18.5	-9999	0.0	-9999	-9999	
2008	8	8	19.8	27.3	32.5	23.4	25.1	-9999	0.0	-9999	-9999	
2008	8	9	20.2	25.1	30.8	18.0	20.5	-9999	0.0	-9999	-9999	
2008	8	10	21.7	19.9	24.2	16.8	6.9	-9999	0.0	-9999	-9999	
2008	8	11	20.9	20.6	25.5	16.5	13.4	-9999	0.0	-9999	-9999	
2008	8	12	20.4	22.7	27.0	19.1	15.7	-9999	0.0	-9999	-9999	
2008	8	13	20.2	24.4	29.5	19.9	18.1	-9999	0.0	-9999	-9999	
2008	8	14	20.4	27.6	32.1	23.8	27.5	-9999	0.0	-9999	-9999	
2008	8	15	19.6	29.1	35.3	22.7	31.5	-9999	0.0	-9999	-9999	
2008	8	16	20.8	21.0	24.4	17.9	11.4	-9999	0.0	-9999	-9999	
2008	8	17	20.2	18.9	23.8	14.7	9.2	-9999	0.0	-9999	-9999	
2008	8	18	20.2	19.8	24.5	16.1	9.5	-9999	0.0	-9999	-9999	
2008	8	19	19.4	21.1	25.8	17.3	14.8	-9999	0.0	-9999	-9999	
2008	8	20	19.8	23.0	27.8	19.1	17.3	-9999	0.0	-9999	-9999	
2008	8	21	19.5	24.0	28.5	20.5	20.7	-9999	0.0	-9999	-9999	
2008	8	22	19.8	24.6	29.3	20.4	22.2	-9999	0.0	-9999	-9999	
2008	8	23	19.6	25.0	29.3	22.3	23.7	-9999	0.0	-9999	-9999	
2008	8	24	19.6	24.6	29.4	19.8	21.1	-9999	0.0	-9999	-9999	
2008	8	25	19.9	22.4	27.6	19.0	14.0	-9999	0.0	-9999	-9999	
2008	8	26	15.7	20.2	24.9	17.5	7.2	-9999	1.4	-9999	-9999	
2008	8	27	10.6	18.8	23.7	16.1	3.4	-9999	18.4	-9999	-9999	
2008	8	28	12.7	18.9	22.9	16.5	6.5	-9999	0.0	-9999	-9999	
2008	8	29	11.9	19.2	22.3	16.2	5.5	-9999	0.0	-9999	-9999	
2008	8	30	18.7	20.4	23.8	17.9	9.3	-9999	0.0	-9999	-9999	
2008	8	31	18.2	19.7	24.1	16.1	8.0	-9999	0.0	-9999	-9999	
2008	9	1	15.2	21.0	25.4	17.7	5.1	-9999	0.0	-9999	-9999	
2008	9	2	16.1	21.3	25.7	18.5	11.6	-9999	0.0	-9999	-9999	
2008	9	3	12.8	19.9	23.7	17.7	6.1	-9999	4.4	-9999	-9999	
2008	9	4	17.7	21.9	25.5	18.3	13.8	-9999	0.0	-9999	-9999	
2008	9	5	18.8	24.5	29.1	20.2	23.7	-9999	0.0	-9999	-9999	
2008	9	6	17.7	26.9	31.1	24.0	25.3	-9999	0.0	-9999	-9999	
2008	9	7	15.6	27.4	31.2	24.9	26.3	-9999	0.0	-9999	-9999	
2008	9	8	18.4	26.9	31.4	23.5	25.4	-9999	0.0	-9999	-9999	
2008	9	9	19.3	21.5	25.1	18.8	11.9	-9999	0.0	-9999	-9999	
2008	9	10	19.9	21.8	26.7	17.5	20.3	-9999	0.0	-9999	-9999	
2008	9	11	18.8	24.3	28.5	20.5	25.5	-9999	0.0	-9999	-9999	
2008	9	12	17.5	26.1	30.7	22.7	26.6	-9999	0.0	-9999	-9999	
2008	9	13	12.3	21.4	26.3	17.6	11.0	-9999	4.4	-9999	-9999	
2008	9	14	9.7	15.4	18.5	12.0	5.3	-9999	39.4	-9999	-9999	
2008	9	15	15.9	14.0	16.8	11.3	3.7	-9999	5.4	-9999	-9999	
2008	9	16	8.4	14.0	15.7	12.1	2.2	-9999	5.8	-9999	-9999	
2008	9	17	13.2	10.9	13.0	9.0	3.5	-9999	4.8	-9999	-9999	
2008	9	18	19.8	12.8	16.9	8.8	7.5	-9999	0.0	-9999	-9999	
2008	9	19	8.3	12.9	15.6	10.3	3.6	-9999	7.8	-9999	-9999	
2008	9	20	9.9	9.2	11.9	7.9	2.6	-9999	4.0	-9999	-9999	
2008	9	21	11.6	8.8	10.6	5.2	3.7	-9999	0.4	-9999	-9999	
2008	9	22	10.6	10.4	12.6	8.4	3.4	-9999	0.2	-9999	-9999	
2008	9	23	9.8	11.2	12.8	9.0	2.5	-9999	5.4	-9999	-9999	
2008	9	24	11.2	12.3	14.3	10.6	2.1	-9999	21.8	-9999	-9999	
2008	9	25	10.0	11.2	12.8	9.4	1.6	-9999	0.4	-9999	-9999	
2008	9	26	12.8	10.7	13.1	8.8	2.1	-9999	0.2	-9999	-9999	
2008	9	27	16.7	10.1	12.6	8.1	1.6	-9999	2.8	-9999	-9999	
2008	9	28	13.7	9.4	12.2	8.0	1.0	-9999	0.0	-9999	-9999	
2008	9	29	6.1	10.4	12.2	8.1	1.0	-9999	0.2	-9999	-9999	
2008	9	30	14.3	12.7	16.1	9.7	4.0	-9999	0.2	-9999	-9999	
2008	10	1	15.3	15.5	18.7	12.6	3.3	-9999	0.0	-9999	-9999	
2008	10	2	11.8	15.8	18.4	13.7	1.4	-9999	1.2	-9999	-9999	
2008	10	3	9.3	14.3	16.6	12.5	1.4	-9999	0.0	-9999	-9999	
2008	10	4	9.0	11.6	14.6	6.3	1.6	-9999	15.6	-9999	-9999	
2008	10	5	17.5	8.4	11.9	5.8	4.3	-9999	0.0	-9999	-9999	
2008	10	6	17.7	10.4	14.4	7.2	2.9	-9999	0.0	-9999	-9999	
2008	10	7	12.6	12.1	14.9	9.7	2.0	-9999	0.0	-9999	-9999	
2008	10	8	13.7	13.5	16.0	10.9	2.1	-9999	0.0	-9999	-9999	
2008	10	9	12.5	13.6	16.1	11.4	2.7	-9999	0.0	-9999	-9999	
2008	10	10	16.8	13.2	16.5	10.8	2.9	-9999	0.2	-9999	-9999	
2008	10	11	15.7	12.9	15.9	9.7	3.1	-9999	0.0	-9999	-9999	
2008	10	12	15.5	12.7	16.0	9.7	4.6	-9999	0.0	-9999	-9999	
2008	10	13	15.5	13.4	17.2	10.6	5.8	-9999	0.0	-9999	-9999	
2008	10	14	14.9	14.2	17.7	11.7	5.4	-9999	0.0	-9999	-9999	
2008	10	15	15.2	14.8	18.1	12.5	4.0	-9999	0.0	-9999	-9999	
2008	10	16	14.5	18.3	21.8	14.9	11.2	-9999	0.0	-9999	-9999	
2008	10	17	10.1	16.5	18.9	14.1	7.1	-9999	0.0	-9999	-9999	
2008	10	18	8.7	14.9	17.0	12.8	3.5	-9999	0.0	-9999	-9999	
2008	10	19	11.2	14.1	16.5	12.3	1.8	-9999	0.0	-9999	-9999	
2008	10	20	14.7	14.6	17.3	12.6	1.9	-9999	0.0	-9999	-9999	
2008	10	21	11.4	14.4	17.2	12.5	1.7	-9999	0.0	-9999	-9999	
2008	10	22	10.4	15.0	17.4	12.9	2.8	-9999	0.0	-9999	-9999	
2008	10	23	8.3	14.8	16.6	13.5	2.2	-9999	0.0	-9999	-9999	
2008	10	24	11.0	14.0	16.5	12.8	1.1	-9999	0.0	-9999	-9999	
2008	10	25	10.2	13.0	15.0	11.0	0.9	-9999	0.0	-9999	-9999	
2008	10	26	10.4	11.8	14.3	10.3	1.0	-9999	0.2	-9999	-9999	
2008	10	27	12.4	12.4	15.3	10.1	2.0	-9999	0.0	-9999	-9999	
2008	10	28	10.7	15.2	18.9	11.9	4.8	-9999	1.0	-9999	-9999	
2008	10	29	11.1	16.7	18.5	14.0	4.9	-9999	0.6	-9999	-9999	
2008	10	30	8.1	15.4	18.4	11.3	4.8	-9999	3.8	-9999	-9999	
2008	10	31	11.8	16.9	21.7	11.7	12.5	-9999	0.0	-9999	-9999	
2008	11	1	13.7	16.6	21.0	12.4	8.3	-9999	0.0	-9999	-9999	
2008	11	2	14.3	16.5	19.6	12.9	12.0	-9999	0.0	-9999	-9999	
2008	11	3	8.6	18.7	22.6	16.4	12.2	-9999	0.0	-9999	-9999	
2008	11	4	4.7	19.8	22.9	16.7	10.2	-9999	0.0	-9999	-9999	
2008	11	5	10.6	17.6	21.6	12.2	8.7	-9999	3.8	-9999	-9999	
2008	11	6	7.2	13.5	15.6	10.8	3.8	-9999	2.4	-9999	-9999	
2008	11	7	7.0	10.9	12.9	9.0	1.7	-9999	2.2	-9999	-9999	
2008	11	8	13.7	10.5	13.1	8.7	2.1	-9999	0.0	-9999	-9999	
2008	11	9	11.5	10.3	12.7	7.9	1.8	-9999	0.0	-9999	-9999	
2008	11	10	9.6	8.7	11.1	7.1	1.1	-9999	0.2	-9999	-9999	
2008	11	11	11.0	8.6	11.7	6.8	1.4	-9999	0.0	-9999	-9999	
2008	11	12	9.7	8.9	11.8	6.4	2.1	-9999	0.0	-9999	-9999	
2008	11	13	6.7	11.0	12.8	8.8	3.0	-9999	0.2	-9999	-9999	
2008	11	14	7.2	11.2	13.4	9.8	2.8	-9999	0.0	-9999	-9999	
2008	11	15	9.0	10.5	12.0	8.6	2.3	-9999	6.6	-9999	-9999	
2008	11	16	10.7	8.1	10.2	6.2	2.0	-9999	0.0	-9999	-9999	
2008	11	17	7.1	7.1	9.5	4.6	1.2	-9999	16.0	-9999	-9999	
2008	11	18	7.3	4.9	10.6	2.9	1.6	-9999	7.6	-9999	-9999	
2008	11	19	12.1	4.7	10.4	0.9	3.1	-9999	0.0	-9999	-9999	
2008	11	20	7.1	7.1	10.7	1.0	2.3	-9999	0.0	-9999	-9999	
2008	11	21	8.2	7.1	10.4	1.0	1.8	-9999	4.2	-9999	-9999	
2008	11	22	7.8	6.9	9.8	1.0	1.7	-9999	26.0	-9999	-9999	
2008	11	23	5.4	7.1	10.0	4.8	2.1	-9999	6.6	-9999	-9999	
2008	11	24	5.6	7.2	11.0	4.0	2.3	-9999	6.4	-9999	-9999	
2008	11	25	9.5	8.9	12.3	5.4	3.3	-9999	6.8	-9999	-9999	
2008	11	26	7.5	7.4	9.7	4.8	1.8	-9999	2.0	-9999	-9999	
2008	11	27	5.9	7.4	9.7	3.8	2.0	-9999	0.4	-9999	-9999	
2008	11	28	6.1	9.4	11.4	7.1	3.5	-9999	56.0	-9999	-9999	
2008	11	29	5.9	9.2	10.8	6.7	3.9	-9999	0.0	-9999	-9999	
2008	11	30	10.7	10.0	12.6	7.9	6.3	-9999	0.0	-9999	-9999	
2008	12	1	9.1	9.3	11.6	7.0	2.4	-9999	0.2	-9999	-9999	
2008	12	2	10.4	9.2	13.3	7.0	6.1	-9999	0.0	-9999	-9999	
2008	12	3	8.9	8.6	10.3	6.5	5.8	-9999	52.6	-9999	-9999	
2008	12	4	6.2	8.1	12.8	5.0	2.5	-9999	28.4	-9999	-9999	
2008	12	5	9.1	8.1	10.8	6.4	2.5	-9999	0.6	-9999	-9999	
2008	12	6	7.6	7.0	8.8	5.1	1.9	-9999	2.6	-9999	-9999	
2008	12	7	6.3	5.0	7.2	3.4	1.5	-9999	0.8	-9999	-9999	
2008	12	8	10.5	2.0	3.3	-0.1	2.3	-9999	0.0	-9999	-9999	
2008	12	9	10.2	1.9	4.6	-0.2	2.1	-9999	0.0	-9999	-9999	
2008	12	10	7.1	6.1	10.1	1.4	1.8	-9999	21.0	-9999	-9999	
2008	12	11	4.5	9.4	10.7	8.2	1.2	-9999	29.2	-9999	-9999	
2008	12	12	4.8	4.2	9.9	0.4	1.3	-9999	39.4	-9999	-9999	
2008	12	13	4.8	5.1	7.8	3.7	1.3	-9999	9.4	-9999	-9999	
2008	12	14	4.9	6.2	7.8	4.0	2.1	-9999	1.2	-9999	-9999	
2008	12	15	-9999	6.1	7.6	4.0	-9999	-9999	-9999	-9999	-9999	
2008	12	16	-9999	6.1	7.5	5.0	-9999	-9999	-9999	-9999	-9999	
2008	12	17	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
2008	12	18	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
2008	12	19	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
2008	12	20	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
2008	12	21	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
2008	12	22	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
2008	12	23	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
2008	12	24	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
2008	12	25	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
2008	12	26	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
2008	12	27	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
2008	12	28	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
2008	12	29	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
2008	12	30	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
2008	12	31	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	
