Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f			
1972	8	2	23.80	19.37	23.82	15.02	8.41	-9999	12.40	-9999	-9999	-9999	-9999			
1972	8	3	35.71	18.58	23.31	12.94	9.13	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	4	39.46	18.90	23.40	11.06	10.21	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	5	39.43	19.73	25.44	12.62	11.69	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	6	40.02	20.79	26.47	12.88	12.78	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	7	39.16	21.39	27.59	14.26	13.44	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	8	38.84	21.19	28.47	15.08	14.14	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	9	37.42	22.45	28.35	15.84	13.51	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	10	38.04	24.42	30.48	16.86	15.90	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	11	37.39	25.31	30.58	17.22	15.81	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	12	36.56	25.91	31.70	18.26	16.83	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	13	34.56	26.56	32.06	19.49	16.50	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	14	34.62	26.34	32.57	19.56	17.29	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	15	35.98	24.14	31.94	17.94	17.44	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	16	36.28	20.56	28.13	14.65	13.93	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	17	25.62	20.41	25.62	13.88	11.21	-9999	4.20	-9999	-9999	-9999	-9999			
1972	8	18	24.61	19.78	25.42	14.27	10.74	-9999	16.80	-9999	-9999	-9999	-9999			
1972	8	19	23.96	13.06	21.01	10.68	8.01	-9999	14.40	-9999	-9999	-9999	-9999			
1972	8	20	14.27	12.84	13.41	8.11	3.17	-9999	0.50	-9999	-9999	-9999	-9999			
1972	8	21	31.00	17.74	18.07	8.26	6.54	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	22	27.02	17.81	23.86	10.80	10.82	-9999	0.20	-9999	-9999	-9999	-9999			
1972	8	23	25.35	15.99	22.43	10.78	9.35	-9999	23.60	-9999	-9999	-9999	-9999			
1972	8	24	29.65	16.92	20.62	10.97	7.49	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	25	32.10	17.85	20.74	9.87	8.14	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	26	33.68	18.65	22.85	10.74	9.79	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	27	34.35	19.23	25.95	12.76	12.22	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	28	30.09	19.72	25.02	14.28	10.27	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	29	22.86	18.91	24.37	13.64	9.90	-9999	24.00	-9999	-9999	-9999	-9999			
1972	8	30	17.25	15.65	20.02	12.79	5.91	-9999	14.20	-9999	-9999	-9999	-9999			
1972	8	31	16.06	16.72	17.56	12.78	3.70	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	1	25.01	17.36	19.71	11.71	6.25	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	2	20.46	16.01	20.65	11.75	7.10	-9999	16.60	-9999	-9999	-9999	-9999			
1972	9	3	19.28	15.38	19.89	11.71	6.42	-9999	4.70	-9999	-9999	-9999	-9999			
1972	9	4	16.42	16.24	19.23	12.55	5.32	-9999	1.60	-9999	-9999	-9999	-9999			
1972	9	5	15.77	16.79	19.05	12.76	5.03	-9999	4.70	-9999	-9999	-9999	-9999			
1972	9	6	26.26	17.47	20.66	12.30	6.80	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	7	20.69	17.08	20.90	12.12	7.14	-9999	1.40	-9999	-9999	-9999	-9999			
1972	9	8	17.82	17.78	21.84	14.53	6.59	-9999	15.10	-9999	-9999	-9999	-9999			
1972	9	9	27.03	16.84	21.82	13.13	7.46	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	10	17.74	17.71	21.52	14.38	6.36	-9999	19.00	-9999	-9999	-9999	-9999			
1972	9	11	23.03	17.00	20.98	14.08	6.02	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	12	31.02	12.89	19.96	9.51	7.60	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	13	30.15	12.26	16.00	6.40	5.72	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	14	22.11	11.72	16.29	7.25	5.59	-9999	19.40	-9999	-9999	-9999	-9999			
1972	9	15	16.12	11.87	15.28	9.44	3.82	-9999	21.90	-9999	-9999	-9999	-9999			
1972	9	16	19.67	11.42	15.33	7.86	4.62	-9999	7.10	-9999	-9999	-9999	-9999			
1972	9	17	23.47	12.09	15.15	8.60	4.15	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	18	18.45	12.51	14.88	8.07	4.20	-9999	7.70	-9999	-9999	-9999	-9999			
1972	9	19	24.91	13.04	16.48	9.20	4.85	-9999	0.00	-9999	-9999	-9999	-9999			
